FG time = 1757.17	BG time = 374.493
5	0	0
15	0	0
25	0	0
35	0	0
45	0.0011382	0
55	0.00682918	0.00267028
65	0.0261785	0.0106811
75	0.0552026	0.0133514
85	0.0717064	0.00801083
95	0.0825193	0.00801083
105	0.0899176	0.00801083
115	0.0745519	0.00267028
125	0.0887794	0.00801083
135	0.0967467	0.00801083
145	0.086503	0.00801083
155	0.113251	0.00801083
165	0.086503	0.00534055
175	0.0847957	0.0106811
185	0.103007	0
195	0.106421	0.00534055
205	0.106991	0.00534055
215	0.0933322	0
225	0.0939013	0.00534055
235	0.0830884	0.00534055
245	0.104714	0
255	0.0870721	0.00267028
265	0.106991	0.00267028
275	0.100161	0.00267028
285	0.0916249	0.00267028
295	0.104714	0.00534055
305	0.0893485	0.00534055
315	0.0876412	0.00534055
325	0.0842266	0.00267028
335	0.0893485	0.00267028
345	0.0745519	0.00801083
355	0.098454	0.00267028
365	0.0791047	0.00267028
375	0.0870721	0.00801083
385	0.0677227	0
395	0.0768283	0.00534055
405	0.0756901	0.00801083
415	0.06943	0.00267028
425	0.0671536	0
435	0.0569099	0.0133514
445	0.0734137	0.00267028
455	0.075121	0.00267028
465	0.0608935	0.00534055
475	0.0540644	0.00267028
485	0.0569099	0.00267028
495	0.0569099	0.00267028
505	0.0557717	0.00534055
515	0.051788	0
525	0.0472352	0
535	0.0421133	0.00267028
545	0.040406	0
555	0.0438206	0.0133514
565	0.0324386	0
575	0.0313004	0
585	0.0278858	0.00267028
595	0.0330077	0.00534055
605	0.0284549	0
615	0.0239021	0
625	0.0130893	0
635	0.0187803	0.00267028
645	0.0199184	0
655	0.0108129	0.00534055
665	0.0147966	0
675	0.0130893	0
685	0.00626008	0.00534055
695	0.0108129	0
705	0.00853648	0
715	0.00967467	0.00267028
725	0.0102438	0.00801083
735	0.00398369	0
745	0.00569099	0
755	0.00455279	0.00534055
765	0.00455279	0.00267028
775	0.00455279	0.00267028
785	0.00455279	0
795	0.0011382	0.00267028
805	0.0011382	0
815	0.0011382	0
825	0.00569099	0
835	0.00227639	0
845	0.0017073	0
855	0.00341459	0.00534055
865	0.0017073	0
875	0.00341459	0
885	0.0017073	0
895	0.00227639	0.00267028
905	0.0011382	0
915	0.00341459	0.00267028
925	0.00227639	0.00267028
935	0.00341459	0.00267028
945	0.00512189	0.00534055
955	0.00341459	0
965	0.00341459	0.00267028
975	0.0017073	0
985	0.0011382	0.00534055
995	0.00227639	0.0106811
1005	0.00284549	0
1015	0.00398369	0
1025	0.0017073	0
1035	0.0011382	0.00267028
1045	0.0011382	0.00801083
1055	0.0011382	0
1065	0.0017073	0
1075	0.00227639	0.00267028
1085	0.0011382	0.00534055
1095	0.0017073	0
1105	0.0011382	0.00267028
1115	0.0011382	0
1125	0.0017073	0
1135	0.0017073	0.00267028
1145	0.0017073	0
1155	0.000569099	0
1165	0.00227639	0.00267028
1175	0.0017073	0.00267028
1185	0.0011382	0
1195	0.0011382	0
