FG time = 3319	BG time = 734.726
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000903888	0
55	0.00692981	0
65	0.042784	0
75	0.0943056	0
85	0.14191	0
95	0.166918	0
105	0.175053	0
115	0.182887	0
125	0.19524	0
135	0.1859	0
145	0.184694	0
155	0.218741	0
165	0.215728	0
175	0.228081	0
185	0.218138	0
195	0.220549	0
205	0.230491	0
215	0.226273	0
225	0.214523	0
235	0.226876	0
245	0.241941	0
255	0.226876	0
265	0.234107	0
275	0.234107	0
285	0.231697	0
295	0.218138	0
305	0.226876	0
315	0.233806	0
325	0.219343	0
335	0.218741	0
345	0.217234	0
355	0.214824	0
365	0.219343	0
375	0.204279	0
385	0.204279	0
395	0.196445	0
405	0.174752	0
415	0.191323	0
425	0.165411	0
435	0.163905	0
445	0.181079	0
455	0.164508	0
465	0.149744	0
475	0.152154	0
485	0.142513	0
495	0.144019	0
505	0.131968	0
515	0.128955	0
525	0.117807	0
535	0.109973	0
545	0.104851	0
555	0.102139	0
565	0.091594	0
575	0.0912927	0
585	0.0714071	0
595	0.0720097	0
605	0.0680929	0
615	0.0533294	0
625	0.0572462	0
635	0.0515216	0
645	0.0400724	0
655	0.0445918	0
665	0.0334438	0
675	0.0283218	0
685	0.0216933	0
695	0.0231998	0
705	0.0141609	0
715	0.0195842	0
725	0.0165713	0
735	0.0150648	0
745	0.00813499	0
755	0.00692981	0
765	0.00662851	0
775	0.00632721	0
785	0.00361555	0
795	0.00482073	0
805	0.00210907	0
815	0.00120518	0
825	0.000602592	0
835	0.000602592	0
845	0.00150648	0
855	0	0
865	0.000301296	0
875	0.000301296	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
