FG time = 2830	BG time = 305.527
5	0	0
15	0	0
25	0	0
35	0.000706713	0
45	0.00318021	0
55	0.0183745	0
65	0.0628975	0
75	0.121201	0.00327303
85	0.139576	0.0130921
95	0.159364	0.0163651
105	0.170671	0
115	0.172085	0.00654606
125	0.20106	0.00654606
135	0.195053	0
145	0.191873	0
155	0.203887	0
165	0.219788	0
175	0.221201	0.00327303
185	0.224735	0.00327303
195	0.221201	0
205	0.240989	0
215	0.240989	0
225	0.217314	0
235	0.233922	0
245	0.221908	0
255	0.220494	0.00327303
265	0.232155	0.00327303
275	0.226502	0
285	0.225441	0
295	0.220848	0
305	0.227208	0
315	0.214487	0
325	0.229328	0.00327303
335	0.20954	0.00327303
345	0.194346	0.00327303
355	0.192579	0
365	0.193286	0
375	0.204593	0.00327303
385	0.189046	0
395	0.179152	0
405	0.190106	0
415	0.164311	0
425	0.180919	0
435	0.172438	0
445	0.163604	0.00327303
455	0.157597	0
465	0.146996	0
475	0.134629	0
485	0.132862	0.00327303
495	0.120495	0.00327303
505	0.122968	0
515	0.126148	0.00327303
525	0.111661	0
535	0.109187	0
545	0.10424	0
555	0.091166	0
565	0.0879858	0
575	0.0826854	0
585	0.0770317	0.00327303
595	0.0699646	0.00654606
605	0.0671377	0.00327303
615	0.0671377	0
625	0.0508833	0
635	0.0469964	0
645	0.0466431	0
655	0.0438162	0.00654606
665	0.0328622	0
675	0.0268551	0.00981909
685	0.0250883	0
695	0.0222615	0.00327303
705	0.0222615	0
715	0.0187279	0.00327303
725	0.0144876	0
735	0.0113074	0
745	0.0130742	0.00654606
755	0.00494699	0
765	0.00706713	0
775	0.00706713	0
785	0.00530035	0
795	0.00424028	0.00327303
805	0.00353357	0
815	0.00318021	0
825	0.00212014	0
835	0.0024735	0
845	0.00282685	0.00327303
855	0.00318021	0.00327303
865	0.00176678	0
875	0.00176678	0.00981909
885	0.00176678	0.00327303
895	0.00282685	0.00654606
905	0.000706713	0
915	0.00141343	0
925	0.00176678	0
935	0.00106007	0
945	0.000353357	0
955	0.00176678	0
965	0.000353357	0
975	0.00141343	0
985	0.00212014	0.00654606
995	0.00141343	0.00654606
1005	0.00176678	0
1015	0.000706713	0
1025	0.00176678	0.00327303
1035	0.00176678	0.00327303
1045	0.00106007	0.00327303
1055	0.00106007	0.00327303
1065	0.00106007	0
1075	0.00212014	0
1085	0.000706713	0.00327303
1095	0.00176678	0.00327303
1105	0.000706713	0.00327303
1115	0.00212014	0
1125	0.0024735	0
1135	0.00106007	0
1145	0.00141343	0
1155	0.00106007	0.00327303
1165	0.000706713	0.00327303
1175	0.00282685	0
1185	0.00106007	0
1195	0.00176678	0
