FG time = 2117.65	BG time = 314.367
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00141667	0
55	0.0184167	0
65	0.0590278	0
75	0.130333	0
85	0.161028	0
95	0.173306	0
105	0.193139	0
115	0.19125	0
125	0.194556	0
135	0.223361	0
145	0.224778	0
155	0.241778	0
165	0.21675	0
175	0.242722	0
185	0.232805	0
195	0.222889	0
205	0.255472	0
215	0.212028	0
225	0.237055	0
235	0.252167	0
245	0.273417	0
255	0.247917	0
265	0.235639	0
275	0.25075	0
285	0.244611	0
295	0.240361	0
305	0.242722	0
315	0.227611	0
325	0.238472	0
335	0.219111	0
345	0.221	0
355	0.216278	0
365	0.219111	0
375	0.206833	0
385	0.209194	0
395	0.204472	0
405	0.202583	0
415	0.184639	0
425	0.201639	0
435	0.185111	0
445	0.175194	0
455	0.169056	0
465	0.159139	0
475	0.14875	0
485	0.152528	0
495	0.136472	0
505	0.137417	0
515	0.132694	0
525	0.134111	0
535	0.116639	0
545	0.107194	0
555	0.0963333	0
565	0.10625	0
575	0.0911389	0
585	0.0821666	0
595	0.07225	0
605	0.0698889	0
615	0.0604444	0
625	0.05525	0
635	0.0561944	0
645	0.0524167	0
655	0.0401389	0
665	0.0335278	0
675	0.0269167	0
685	0.0288055	0
695	0.0245555	0
705	0.0179444	0
715	0.0146389	0
725	0.0165278	0
735	0.0122778	0
745	0.00944444	0
755	0.00708333	0
765	0.00472222	0
775	0.00377778	0
785	0.00141667	0
795	0.00425	0
805	0.000944444	0
815	0.00141667	0
825	0.00377778	0
835	0	0
845	0.000944444	0
855	0	0
865	0.000472222	0
875	0.000944444	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
