FG time = 2890.23	BG time = 425.755
5	0	0
15	0	0
25	0.000345993	0
35	0	0.00234877
45	0	0
55	0.00588188	0.00234877
65	0.0352913	0.00469753
75	0.105874	0.00469753
85	0.174034	0.00469753
95	0.218668	0.0070463
105	0.244271	0.00939507
115	0.27022	0.00469753
125	0.263647	0.00469753
135	0.297208	0
145	0.305166	0.00469753
155	0.300668	0.00469753
165	0.300322	0.00234877
175	0.307588	0.0070463
185	0.338727	0.00469753
195	0.331461	0
205	0.326271	0
215	0.326271	0
225	0.329039	0.00469753
235	0.324887	0.00469753
245	0.343225	0
255	0.323157	0
265	0.333191	0.00234877
275	0.315546	0
285	0.317967	0
295	0.312432	0
305	0.310702	0
315	0.317621	0
325	0.285098	0.00234877
335	0.320389	0
345	0.302052	0.00234877
355	0.281638	0
365	0.286482	0
375	0.27022	0
385	0.284752	0
395	0.266761	0
405	0.249807	0
415	0.251191	0.00234877
425	0.267453	0.00234877
435	0.245655	0.00469753
445	0.239081	0.00234877
455	0.226971	0
465	0.213478	0.00234877
475	0.208288	0
485	0.197216	0
495	0.192026	0.00469753
505	0.168845	0
515	0.166423	0
525	0.171266	0.00469753
535	0.161579	0
545	0.144279	0
555	0.136667	0.00469753
565	0.137359	0.00469753
575	0.128709	0
585	0.11141	0
595	0.112102	0
605	0.0896122	0.00234877
615	0.0840763	0
625	0.0771564	0
635	0.0650467	0
645	0.0664306	0.00234877
655	0.0553589	0
665	0.0518989	0
675	0.0453251	0.00234877
685	0.0418651	0.00234877
695	0.0339073	0
705	0.0301014	0.00234877
715	0.0283714	0.00234877
725	0.0231815	0
735	0.0155697	0
745	0.0134937	0
755	0.0145317	0.00469753
765	0.0107258	0.00234877
775	0.00588188	0
785	0.00622787	0.00469753
795	0.00553589	0
805	0.00242195	0
815	0.00207596	0
825	0.00242195	0
835	0.00518989	0.00234877
845	0.00207596	0.00234877
855	0.00103798	0
865	0.00138397	0
875	0.00415191	0.00234877
885	0.00172996	0.00234877
895	0.00242195	0.00469753
905	0.00242195	0.00234877
915	0.00242195	0.00469753
925	0.00207596	0.00234877
935	0.00138397	0
945	0.00207596	0
955	0.00103798	0.00469753
965	0.00138397	0
975	0.00172996	0
985	0.00138397	0
995	0	0.00234877
1005	0.00138397	0.00234877
1015	0.00276794	0
1025	0.00242195	0.00469753
1035	0.00138397	0
1045	0.00207596	0.00469753
1055	0.00138397	0.00469753
1065	0.00138397	0.00234877
1075	0.00103798	0
1085	0.00138397	0
1095	0.00103798	0
1105	0.00207596	0
1115	0.00138397	0
1125	0.00103798	0.00234877
1135	0.00103798	0
1145	0.00103798	0
1155	0.000691986	0.00234877
1165	0.00103798	0
1175	0.00242195	0.00234877
1185	0.00138397	0
1195	0.00207596	0
