FG time = 2498.27	BG time = 615.323
5	0	0
15	0	0
25	0	0
35	0.000400277	0
45	0.00120083	0
55	0.011608	0
65	0.0424294	0
75	0.0780541	0
85	0.111677	0
95	0.121284	0
105	0.1445	0
115	0.141298	0
125	0.1445	0
135	0.170118	0
145	0.167316	0
155	0.176122	0
165	0.163713	0
175	0.15851	0
185	0.150504	0
195	0.162112	0
205	0.183327	0
215	0.185729	0
225	0.168917	0
235	0.17372	0
245	0.179324	0
255	0.170118	0
265	0.185729	0
275	0.180525	0
285	0.179324	0
295	0.179725	0
305	0.161312	0
315	0.178123	0
325	0.167716	0
335	0.174921	0
345	0.166515	0
355	0.160111	0
365	0.17332	0
375	0.153306	0
385	0.152906	0
395	0.157309	0
405	0.142499	0
415	0.133292	0
425	0.141298	0
435	0.132092	0
445	0.137695	0
455	0.111277	0
465	0.11488	0
475	0.107274	0
485	0.0948657	0
495	0.106474	0
505	0.103272	0
515	0.102871	0
525	0.0940652	0
535	0.0780541	0
545	0.0744516	0
555	0.0708491	0
565	0.0640444	0
575	0.0700485	0
585	0.0596413	0
595	0.0544377	0
605	0.0560388	0
615	0.0516358	0
625	0.040428	0
635	0.0316219	0
645	0.0264183	0
655	0.0280194	0
665	0.0276191	0
675	0.021615	0
685	0.018813	0
695	0.0136094	0
705	0.0136094	0
715	0.0132092	0
725	0.0108075	0
735	0.00840582	0
745	0.00640444	0
755	0.00680471	0
765	0.00320222	0
775	0.000400277	0
785	0.00200139	0
795	0.000400277	0
805	0.00240166	0
815	0.000400277	0
825	0	0
835	0.000800555	0
845	0.000800555	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
