FG time = 3019.25	BG time = 615.016
5	0	0
15	0	0
25	0	0
35	0.000331208	0
45	0.000993625	0
55	0.00993625	0
65	0.0440507	0
75	0.077834	0
85	0.0993625	0
95	0.0990313	0
105	0.106649	0
115	0.110292	0
125	0.116585	0
135	0.133477	0
145	0.130165	0
155	0.144407	0
165	0.139108	0
175	0.146063	0
185	0.155999	0
195	0.142751	0
205	0.148713	0
215	0.14242	0
225	0.148381	0
235	0.142751	0
245	0.140101	0
255	0.151031	0
265	0.155337	0
275	0.153349	0
285	0.147057	0
295	0.142088	0
305	0.141426	0
315	0.132483	0
325	0.141757	0
335	0.129502	0
345	0.137451	0
355	0.142088	0
365	0.132483	0
375	0.107312	0
385	0.121885	0
395	0.119566	0
405	0.115261	0
415	0.119566	0
425	0.118241	0
435	0.101681	0
445	0.113273	0
455	0.105324	0
465	0.106318	0
475	0.0890951	0
485	0.0900887	0
495	0.0841269	0
505	0.0851206	0
515	0.0741907	0
525	0.0738595	0
535	0.0655793	0
545	0.069885	0
555	0.0662417	0
565	0.0579615	0
575	0.0569678	0
585	0.0503437	0
595	0.0447131	0
605	0.0430571	0
615	0.0361017	0
625	0.0417323	0
635	0.0311336	0
645	0.0225222	0
655	0.0195413	0
665	0.0185477	0
675	0.0198725	0
685	0.0162292	0
695	0.0145732	0
705	0.00993625	0
715	0.00927384	0
725	0.0102675	0
735	0.00529933	0
745	0.00430571	0
755	0.00165604	0
765	0.00364329	0
775	0.00298088	0
785	0.00165604	0
795	0.00198725	0
805	0.000331208	0
815	0.000662417	0
825	0	0
835	0.000331208	0
845	0.000662417	0
855	0	0
865	0	0
875	0.000331208	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
