FG time = 2833.04	BG time = 613.56
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0.000352978	0
135	0.00105893	0
145	0.00105893	0
155	0.00352978	0
165	0.00494169	0
175	0.00211787	0.00325966
185	0.00388276	0.00162983
195	0.00600062	0
205	0.00600062	0.00162983
215	0.00564765	0
225	0.00741254	0
235	0.00564765	0
245	0.00811849	0.00162983
255	0.00917743	0.00325966
265	0.00741254	0
275	0.00882445	0
285	0.00741254	0
295	0.00847147	0.00325966
305	0.0095304	0
315	0.0109423	0
325	0.0134132	0
335	0.00741254	0
345	0.00811849	0.00162983
355	0.00847147	0.00162983
365	0.0123542	0
375	0.00917743	0.00162983
385	0.0112953	0.00162983
395	0.00776551	0.00162983
405	0.00847147	0.00162983
415	0.00564765	0.00325966
425	0.0105893	0
435	0.00882445	0.00488949
445	0.00705956	0
455	0.0095304	0.00162983
465	0.00494169	0.00162983
475	0.0063536	0
485	0.00564765	0
495	0.00600062	0
505	0.00670658	0
515	0.00741254	0
525	0.00494169	0
535	0.00564765	0
545	0.00282382	0.00162983
555	0.00423573	0.00162983
565	0.00388276	0
575	0.00494169	0.00162983
585	0.00388276	0
595	0.00458871	0.00162983
605	0.00352978	0
615	0.00282382	0
625	0.0031768	0
635	0.00247085	0.00325966
645	0.00352978	0.00162983
655	0.00282382	0
665	0.00105893	0
675	0.00211787	0.00162983
685	0.00247085	0.00162983
695	0.00105893	0
705	0.000352978	0.00162983
715	0.00176489	0
725	0.00141191	0
735	0.00105893	0.00162983
745	0.00105893	0
755	0.00176489	0.00162983
765	0.00176489	0.00162983
775	0.00176489	0.00162983
785	0.00141191	0.00325966
795	0.00105893	0
805	0.000352978	0.00162983
815	0.00141191	0.00162983
825	0.000705956	0
835	0.000705956	0.00162983
845	0.00211787	0.00162983
855	0.00176489	0.00162983
865	0.00211787	0
875	0.00141191	0.00162983
885	0.00141191	0.00162983
895	0.00141191	0
905	0.000705956	0
915	0.000705956	0
925	0.00105893	0.00488949
935	0.00211787	0.00162983
945	0.000705956	0
955	0	0.00162983
965	0.00141191	0.00162983
975	0.000352978	0.00162983
985	0.000352978	0
995	0.00105893	0.00162983
1005	0.000705956	0
1015	0.000705956	0.00162983
1025	0.000705956	0
1035	0	0
1045	0.00105893	0.00325966
1055	0.000705956	0
1065	0.000705956	0.00162983
1075	0.000705956	0
1085	0.000705956	0.00162983
1095	0.00105893	0
1105	0.00211787	0.00162983
1115	0.00141191	0
1125	0.00105893	0
1135	0.00141191	0
1145	0.000705956	0
1155	0.000705956	0
1165	0.000705956	0.00325966
1175	0.000705956	0.00162983
1185	0.00105893	0.00162983
1195	0.000705956	0.00162983
