FG time = 3319	BG time = 734.726
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0	0
135	0.000301296	0
145	0.00180778	0
155	0.00150648	0
165	0.00271166	0
175	0.00241037	0
185	0.00271166	0
195	0.00482073	0
205	0.00572462	0
215	0.00542333	0
225	0.00602592	0
235	0.00602592	0
245	0.00542333	0
255	0.00843629	0.0027221
265	0.00602592	0
275	0.00602592	0
285	0.00632721	0
295	0.00632721	0.00136105
305	0.00662851	0
315	0.00934017	0
325	0.0102441	0
335	0.00994276	0.00136105
345	0.00632721	0
355	0.00632721	0
365	0.00873758	0
375	0.00662851	0
385	0.00572462	0.00136105
395	0.00903888	0.00136105
405	0.00873758	0
415	0.0075324	0
425	0.00662851	0
435	0.00813499	0.00136105
445	0.00692981	0
455	0.00662851	0
465	0.00482073	0.00408316
475	0.0075324	0
485	0.00361555	0.00136105
495	0.00361555	0
505	0.00361555	0
515	0.00482073	0
525	0.00903888	0
535	0.00512203	0
545	0.00512203	0
555	0.00482073	0.00136105
565	0.00572462	0
575	0.00421814	0
585	0.00421814	0
595	0.00301296	0
605	0.00331425	0.0027221
615	0.00180778	0
625	0.00271166	0
635	0.00391685	0
645	0.00150648	0.00136105
655	0.00180778	0.0027221
665	0.00150648	0
675	0.00241037	0
685	0.00271166	0
695	0.00180778	0.00136105
705	0.00120518	0.0027221
715	0.00120518	0.0027221
725	0.000602592	0
735	0.00120518	0
745	0.000602592	0
755	0.000602592	0
765	0.00120518	0.00136105
775	0.00241037	0
785	0.000903888	0
795	0.00150648	0.00136105
805	0.000602592	0.0027221
815	0.00120518	0
825	0.000301296	0.0027221
835	0.000301296	0.00136105
845	0.000602592	0.00136105
855	0.00150648	0
865	0.000602592	0.00136105
875	0.000903888	0.0027221
885	0	0
895	0.00180778	0.00136105
905	0.000602592	0.00136105
915	0.00120518	0.00136105
925	0.000301296	0.00136105
935	0.000301296	0
945	0.00120518	0
955	0.000301296	0.0027221
965	0.000602592	0.0027221
975	0.000903888	0
985	0.000602592	0.00136105
995	0.00120518	0.00136105
1005	0.000602592	0.00136105
1015	0.000602592	0.00408316
1025	0.000301296	0.00136105
1035	0.000903888	0
1045	0.00120518	0
1055	0.000903888	0.00136105
1065	0.000903888	0
1075	0.000602592	0.00136105
1085	0.000301296	0.00136105
1095	0.00150648	0.00136105
1105	0.000903888	0.00136105
1115	0.000903888	0
1125	0.00120518	0
1135	0.000301296	0
1145	0.000602592	0
1155	0.000602592	0
1165	0.000301296	0
1175	0.000903888	0
1185	0.000903888	0.00408316
1195	0	0.00136105
