FG time = 3319	BG time = 494.161
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0	0
135	0.000602591	0
145	0.00150648	0
155	0.000602591	0
165	0.00271166	0.00202363
175	0.00150648	0
185	0.00210907	0
195	0.00301296	0
205	0.00421814	0
215	0.00391684	0
225	0.00451943	0
235	0.00572462	0
245	0.00602591	0
255	0.00482073	0.00202363
265	0.00451943	0.00202363
275	0.00451943	0
285	0.00723109	0.00202363
295	0.00331425	0
305	0.00753239	0
315	0.00572462	0
325	0.00542332	0
335	0.00542332	0
345	0.00421814	0
355	0.0066285	0
365	0.00632721	0
375	0.0066285	0
385	0.00572462	0.00202363
395	0.00813498	0
405	0.00632721	0
415	0.00572462	0.00202363
425	0.0066285	0
435	0.00451943	0
445	0.00512202	0
455	0.00482073	0
465	0.00451943	0.00202363
475	0.00361555	0.00202363
485	0.00421814	0
495	0.00632721	0
505	0.00301296	0
515	0.00331425	0
525	0.00421814	0
535	0.00361555	0
545	0.00361555	0.00202363
555	0.00180777	0.00202363
565	0.00241036	0
575	0.00241036	0
585	0.00271166	0.00607089
595	0.00150648	0.00202363
605	0.00180777	0.00202363
615	0.00241036	0
625	0.00301296	0.00202363
635	0.00180777	0.00202363
645	0.000903887	0.00202363
655	0.000903887	0
665	0.00241036	0
675	0.000602591	0
685	0.00210907	0.00202363
695	0.000301296	0
705	0.00180777	0.00404726
715	0.000301296	0
725	0.000903887	0
735	0.000301296	0
745	0.000602591	0.00202363
755	0.00150648	0
765	0.000602591	0
775	0	0
785	0.000903887	0.00202363
795	0.00120518	0
805	0.000602591	0.00202363
815	0.00180777	0
825	0.000301296	0
835	0.000301296	0
845	0.00210907	0.00809452
855	0.00150648	0.00202363
865	0.00120518	0
875	0.000301296	0.00404726
885	0.000301296	0
895	0.00120518	0
905	0.000903887	0
915	0.00120518	0
925	0.000602591	0
935	0.000903887	0
945	0.00120518	0
955	0.00120518	0
965	0.000602591	0
975	0.000301296	0
985	0.000602591	0
995	0.000903887	0.00607089
1005	0.000301296	0
1015	0.00120518	0.00202363
1025	0.000903887	0.00202363
1035	0.000602591	0.00202363
1045	0.00150648	0
1055	0	0
1065	0.000301296	0.00202363
1075	0.000301296	0.00404726
1085	0.00120518	0
1095	0.00120518	0
1105	0.00120518	0.00202363
1115	0.000301296	0
1125	0.000602591	0
1135	0.00120518	0
1145	0.00150648	0
1155	0.000301296	0
1165	0.000602591	0.00404726
1175	0.000602591	0
1185	0.000602591	0
1195	0.000301296	0
