FG time = 2717	BG time = 494.879
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0.000736107	0
105	0.000736107	0
115	0.00441664	0
125	0.00441664	0
135	0.00588885	0
145	0.00662496	0
155	0.00699301	0
165	0.00699301	0
175	0.00993744	0.00404139
185	0.00920133	0
195	0.00883328	0.0020207
205	0.00883328	0
215	0.00883328	0
225	0.00736107	0
235	0.00772912	0
245	0.0055208	0
255	0.00772912	0
265	0.00515275	0
275	0.00588885	0
285	0.00588885	0
295	0.00478469	0
305	0.00515275	0.0020207
315	0.00809717	0
325	0.00478469	0
335	0.00331248	0
345	0.00368053	0
355	0.00478469	0
365	0.00588885	0
375	0.00478469	0
385	0.00257637	0
395	0.00294443	0
405	0.00147221	0
415	0.00368053	0
425	0.00147221	0.0020207
435	0.00257637	0
445	0.00257637	0.0020207
455	0.00220832	0
465	0.00404859	0
475	0.00147221	0
485	0.000368053	0.0020207
495	0.00184027	0
505	0.00110416	0
515	0	0
525	0.00147221	0
535	0.00110416	0
545	0.00110416	0
555	0.00147221	0
565	0.00110416	0
575	0.00147221	0.0020207
585	0.00110416	0
595	0.00110416	0
605	0.000736107	0
615	0.000736107	0
625	0.000736107	0
635	0	0
645	0.000736107	0
655	0.000736107	0
665	0.000368053	0
675	0.000736107	0
685	0	0.0020207
695	0	0
705	0.000368053	0
715	0	0
725	0.000368053	0.0020207
735	0.000368053	0
745	0	0
755	0.000736107	0
765	0	0
775	0	0
785	0	0
795	0.000368053	0
805	0	0
815	0	0
825	0	0.0020207
835	0	0
845	0	0
855	0	0
865	0.000368053	0
875	0	0
885	0.000368053	0
895	0.000368053	0
905	0	0
915	0	0.0020207
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0.000368053	0
1025	0	0
1035	0	0
1045	0.000368053	0.0020207
1055	0.000368053	0
1065	0.000368053	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0.000368053	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0.000368053	0
1195	0.000368053	0
