FG time = 3319	BG time = 494.161
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00120518	0
55	0.00964146	0
65	0.0473034	0
75	0.092799	0
85	0.131967	0
95	0.125339	0
105	0.154866	0
115	0.144622	0
125	0.164809	0
135	0.178367	0
145	0.171738	0
155	0.174149	0
165	0.172642	0
175	0.17686	0
185	0.194034	0
195	0.191925	0
205	0.186803	0
215	0.194034	0
225	0.186803	0
235	0.184995	0
245	0.193733	0
255	0.202772	0
265	0.201868	0
275	0.194637	0
285	0.193432	0
295	0.19524	0
305	0.198855	0
315	0.174751	0
325	0.194034	0
335	0.178668	0
345	0.175655	0
355	0.178367	0
365	0.159385	0
375	0.171136	0
385	0.165411	0
395	0.180175	0
405	0.158783	0
415	0.152757	0
425	0.146731	0
435	0.136788	0
445	0.144923	0
455	0.140102	0
465	0.128352	0
475	0.12564	0
485	0.114794	0
495	0.111178	0
505	0.114191	0
515	0.10937	0
525	0.102742	0
535	0.0840615	0
545	0.0807472	0
555	0.0780355	0
565	0.0780355	0
575	0.0638747	0
585	0.0617656	0
595	0.0545345	0
605	0.0497138	0
615	0.0476047	0
625	0.047906	0
635	0.0409762	0
645	0.0352516	0
655	0.0274179	0
665	0.0286231	0
675	0.0247062	0
685	0.0180777	0
695	0.018379	0
705	0.01627	0
715	0.013257	0
725	0.0105453	0
735	0.00723109	0
745	0.00753239	0
755	0.00512202	0
765	0.00451943	0
775	0.00210907	0
785	0.00271166	0
795	0.00180777	0
805	0.000602591	0
815	0	0
825	0.000602591	0
835	0.000301296	0
845	0.000301296	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
