FG time = 1207	BG time = 185.317
5	0	0
15	0	0
25	0	0
35	0	0
45	0.001657	0
55	0.018227	0
65	0.057995	0
75	0.130903	0.0107923
85	0.177299	0.00539617
95	0.228666	0.0107923
105	0.253521	0.0161885
115	0.23198	0.00539617
125	0.251036	0.00539617
135	0.267606	0
145	0.282519	0
155	0.282519	0.0107923
165	0.294946	0.0107923
175	0.294946	0
185	0.334714	0.00539617
195	0.285833	0.00539617
205	0.302403	0
215	0.274234	0
225	0.289147	0.0107923
235	0.303231	0
245	0.296603	0.00539617
255	0.329743	0
265	0.294118	0.0107923
275	0.288318	0.00539617
285	0.303231	0
295	0.29826	0
305	0.302403	0
315	0.316487	0
325	0.257664	0
335	0.284176	0
345	0.272577	0
355	0.277548	0
365	0.251864	0.00539617
375	0.279205	0
385	0.252693	0
395	0.256835	0
405	0.236123	0
415	0.216239	0
425	0.217067	0
435	0.201326	0
445	0.202154	0
455	0.228666	0
465	0.21541	0
475	0.159072	0
485	0.172328	0
495	0.159072	0
505	0.163215	0
515	0.133389	0
525	0.140845	0
535	0.14913	0
545	0.125104	0
555	0.108534	0.00539617
565	0.117647	0
575	0.111848	0
585	0.100249	0.00539617
595	0.101077	0
605	0.0853355	0
615	0.076222	0.00539617
625	0.076222	0
635	0.061309	0.00539617
645	0.0604805	0
655	0.04971	0.00539617
665	0.056338	0
675	0.0356255	0
685	0.0439105	0
695	0.026512	0.0107923
705	0.028169	0
715	0.031483	0
725	0.018227	0
735	0.0091135	0
745	0.013256	0
755	0.0124275	0
765	0.013256	0.00539617
775	0.0041425	0
785	0.0057995	0.00539617
795	0.0024855	0.00539617
805	0.0024855	0
815	0.0041425	0
825	0.001657	0
835	0.0024855	0.0107923
845	0	0
855	0.0024855	0
865	0	0.00539617
875	0.0024855	0
885	0.0024855	0
895	0.0008285	0
905	0.001657	0
915	0.0008285	0
925	0.0008285	0
935	0.0008285	0
945	0.003314	0
955	0.001657	0
965	0	0
975	0.001657	0
985	0.0024855	0
995	0.0024855	0.00539617
1005	0.003314	0
1015	0	0
1025	0.001657	0.00539617
1035	0.0008285	0
1045	0.0008285	0
1055	0.0024855	0
1065	0	0
1075	0.003314	0
1085	0	0
1095	0.001657	0
1105	0.001657	0
1115	0	0
1125	0.004971	0
1135	0.0008285	0
1145	0.0008285	0
1155	0.001657	0
1165	0.0024855	0
1175	0.0008285	0
1185	0.0008285	0
1195	0.0008285	0
