FG time = 3337	BG time = 614.003
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0.00029967	0
85	0	0
95	0.00029967	0
105	0.000899011	0
115	0.00179802	0
125	0.00179802	0
135	0.00329637	0
145	0.00269703	0
155	0.00629308	0
165	0.00389572	0
175	0.00269703	0
185	0.00269703	0
195	0.00239736	0.00162866
205	0.00419539	0
215	0.00419539	0
225	0.00419539	0
235	0.00239736	0.00162866
245	0.00419539	0.00162866
255	0.0029967	0
265	0.00209769	0
275	0.0029967	0
285	0.0029967	0.00162866
295	0.00269703	0.00162866
305	0.00209769	0.00162866
315	0.000599341	0.00325731
325	0.000899011	0
335	0.00179802	0
345	0.000599341	0
355	0.00179802	0
365	0.00119868	0
375	0.00179802	0
385	0.00239736	0.00162866
395	0.00119868	0
405	0.000599341	0
415	0.00029967	0
425	0.00119868	0
435	0.000599341	0.00162866
445	0.00119868	0
455	0.00119868	0.00162866
465	0.000599341	0
475	0.00179802	0
485	0.00149835	0
495	0	0
505	0.000599341	0
515	0.00029967	0
525	0.00029967	0
535	0.000599341	0
545	0.00029967	0
555	0.00029967	0
565	0.00029967	0
575	0.000599341	0
585	0.00029967	0
595	0.00029967	0
605	0.000599341	0
615	0.00029967	0
625	0.000599341	0
635	0	0
645	0	0
655	0	0
665	0.000599341	0
675	0.00029967	0
685	0.00029967	0
695	0.000599341	0
705	0.00029967	0
715	0	0
725	0.00029967	0
735	0.00029967	0
745	0.00029967	0
755	0	0
765	0	0
775	0	0.00162866
785	0	0
795	0	0.00325731
805	0	0
815	0	0
825	0	0
835	0.00029967	0
845	0.000599341	0
855	0	0
865	0.00029967	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0.00029967	0
1005	0	0
1015	0.000599341	0
1025	0	0
1035	0	0
1045	0	0
1055	0.00029967	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0.00029967	0
1195	0	0
