FG time = 2229	BG time = 483.026
5	0	0
15	0	0
25	0	0
35	0.000897265	0
45	0.00538359	0
55	0.0233289	0
65	0.0897265	0
75	0.188426	0
85	0.258861	0
95	0.281292	0
105	0.296097	0
115	0.329745	0
125	0.333334	0
135	0.366533	0
145	0.355317	0
155	0.391207	0
165	0.39704	0
175	0.412742	0
185	0.420369	0
195	0.413639	0
205	0.396591	0
215	0.410499	0
225	0.41319	0
235	0.43293	0
245	0.436519	0
255	0.433379	0
265	0.436071	0
275	0.419023	0
285	0.449978	0
295	0.407358	0
305	0.416779	0
315	0.3773	0
325	0.418574	0
335	0.423509	0
345	0.401526	0
355	0.384927	0
365	0.369673	0
375	0.388964	0
385	0.343204	0
395	0.341409	0
405	0.358906	0
415	0.311351	0
425	0.309108	0
435	0.306865	0
445	0.310005	0
455	0.297892	0
465	0.284433	0
475	0.246748	0
485	0.245402	0
495	0.247645	0
505	0.251234	0
515	0.224316	0
525	0.205922	0
535	0.202782	0
545	0.196501	0
555	0.181247	0
565	0.175864	0
575	0.142216	0
585	0.140422	0
595	0.140422	0
605	0.113953	0
615	0.116196	0
625	0.0946614	0
635	0.0740243	0
645	0.0928669	0
655	0.0758189	0
665	0.0668462	0
675	0.0614626	0
685	0.0457605	0
695	0.0430687	0
705	0.035442	0
715	0.0282638	0
725	0.025572	0
735	0.0165994	0
745	0.017048	0
755	0.0139076	0
765	0.00942128	0
775	0.00762675	0
785	0.00448632	0
795	0.00448632	0
805	0.00179453	0
815	0.00179453	0
825	0.0013459	0
835	0.0013459	0
845	0.00179453	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
