FG time = 3612	BG time = 487.38
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0.000276855	0
105	0.000830564	0
115	0.00276855	0
125	0.00526024	0
135	0.00498338	0
145	0.00830564	0.00205179
155	0.0110742	0.00410357
165	0.0121816	0
175	0.0130122	0.00205179
185	0.0127353	0.00205179
195	0.0130122	0
205	0.0149502	0
215	0.0110742	0
225	0.0127353	0
235	0.0102436	0
245	0.0124585	0.00205179
255	0.0127353	0
265	0.00913621	0
275	0.00913621	0
285	0.00830564	0
295	0.0105205	0
305	0.00913621	0
315	0.00968991	0
325	0.0060908	0
335	0.00636766	0
345	0.00913621	0
355	0.00747508	0
365	0.00470653	0
375	0.00581395	0
385	0.00775193	0
395	0.00387597	0
405	0.00636766	0
415	0.00415282	0
425	0.00470653	0
435	0.00387597	0.00205179
445	0.00332226	0
455	0.00332226	0
465	0.00332226	0
475	0.00138427	0
485	0.00359911	0.00205179
495	0.00138427	0
505	0.0030454	0
515	0.00387597	0
525	0.00193798	0
535	0.00276855	0
545	0.00332226	0
555	0.00166113	0
565	0.00166113	0
575	0.00110742	0
585	0.000830564	0
595	0.00138427	0
605	0.000553709	0
615	0.00110742	0
625	0.000553709	0
635	0.000830564	0
645	0.000830564	0.00205179
655	0.000553709	0
665	0.000553709	0
675	0.000276855	0
685	0	0
695	0.000553709	0
705	0.000276855	0
715	0	0
725	0.000553709	0
735	0	0
745	0.000276855	0
755	0.000276855	0
765	0.000276855	0
775	0	0
785	0	0
795	0.000276855	0
805	0	0
815	0.000276855	0
825	0	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0.000276855	0
895	0	0
905	0.000276855	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0.000276855	0
965	0	0
975	0	0
985	0.000276855	0
995	0.000276855	0
1005	0.000553709	0
1015	0	0
1025	0	0
1035	0.000276855	0
1045	0.000276855	0
1055	0.000276855	0
1065	0	0
1075	0.000276855	0
1085	0.000276855	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
