FG time = 3613	BG time = 485.909
5	0	0
15	0	0
25	0.000276778	0
35	0.000276778	0
45	0.00470523	0
55	0.0254636	0
65	0.0838638	0
75	0.154719	0
85	0.19845	0
95	0.218932	0
105	0.237199	0
115	0.260172	0
125	0.258788	0
135	0.278993	0
145	0.285358	0
155	0.281484	0
165	0.31359	0
175	0.313867	0
185	0.320509	0
195	0.325768	0
205	0.320509	0
215	0.31276	0
225	0.336839	0
235	0.315804	0
245	0.335732	0
255	0.331857	0
265	0.325768	0
275	0.330473	0
285	0.318572	0
295	0.316358	0
305	0.318849	0
315	0.311652	0
325	0.30584	0
335	0.293662	0
345	0.30501	0
355	0.298367	0
365	0.295322	0
375	0.292831	0
385	0.291724	0
395	0.260448	0
405	0.279269	0
415	0.253252	0
425	0.25685	0
435	0.238029	0
445	0.244672	0
455	0.22336	0
465	0.211459	0
475	0.216441	0
485	0.199557	0
495	0.192638	0
505	0.186825	0
515	0.190147	0
525	0.158317	0
535	0.159701	0
545	0.148907	0
555	0.129255	0
565	0.117908	0
575	0.114586	0
585	0.10656	0
595	0.0968724	0
605	0.0902297	0
615	0.0769444	0
625	0.0805425	0
635	0.0722391	0
645	0.0608912	0
655	0.0545253	0
665	0.0459452	0
675	0.0404096	0
685	0.0395793	0
695	0.0279546	0
705	0.0315527	0
715	0.0246333	0
725	0.0141157	0
735	0.0127318	0
745	0.0110711	0
755	0.00802657	0
765	0.00885691	0
775	0.00470523	0
785	0.00332134	0
795	0.00359812	0
805	0.00138389	0
815	0.000276778	0
825	0.000276778	0
835	0.000553557	0
845	0	0
855	0	0
865	0.000276778	0
875	0	0
885	0.000276778	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
