FG time = 1632.6	BG time = 313.225
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00245009	0
55	0.0122504	0.00957779
65	0.0532894	0.0223482
75	0.0924908	0.015963
85	0.105354	0.0127704
95	0.109029	0.00638519
105	0.135367	0.0031926
115	0.115154	0.0127704
125	0.136592	0
135	0.127405	0.00957779
145	0.121279	0
155	0.126792	0.00638519
165	0.134142	0.00638519
175	0.137205	0.0031926
185	0.123117	0
195	0.139042	0
205	0.142718	0.0031926
215	0.13353	0.0031926
225	0.14333	0
235	0.141493	0
245	0.132917	0.0031926
255	0.145168	0
265	0.14088	0.0031926
275	0.123117	0
285	0.142105	0
295	0.146393	0.00638519
305	0.121279	0.00638519
315	0.137817	0
325	0.13353	0
335	0.137205	0
345	0.124954	0
355	0.127405	0
365	0.116992	0
375	0.110866	0
385	0.100454	0
395	0.126792	0
405	0.102291	0.00638519
415	0.110254	0
425	0.113317	0
435	0.0900407	0
445	0.099841	0.0031926
455	0.101066	0
465	0.0826904	0
475	0.100454	0.0031926
485	0.0820779	0
495	0.0796278	0
505	0.0686024	0.0031926
515	0.0545144	0
525	0.0624772	0.0031926
535	0.0790153	0
545	0.0673774	0
555	0.0490017	0.00957779
565	0.0545144	0
575	0.0532894	0.0031926
585	0.0532894	0
595	0.0392014	0
605	0.0349137	0
615	0.0404264	0
625	0.0367513	0.0031926
635	0.0300136	0.00638519
645	0.0245009	0.0031926
655	0.0226633	0.0031926
665	0.0238883	0.0031926
675	0.0208257	0.00638519
685	0.0189882	0
695	0.0171506	0
705	0.00980035	0
715	0.0110254	0
725	0.0104129	0
735	0.00735026	0
745	0.00551269	0
755	0.00735026	0.0031926
765	0.00612522	0
775	0.00490017	0.0031926
785	0.00245009	0
795	0.00306261	0
805	0.00245009	0
815	0.00122504	0
825	0.00183756	0
835	0.00490017	0
845	0	0
855	0	0
865	0.00245009	0.0031926
875	0.00183756	0.0031926
885	0.00122504	0
895	0.00122504	0
905	0.00122504	0.0031926
915	0	0
925	0.00183756	0
935	0.00306261	0.0031926
945	0.000612522	0.0031926
955	0.000612522	0
965	0.00183756	0
975	0.00183756	0.0031926
985	0	0
995	0.00122504	0
1005	0.00122504	0
1015	0.00183756	0
1025	0	0
1035	0.00183756	0
1045	0.00122504	0
1055	0.00183756	0
1065	0	0
1075	0.00122504	0
1085	0	0
1095	0.00122504	0
1105	0.000612522	0
1115	0.000612522	0
1125	0	0.0031926
1135	0.00183756	0
1145	0	0.0031926
1155	0.000612522	0
1165	0.000612522	0
1175	0.00306261	0
1185	0	0.0031926
1195	0.00245009	0
