FG time = 3612	BG time = 485.98
5	0	0
15	0	0
25	0	0
35	0.000276855	0
45	0	0
55	0.00470654	0
65	0.0340532	0.00823079
75	0.0971761	0.0102885
85	0.158361	0.0123462
95	0.191584	0.00823079
105	0.206534	0.0041154
115	0.199336	0.0123462
125	0.228959	0.0061731
135	0.247785	0.00823079
145	0.254707	0.0102885
155	0.250277	0
165	0.267442	0.0020577
175	0.26495	0.0020577
185	0.282115	0.0061731
195	0.258029	0.0020577
205	0.273533	0
215	0.274086	0.0041154
225	0.275471	0.0020577
235	0.279347	0.0061731
245	0.272425	0
255	0.295958	0.0020577
265	0.270211	0
275	0.278239	0
285	0.271041	0
295	0.272702	0
305	0.25969	0
315	0.266611	0
325	0.252769	0
335	0.257198	0.0020577
345	0.258306	0.0041154
355	0.245294	0
365	0.23062	0
375	0.242802	0
385	0.224529	0
395	0.223422	0.0020577
405	0.215393	0
415	0.215947	0
425	0.195737	0.0061731
435	0.199889	0
445	0.186047	0
455	0.183278	0
465	0.176634	0
475	0.172204	0.0020577
485	0.175803	0
495	0.153931	0.0020577
505	0.153101	0.0041154
515	0.137043	0
525	0.131229	0
535	0.13289	0.0041154
545	0.116279	0.0020577
555	0.111849	0.0041154
565	0.111573	0.0020577
575	0.10742	0
585	0.0902547	0
595	0.0755814	0.0020577
605	0.0808417	0.0020577
615	0.0766888	0.0020577
625	0.0645072	0
635	0.0628461	0.0041154
645	0.0545404	0.0041154
655	0.0512182	0
665	0.0451274	0.0020577
675	0.040144	0
685	0.0334995	0.0041154
695	0.0318383	0.0020577
705	0.0246401	0.0020577
715	0.024917	0.0020577
725	0.0174419	0.0061731
735	0.0149502	0.0061731
745	0.0105205	0.0020577
755	0.00858251	0
765	0.00941307	0.0020577
775	0.00747509	0
785	0.00636767	0
795	0.00470654	0
805	0.00415283	0
815	0.00526025	0
825	0.00166113	0.0020577
835	0.00387597	0
845	0.0024917	0
855	0.00276855	0.0020577
865	0.00359912	0.0041154
875	0.00138428	0.0041154
885	0.00166113	0.0061731
895	0.00138428	0
905	0.000830565	0.0041154
915	0.00276855	0.0020577
925	0.00221484	0.0061731
935	0.0024917	0.0041154
945	0.00138428	0.0041154
955	0.00276855	0
965	0.00304541	0
975	0.00221484	0
985	0.00304541	0
995	0.0024917	0.0020577
1005	0.00193799	0
1015	0.00193799	0
1025	0.00110742	0
1035	0.000830565	0.0041154
1045	0.000276855	0.0020577
1055	0.00110742	0.0020577
1065	0.00110742	0
1075	0.00110742	0
1085	0.00276855	0
1095	0.00055371	0.0020577
1105	0.00166113	0.0041154
1115	0.00332226	0
1125	0.00110742	0.0020577
1135	0.00110742	0.0041154
1145	0.00166113	0.0020577
1155	0.00221484	0.0020577
1165	0.00110742	0.0041154
1175	0.00138428	0
1185	0.00138428	0
1195	0.00055371	0
