FG time = 2598.39	BG time = 494.533
5	0	0
15	0	0
25	0	0
35	0.000384853	0
45	0.00153941	0.00202211
55	0.00846677	0.00606633
65	0.0330974	0.0121327
75	0.0688887	0.00808844
85	0.0923647	0.00606633
95	0.11892	0.00606633
105	0.11738	0.0101105
115	0.133159	0.0121327
125	0.134314	0.00404422
135	0.135853	0.00808844
145	0.153556	0.00808844
155	0.153171	0.00404422
165	0.160869	0.00202211
175	0.160099	0
185	0.167026	0
195	0.150478	0.00404422
205	0.145474	0.00404422
215	0.163178	0
225	0.169335	0.00808844
235	0.166641	0.00202211
245	0.163947	0
255	0.163947	0.00404422
265	0.165872	0
275	0.16895	0.00606633
285	0.15779	0.00606633
295	0.168566	0.00404422
305	0.148168	0.00202211
315	0.13008	0.00606633
325	0.156635	0.00202211
335	0.141626	0
345	0.148938	0
355	0.148553	0.00202211
365	0.138547	0.00404422
375	0.13008	0.00202211
385	0.118535	0
395	0.133929	0.00202211
405	0.119304	0
415	0.121998	0.00202211
425	0.115841	0.00404422
435	0.11815	0
445	0.0946738	0.00404422
455	0.119689	0
465	0.101601	0.00404422
475	0.0873616	0.00202211
485	0.0958284	0
495	0.0946738	0
505	0.0912102	0
515	0.0808191	0.00202211
525	0.0769706	0
535	0.081204	0.00202211
545	0.0727372	0.00202211
555	0.065425	0.00202211
565	0.0608068	0
575	0.0611916	0.00808844
585	0.0492612	0.00202211
595	0.0508006	0
605	0.0504157	0.00404422
615	0.0461824	0
625	0.0327125	0.00202211
635	0.0319428	0.00202211
645	0.0284791	0
655	0.0257852	0.00202211
665	0.0200124	0
675	0.0192427	0.00202211
685	0.0150093	0.00202211
695	0.0188578	0.00202211
705	0.0150093	0.00202211
715	0.0173184	0
725	0.00769706	0.00606633
735	0.00808191	0.00202211
745	0.0107759	0
755	0.00769706	0.00202211
765	0.00500309	0.00606633
775	0.0065425	0.00202211
785	0.00346368	0
795	0.00346368	0.00606633
805	0.00461824	0.00404422
815	0.00423338	0.00202211
825	0.00269397	0
835	0.00192427	0.00606633
845	0.00192427	0
855	0.00269397	0
865	0.00346368	0.00202211
875	0.00115456	0
885	0.00230912	0.00202211
895	0.00307882	0
905	0.000769706	0.00202211
915	0.00153941	0.00404422
925	0.00153941	0
935	0.00307882	0.00404422
945	0.00153941	0
955	0.00153941	0
965	0.000769706	0.00202211
975	0.00384853	0.00404422
985	0.00307882	0
995	0.00153941	0
1005	0.000384853	0
1015	0.00153941	0
1025	0.00153941	0.00202211
1035	0.00192427	0
1045	0.00153941	0
1055	0.00307882	0.00202211
1065	0.000769706	0.00404422
1075	0.00153941	0.00606633
1085	0.00192427	0.00202211
1095	0.00307882	0.00404422
1105	0.00115456	0
1115	0.00153941	0
1125	0.00230912	0.00606633
1135	0.000769706	0.00202211
1145	0.000769706	0.00202211
1155	0.00115456	0.00202211
1165	0.00153941	0
1175	0.00192427	0.00202211
1185	0.00115456	0.00202211
1195	0.00115456	0
