FG time = 3019	BG time = 615.128
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0.000331236	0
125	0.000331236	0
135	0.000993707	0
145	0.00231865	0
155	0.00165618	0.00162568
165	0.00132494	0
175	0.00298112	0
185	0.00397483	0
195	0.00364359	0
205	0.00430606	0
215	0.00364359	0
225	0.00629348	0.00162568
235	0.00496853	0
245	0.00529977	0
255	0.00496853	0
265	0.00496853	0
275	0.005631	0
285	0.005631	0
295	0.00430606	0
305	0.00430606	0
315	0.00695595	0.00162568
325	0.00861213	0
335	0.00529977	0
345	0.00496853	0
355	0.00331236	0.00162568
365	0.00629348	0.00325135
375	0.005631	0
385	0.00596224	0
395	0.00629348	0
405	0.005631	0
415	0.00298112	0
425	0.005631	0
435	0.00430606	0.00162568
445	0.00430606	0.00162568
455	0.00629348	0
465	0.00596224	0
475	0.00231865	0
485	0.00430606	0
495	0.005631	0
505	0.00364359	0.00162568
515	0.00165618	0
525	0.00364359	0.00162568
535	0.00231865	0.00162568
545	0.00264988	0.00325135
555	0.00496853	0.00162568
565	0.000993707	0
575	0.00264988	0
585	0.00298112	0
595	0.00331236	0.00162568
605	0.00198741	0
615	0.00264988	0
625	0.00231865	0
635	0.00198741	0
645	0.000662471	0.00162568
655	0.00165618	0.00162568
665	0.00298112	0
675	0.00132494	0
685	0.000993707	0
695	0.000331236	0
705	0.000993707	0.00162568
715	0.000993707	0
725	0.000993707	0
735	0.000331236	0
745	0.00132494	0.00487703
755	0.00165618	0
765	0.000331236	0
775	0.000993707	0.00162568
785	0.000331236	0
795	0.000331236	0.00162568
805	0	0.00162568
815	0.00132494	0
825	0.000993707	0.00162568
835	0.000331236	0
845	0.000662471	0
855	0	0
865	0.000662471	0
875	0.00165618	0.00487703
885	0.000662471	0.00162568
895	0	0
905	0.000662471	0
915	0.000662471	0.00162568
925	0.000331236	0.00162568
935	0.000662471	0
945	0.00165618	0.00325135
955	0.000331236	0.00162568
965	0.000662471	0
975	0.000993707	0.00162568
985	0.00132494	0
995	0.00132494	0
1005	0.000662471	0
1015	0.000662471	0
1025	0.000993707	0
1035	0.00165618	0
1045	0.000993707	0
1055	0.000662471	0
1065	0.000993707	0
1075	0.000993707	0
1085	0.000662471	0.00162568
1095	0.00132494	0.00162568
1105	0	0
1115	0.00132494	0
1125	0.000331236	0
1135	0.000662471	0
1145	0.000331236	0.00325135
1155	0.000662471	0.00162568
1165	0.00132494	0
1175	0.000993707	0
1185	0.00198741	0.00162568
1195	0.000662471	0.00162568
