FG time = 3612	BG time = 500.47
5	0	0
15	0	0
25	0.000276855	0
35	0.000553709	0
45	0.00553709	0
55	0.0271318	0.00199812
65	0.0728128	0.00599436
75	0.128737	0.00399624
85	0.14175	0.00599436
95	0.16196	0.0099906
105	0.177187	0.00199812
115	0.194629	0.00599436
125	0.20598	0.00799248
135	0.195182	0.00199812
145	0.210409	0.00399624
155	0.212624	0.0119887
165	0.22093	0.00399624
175	0.227574	0.00599436
185	0.230897	0
195	0.229512	0.00399624
205	0.229236	0
215	0.247785	0.00799248
225	0.247508	0
235	0.243078	0
245	0.251384	0
255	0.232835	0.00399624
265	0.224529	0.00199812
275	0.234219	0
285	0.211517	0
295	0.234496	0
305	0.224529	0.00199812
315	0.209856	0
325	0.221207	0
335	0.217885	0
345	0.220376	0.00199812
355	0.215947	0
365	0.21124	0
375	0.198228	0.00199812
385	0.200443	0
395	0.192137	0
405	0.19186	0
415	0.177187	0.00199812
425	0.183831	0
435	0.16722	0
445	0.162514	0
455	0.18134	0.00199812
465	0.159468	0
475	0.160022	0.00199812
485	0.135382	0
495	0.148394	0
505	0.13732	0.00599436
515	0.129845	0
525	0.124861	0
535	0.117109	0
545	0.105482	0.00199812
555	0.108804	0
565	0.105205	0
575	0.100498	0
585	0.0919157	0.00199812
595	0.0877629	0
605	0.076135	0
615	0.0672757	0.00199812
625	0.0683831	0
635	0.0611849	0
645	0.0548172	0
655	0.0478958	0
665	0.0387596	0.00399624
675	0.0409745	0
685	0.0346068	0
695	0.0340531	0
705	0.0243632	0.00199812
715	0.0246401	0
725	0.0199335	0.00599436
735	0.0166113	0.00199812
745	0.0157807	0.00199812
755	0.0116279	0
765	0.00858249	0.00199812
775	0.0091362	0
785	0.00775193	0
795	0.00692136	0
805	0.00498338	0
815	0.00249169	0
825	0.00276855	0.00399624
835	0.00249169	0.00599436
845	0.00110742	0
855	0.00110742	0
865	0.00166113	0.00199812
875	0.000830564	0
885	0.00221484	0
895	0.000276855	0
905	0.000276855	0
915	0.00110742	0.00199812
925	0.00138427	0.00399624
935	0.00138427	0.00199812
945	0.00166113	0
955	0.00110742	0
965	0.00166113	0
975	0.00138427	0.00199812
985	0.00110742	0
995	0.00166113	0.00399624
1005	0.00110742	0
1015	0.000830564	0
1025	0.000553709	0.00199812
1035	0.000276855	0
1045	0.00110742	0
1055	0.000830564	0.00199812
1065	0.000830564	0
1075	0.00110742	0.00199812
1085	0.00110742	0
1095	0.00110742	0
1105	0.000830564	0
1115	0.00138427	0
1125	0.00193798	0
1135	0.00138427	0
1145	0.00110742	0
1155	0.000830564	0
1165	0.000276855	0
1175	0.00166113	0
1185	0.00110742	0.00399624
1195	0.000830564	0.00199812
