FG time = 3604.48	BG time = 485.785
5	0.000554865	0
15	0	0
25	0	0
35	0.00194203	0
45	0.00638095	0
55	0.0349565	0
65	0.0946046	0
75	0.149536	0
85	0.193371	0
95	0.193925	0
105	0.2053	0
115	0.217785	0
125	0.246915	0
135	0.241089	0
145	0.250799	0
155	0.259122	0
165	0.268277	0
175	0.282427	0
185	0.27771	0
195	0.274936	0
205	0.268	0
215	0.269387	0
225	0.284646	0
235	0.278542	0
245	0.275213	0
255	0.285201	0
265	0.299072	0
275	0.299905	0
285	0.28742	0
295	0.270774	0
305	0.254961	0
315	0.2766	0
325	0.271052	0
335	0.261064	0
345	0.267723	0
355	0.265781	0
365	0.256625	0
375	0.249689	0
385	0.25718	0
395	0.242754	0
405	0.238037	0
415	0.219727	0
425	0.224721	0
435	0.209739	0
445	0.211959	0
455	0.184493	0
465	0.196977	0
475	0.184215	0
485	0.171731	0
495	0.160634	0
505	0.167569	0
515	0.147317	0
525	0.145097	0
535	0.131781	0
545	0.125677	0
555	0.129006	0
565	0.114857	0
575	0.0898882	0
585	0.104037	0
595	0.094882	0
605	0.0746294	0
615	0.0726874	0
625	0.0632547	0
635	0.0638095	0
645	0.0571511	0
655	0.0488282	0
665	0.04106	0
675	0.0368986	0
685	0.0377309	0
695	0.0274658	0
705	0.0238592	0
715	0.018588	0
725	0.0119296	0
735	0.0113747	0
745	0.00804555	0
755	0.00721325	0
765	0.00471636	0
775	0.00305176	0
785	0.00221946	0
795	0.0016646	0
805	0.000832298	0
815	0.00194203	0
825	0.000554865	0
835	0.000554865	0
845	0.000554865	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
