FG time = 3171	BG time = 485.858
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0.00205821
55	0.00756859	0.00205821
65	0.0457269	0.00411643
75	0.10596	0.00411643
85	0.12772	0.00411643
95	0.132135	0.00823286
105	0.156102	0.0123493
115	0.166194	0
125	0.175339	0.00617464
135	0.195522	0.00411643
145	0.196468	0.00411643
155	0.207505	0.00411643
165	0.20719	0.00617464
175	0.207821	0.00205821
185	0.218228	0.00411643
195	0.216966	0.00411643
205	0.227373	0
215	0.216966	0
225	0.230842	0
235	0.213813	0.00411643
245	0.228004	0
255	0.217282	0.00411643
265	0.232419	0.00617464
275	0.215074	0.00411643
285	0.233049	0
295	0.213182	0
305	0.221381	0.00205821
315	0.210344	0.00205821
325	0.198045	0.00411643
335	0.200883	0
345	0.210974	0
355	0.196153	0.00205821
365	0.194576	0.00411643
375	0.187638	0.00411643
385	0.198991	0.00205821
395	0.197414	0
405	0.175654	0.00205821
415	0.160202	0.00205821
425	0.169663	0.00411643
435	0.15421	0.00205821
445	0.146326	0.00411643
455	0.143488	0.00205821
465	0.138757	0.00205821
475	0.139388	0
485	0.127405	0
495	0.117944	0
505	0.120782	0.00205821
515	0.107852	0
525	0.116052	0.00411643
535	0.11006	0
545	0.0939766	0
555	0.090823	0.00411643
565	0.0914538	0.00205821
575	0.086408	0.00205821
585	0.0744244	0
595	0.081047	0
605	0.051088	0.00411643
615	0.0504572	0
625	0.0491958	0.00205821
635	0.0485651	0
645	0.0473037	0
655	0.0441501	0.00205821
665	0.0321665	0
675	0.0324819	0
685	0.0274361	0.00411643
695	0.0223904	0
705	0.0233365	0.00205821
715	0.0182908	0
725	0.0113529	0.00205821
735	0.0138757	0
745	0.0104068	0.00205821
755	0.00946073	0.00617464
765	0.00662251	0.00411643
775	0.00725323	0.00205821
785	0.00378429	0
795	0.00315358	0.00205821
805	0.0022075	0
815	0.00315358	0
825	0.00252286	0.00205821
835	0.0022075	0.00205821
845	0.00189215	0.00205821
855	0.00126143	0
865	0.00189215	0
875	0.000946073	0
885	0.00283822	0
895	0.00283822	0
905	0.00189215	0.00205821
915	0.000630716	0
925	0.00126143	0.00411643
935	0.000946073	0.00205821
945	0.00126143	0
955	0.00157679	0.00205821
965	0.00189215	0
975	0.0022075	0.00411643
985	0.00189215	0
995	0.00189215	0
1005	0.00157679	0.00205821
1015	0.000946073	0
1025	0.00189215	0.00411643
1035	0.00126143	0.00205821
1045	0.000630716	0
1055	0.000946073	0
1065	0.000630716	0.00411643
1075	0.00189215	0
1085	0.00157679	0.00205821
1095	0.00157679	0.00411643
1105	0.0022075	0
1115	0.00157679	0.00411643
1125	0.000946073	0.00205821
1135	0.000630716	0
1145	0.00126143	0.00205821
1155	0.000630716	0
1165	0.000946073	0
1175	0.00189215	0.00617464
1185	0.000630716	0
1195	0.00126143	0
