FG time = 1954.02	BG time = 344.641
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0.00204706	0
65	0.0296823	0.00870472
75	0.0639705	0.00580314
85	0.117706	0.00580314
95	0.15967	0.00870472
105	0.169906	0.00870472
115	0.194982	0.00580314
125	0.193447	0
135	0.214429	0.00870472
145	0.222617	0.00290157
155	0.237459	0.00290157
165	0.233365	0.0145079
175	0.241553	0.00580314
185	0.254859	0
195	0.234388	0.00580314
205	0.225688	0.00290157
215	0.242576	0.00290157
225	0.242576	0.00580314
235	0.254859	0.00290157
245	0.263047	0.00580314
255	0.262535	0.00580314
265	0.277888	0.00290157
275	0.257929	0.00580314
285	0.258953	0
295	0.255882	0.00290157
305	0.242576	0
315	0.238994	0.00290157
325	0.240529	0.00290157
335	0.230806	0
345	0.226712	0
355	0.215453	0.00290157
365	0.215965	0.00580314
375	0.224153	0.00290157
385	0.207776	0
395	0.207776	0
405	0.205217	0
415	0.188841	0
425	0.192423	0.00290157
435	0.182188	0
445	0.16837	0
455	0.180653	0
465	0.154041	0
475	0.157623	0
485	0.152506	0
495	0.149435	0.00290157
505	0.147388	0
515	0.137665	0.00290157
525	0.134594	0.00290157
535	0.125894	0
545	0.109006	0.00290157
555	0.0982587	0
565	0.104912	0.00290157
575	0.0962117	0
585	0.0895588	0.00290157
595	0.0793235	0
605	0.0695999	0.00580314
615	0.0757411	0.00290157
625	0.0583411	0
635	0.0532235	0.00580314
645	0.0568058	0
655	0.0470823	0
665	0.0409411	0
675	0.0291706	0.00290157
685	0.0353117	0.00290157
695	0.0301941	0
705	0.0209823	0
715	0.0266117	0.00290157
725	0.0184235	0.00580314
735	0.0153529	0
745	0.0133059	0.00290157
755	0.0138176	0
765	0.00921176	0.00290157
775	0.0071647	0
785	0.00818823	0
795	0.00460588	0.00290157
805	0.00255882	0.00290157
815	0.00102353	0
825	0.00358235	0.00290157
835	0.00204706	0
845	0.00409411	0
855	0.00204706	0.00290157
865	0.00358235	0.00580314
875	0.000511764	0
885	0.00358235	0
895	0.00409411	0
905	0.00204706	0.00290157
915	0.00102353	0
925	0.00153529	0
935	0.00153529	0
945	0.00204706	0.00290157
955	0.00102353	0.00290157
965	0.00204706	0
975	0.00358235	0.00870472
985	0.00153529	0.00580314
995	0.00153529	0
1005	0.00153529	0
1015	0.00102353	0
1025	0.000511764	0
1035	0.00255882	0.00290157
1045	0.00102353	0
1055	0.00562941	0
1065	0.00153529	0.00290157
1075	0	0
1085	0.00307059	0
1095	0.00102353	0
1105	0.00255882	0
1115	0.00255882	0.00290157
1125	0.00102353	0.00290157
1135	0.00153529	0
1145	0.00204706	0
1155	0.00102353	0.00580314
1165	0.00204706	0
1175	0.00102353	0.00290157
1185	0.00255882	0
1195	0.000511764	0
