FG time = 3312.89	BG time = 733.476
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0.000603703	0
125	0.000603703	0
135	0.00120741	0
145	0.00120741	0
155	0.00241481	0
165	0.00392407	0
175	0.00513148	0.00272674
185	0.00271666	0
195	0.00543333	0.00272674
205	0.00573518	0
215	0.00724444	0
225	0.00513148	0
235	0.00754629	0
245	0.00784814	0
255	0.00694258	0.00136337
265	0.00754629	0.00136337
275	0.0108667	0
285	0.0111685	0.00136337
295	0.00814999	0.00136337
305	0.0099611	0
315	0.0108667	0.00136337
325	0.00845184	0.00136337
335	0.00724444	0
345	0.00875369	0.00136337
355	0.00845184	0.00272674
365	0.0093574	0.00136337
375	0.00694258	0
385	0.010263	0
395	0.00784814	0
405	0.00452777	0
415	0.00724444	0
425	0.0093574	0.00136337
435	0.00754629	0
445	0.00784814	0.00272674
455	0.00724444	0
465	0.00754629	0.00136337
475	0.00452777	0.00136337
485	0.00603703	0.00272674
495	0.00694258	0
505	0.00694258	0.00136337
515	0.00603703	0.00409011
525	0.00694258	0
535	0.00633888	0.00136337
545	0.00543333	0
555	0.00573518	0.00136337
565	0.00482962	0
575	0.00513148	0.00136337
585	0.00452777	0
595	0.00603703	0.00136337
605	0.00301851	0.00136337
615	0.00422592	0
625	0.00332037	0.00136337
635	0.00392407	0.00409011
645	0.00150926	0
655	0.00241481	0.00136337
665	0.00362222	0
675	0.00271666	0.00136337
685	0.00120741	0
695	0.00211296	0.00272674
705	0.00150926	0
715	0.00211296	0.00272674
725	0.00120741	0
735	0.00181111	0.00136337
745	0.00211296	0
755	0.000603703	0
765	0.00120741	0
775	0.00120741	0
785	0.000905554	0
795	0.000905554	0.00136337
805	0.000905554	0.00272674
815	0.000905554	0.00545349
825	0.000603703	0.00136337
835	0.000905554	0
845	0.000905554	0.00409011
855	0.000905554	0
865	0.00120741	0
875	0.000301851	0.00272674
885	0.00120741	0.00136337
895	0.00120741	0.00272674
905	0.00181111	0
915	0.000603703	0.00272674
925	0	0.00136337
935	0	0.00136337
945	0.00120741	0
955	0.00120741	0
965	0.00181111	0
975	0.00120741	0
985	0.000301851	0.00272674
995	0.000301851	0.00272674
1005	0.00120741	0
1015	0.000603703	0
1025	0.000603703	0
1035	0.000905554	0.00136337
1045	0.00120741	0.00136337
1055	0.00181111	0
1065	0.000301851	0.00136337
1075	0.00150926	0
1085	0.000603703	0.00272674
1095	0.000603703	0
1105	0.00120741	0.00136337
1115	0.000905554	0
1125	0.000905554	0.00136337
1135	0.00150926	0.00136337
1145	0.000301851	0
1155	0	0
1165	0.00120741	0
1175	0.000603703	0
1185	0.000905554	0
1195	0.000905554	0
