FG time = 2409.77	BG time = 366.499
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0.000829955	0
135	0.000829955	0
145	0.000829955	0
155	0.00207489	0
165	0.00207489	0
175	0.00497973	0
185	0.00539471	0
195	0.00497973	0
205	0.00456475	0
215	0.00746959	0
225	0.00705462	0
235	0.00829955	0
245	0.00497973	0
255	0.00871453	0
265	0.00829955	0
275	0.00995946	0
285	0.00954448	0
295	0.0141092	0
305	0.0103744	0.00272852
315	0.00746959	0
325	0.00705462	0
335	0.00954448	0
345	0.00871453	0.00272852
355	0.0091295	0.00272852
365	0.00663964	0
375	0.00746959	0
385	0.0107894	0
395	0.00871453	0
405	0.00788457	0
415	0.00871453	0.00272852
425	0.00705462	0
435	0.00829955	0
445	0.00995946	0.00272852
455	0.00497973	0
465	0.00580968	0
475	0.00829955	0
485	0.00705462	0.00272852
495	0.00331982	0.00272852
505	0.00663964	0
515	0.00497973	0.00272852
525	0.00663964	0
535	0.00248986	0.00272852
545	0.00331982	0
555	0.00539471	0
565	0.00663964	0
575	0.00290484	0
585	0.00124493	0
595	0.00497973	0.00272852
605	0.00497973	0
615	0.00414977	0.00272852
625	0.00248986	0
635	0.00165991	0
645	0.00331982	0
655	0.000829955	0
665	0.00331982	0
675	0.00331982	0.00272852
685	0.00248986	0
695	0.00165991	0
705	0.00207489	0
715	0.000829955	0
725	0.000414977	0
735	0.00124493	0
745	0.000829955	0
755	0.000414977	0
765	0.000829955	0.00272852
775	0.000829955	0
785	0.00165991	0
795	0	0
805	0.00124493	0
815	0.00165991	0
825	0.00124493	0
835	0.00124493	0
845	0.000829955	0
855	0.00124493	0
865	0.000414977	0.00272852
875	0.00124493	0
885	0.000829955	0
895	0.000414977	0
905	0.000414977	0
915	0.00124493	0
925	0.000414977	0.00272852
935	0.00207489	0
945	0.000829955	0.00272852
955	0.00124493	0
965	0.000414977	0
975	0.00248986	0.00272852
985	0.000829955	0.00272852
995	0.00124493	0
1005	0.00124493	0.00272852
1015	0.000414977	0
1025	0.000829955	0
1035	0.000414977	0.00272852
1045	0.00124493	0
1055	0.000829955	0.00272852
1065	0.000829955	0
1075	0.00124493	0
1085	0.00165991	0
1095	0.000829955	0.00272852
1105	0.000414977	0
1115	0.000829955	0
1125	0.000829955	0
1135	0.000829955	0
1145	0	0.00272852
1155	0.00165991	0
1165	0.00165991	0
1175	0.00124493	0.00272852
1185	0.00124493	0.00272852
1195	0.000414977	0
