FG time = 3613.32	BG time = 486.307
5	0	0
15	0	0
25	0.000276754	0
35	0	0
45	0.000276754	0
55	0.0030443	0
65	0.0309965	0.00616894
75	0.0954802	0.0123379
85	0.144742	0.0123379
95	0.174632	0.00822525
105	0.203414	0.00616894
115	0.209226	0.00411263
125	0.225555	0.00411263
135	0.23275	0.00822525
145	0.251016	0.0123379
155	0.268175	0.0102816
165	0.257105	0.00411263
175	0.268728	0.0102816
185	0.278968	0.00411263
195	0.280629	0.00822525
205	0.273433	0.00205631
215	0.279245	0.00616894
225	0.279522	0.00411263
235	0.274263	0.00205631
245	0.27371	0.00616894
255	0.285333	0
265	0.300832	0.00205631
275	0.272326	0.00822525
285	0.277031	0.00205631
295	0.274263	0.00205631
305	0.269835	0.00411263
315	0.258765	0
325	0.260149	0.00822525
335	0.268451	0.00205631
345	0.25406	0.00205631
355	0.238009	0.00205631
365	0.236902	0
375	0.229152	0.00411263
385	0.229983	0.00411263
395	0.229706	0.00205631
405	0.218082	0
415	0.217529	0.00616894
425	0.195388	0.00411263
435	0.213377	0.00205631
445	0.204521	0
455	0.205905	0.00205631
465	0.187086	0
475	0.168543	0.00616894
485	0.177399	0
495	0.167159	0.0102816
505	0.161901	0.00411263
515	0.144742	0.00411263
525	0.138377	0.00205631
535	0.130074	0.00411263
545	0.12786	0
555	0.123156	0.00411263
565	0.116513	0.00205631
575	0.0949267	0.00205631
585	0.0899451	0.00205631
595	0.0830262	0.00616894
605	0.0857938	0.00205631
615	0.081089	0
625	0.0738933	0
635	0.0625464	0.00205631
645	0.0539671	0.00411263
655	0.0489855	0
665	0.0570113	0.00205631
675	0.0423434	0.00205631
685	0.0412364	0.00822525
695	0.0332105	0.00205631
705	0.0265684	0
715	0.0243544	0.00616894
725	0.017989	0.00411263
735	0.0132842	0.00411263
745	0.0149447	0.00411263
755	0.0127307	0
765	0.00968639	0.00205631
775	0.00996315	0.00205631
785	0.00553508	0.00205631
795	0.0066421	0.00205631
805	0.00691885	0.00616894
815	0.00581184	0.00822525
825	0.00332105	0.00205631
835	0.00498157	0.00616894
845	0.00387456	0.00205631
855	0.00138377	0
865	0.00138377	0.00616894
875	0.00249079	0.00205631
885	0.0030443	0
895	0.00415131	0.00616894
905	0.00221403	0.00411263
915	0.00276754	0.00205631
925	0.00138377	0.00205631
935	0.00166052	0.00822525
945	0.00415131	0.00616894
955	0.0035978	0.00205631
965	0.00221403	0
975	0.00249079	0.00205631
985	0.00221403	0
995	0.00525833	0.00411263
1005	0.00276754	0.00411263
1015	0.00387456	0.00205631
1025	0.00138377	0.00411263
1035	0.00221403	0
1045	0.00110702	0.00205631
1055	0.00166052	0.00411263
1065	0.0035978	0
1075	0.00249079	0.00822525
1085	0.00276754	0
1095	0.00221403	0.00205631
1105	0.0030443	0
1115	0.000553508	0.00411263
1125	0.00249079	0.00205631
1135	0.00193728	0.00411263
1145	0.0035978	0
1155	0.0030443	0.00411263
1165	0.00110702	0.00205631
1175	0.00249079	0.00411263
1185	0.0030443	0.00411263
1195	0.00221403	0.00411263
