FG time = 2404	BG time = 564.973
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0.000831945	0
125	0.000831945	0
135	0	0
145	0.00291181	0.00177
155	0.00291181	0
165	0.00249584	0
175	0.00124792	0
185	0.00332778	0
195	0.00249584	0
205	0.00499167	0
215	0.0045757	0
225	0.00665556	0
235	0.00499167	0
245	0.00374375	0
255	0.00374375	0.00177
265	0.00790348	0
275	0.00499167	0.00177
285	0.00623959	0
295	0.00748751	0
305	0.0103993	0
315	0.00665556	0.00177
325	0.00873543	0
335	0.00873543	0
345	0.00790348	0
355	0.00790348	0.00177
365	0.00748751	0
375	0.0124792	0.00177
385	0.00665556	0
395	0.00623959	0.00177
405	0.00540765	0.00177
415	0.00790348	0
425	0.0045757	0.00177
435	0.00540765	0.00177
445	0.00707154	0
455	0.00374375	0
465	0.00665556	0.00353999
475	0.00707154	0
485	0.0045757	0
495	0.00499167	0.00177
505	0.00374375	0.00177
515	0.00499167	0.00177
525	0.00291181	0
535	0.0045757	0
545	0.00415973	0
555	0.00374375	0
565	0.00207986	0
575	0.00207986	0
585	0.00249584	0
595	0.00291181	0
605	0.00207986	0.00177
615	0.00124792	0
625	0.00249584	0
635	0.00207986	0
645	0.00332778	0
655	0.00249584	0
665	0.000415973	0
675	0.00207986	0
685	0.00249584	0.00177
695	0.00124792	0.00177
705	0.000831945	0
715	0	0.00177
725	0.00124792	0
735	0.000415973	0
745	0	0
755	0.000831945	0
765	0.000831945	0.00177
775	0.000831945	0
785	0.000415973	0
795	0.000831945	0
805	0.000831945	0
815	0.000831945	0
825	0.000415973	0.00177
835	0.00124792	0
845	0.000831945	0
855	0.00124792	0
865	0	0.00177
875	0	0
885	0.00207986	0
895	0.000415973	0.00177
905	0	0
915	0.000415973	0
925	0.000831945	0
935	0	0.00177
945	0.00124792	0
955	0	0.00353999
965	0.00207986	0.00177
975	0.000415973	0.00353999
985	0.000831945	0.00177
995	0.000415973	0
1005	0.00124792	0
1015	0.00249584	0
1025	0.000831945	0
1035	0.000831945	0
1045	0.000831945	0
1055	0.00124792	0
1065	0.000831945	0
1075	0.00166389	0.00177
1085	0	0
1095	0.000831945	0.00177
1105	0	0.00353999
1115	0.00124792	0
1125	0	0.00177
1135	0.00207986	0
1145	0.000415973	0.00353999
1155	0.000415973	0
1165	0.00124792	0
1175	0.000831945	0.00353999
1185	0.000415973	0
1195	0.000415973	0.00353999
