FG time = 3319.54	BG time = 734.703
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000602493	0
55	0.00572368	0
65	0.0331371	0.00544438
75	0.080734	0.0108888
85	0.113269	0.0108888
95	0.118089	0.00544438
105	0.116884	0.00680547
115	0.122607	0.00952766
125	0.139176	0.0122498
135	0.13526	0.00136109
145	0.136163	0.00544438
155	0.146406	0.00544438
165	0.137971	0.00952766
175	0.147008	0.00136109
185	0.148213	0.00136109
195	0.152431	0.00136109
205	0.140381	0.00272219
215	0.152129	0.00136109
225	0.154238	0.00272219
235	0.156347	0.00544438
245	0.147008	0.00544438
255	0.152732	0.00544438
265	0.151828	0.00136109
275	0.148514	0.00272219
285	0.143092	0.00136109
295	0.141285	0
305	0.14249	0
315	0.136766	0.00272219
325	0.147611	0.00136109
335	0.148514	0.00272219
345	0.139778	0.00272219
355	0.112666	0.00272219
365	0.12803	0.00272219
375	0.127427	0.00272219
385	0.127728	0.00272219
395	0.109654	0
405	0.112365	0.00272219
415	0.117486	0.00272219
425	0.115076	0
435	0.117185	0.00408328
445	0.109654	0.00272219
455	0.0891689	0.00272219
465	0.0942901	0.00136109
475	0.0915789	0.00272219
485	0.0864577	0
495	0.0915789	0.00408328
505	0.0771191	0
515	0.084349	0
525	0.0786253	0.00272219
535	0.0704917	0.00952766
545	0.0608518	0.00408328
555	0.0614543	0.00136109
565	0.0557306	0
575	0.0521156	0.00136109
585	0.0488019	0.00408328
595	0.0430782	0.00136109
605	0.0361496	0.00272219
615	0.0409695	0.00272219
625	0.0310284	0
635	0.0298234	0.00136109
645	0.021991	0.00272219
655	0.0286184	0.00136109
665	0.0222922	0.00408328
675	0.0192798	0.00136109
685	0.0189785	0.00680547
695	0.0156648	0.00136109
705	0.0138573	0.00136109
715	0.0129536	0
725	0.00873615	0.00408328
735	0.00873615	0.00544438
745	0.00692867	0.00272219
755	0.00722991	0.00408328
765	0.00572368	0.00136109
775	0.0045187	0.00136109
785	0.00271122	0
795	0.00512119	0.00544438
805	0.00240997	0.00272219
815	0.0045187	0.00136109
825	0.00240997	0.00544438
835	0.00331371	0.00136109
845	0.00331371	0.00272219
855	0.00240997	0.00272219
865	0.00180748	0.00408328
875	0.00240997	0.00544438
885	0.00180748	0
895	0.000602493	0.00136109
905	0.00271122	0.00136109
915	0.00240997	0.00136109
925	0.00150623	0
935	0.0039162	0.00408328
945	0.00210873	0
955	0.00150623	0
965	0.00301246	0.00272219
975	0.00240997	0.00272219
985	0.00180748	0.00680547
995	0.00301246	0.00136109
1005	0.00301246	0.00408328
1015	0.00150623	0.00272219
1025	0.00150623	0.00136109
1035	0.00180748	0.00680547
1045	0.00271122	0.00136109
1055	0.000903739	0.00136109
1065	0.00301246	0
1075	0.00240997	0.00408328
1085	0.00210873	0.00408328
1095	0.00301246	0
1105	0.00240997	0.00272219
1115	0.000602493	0
1125	0.00150623	0.00136109
1135	0	0.00272219
1145	0.00150623	0
1155	0.00180748	0
1165	0.00301246	0.00136109
1175	0.00210873	0.00136109
1185	0.00180748	0
1195	0.00180748	0.00136109
