FG time = 3319	BG time = 494.161
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000301296	0
55	0.000301296	0
65	0.000301296	0
75	0.00120518	0
85	0.00120518	0
95	0.00210907	0
105	0.00301296	0.00202363
115	0.00451943	0
125	0.00482073	0
135	0.00451943	0.00202363
145	0.00512202	0
155	0.00602591	0
165	0.00632721	0.00202363
175	0.00753239	0
185	0.00482073	0
195	0.0066285	0.00404726
205	0.00632721	0
215	0.00572462	0.00202363
225	0.00813498	0.00202363
235	0.00482073	0
245	0.00482073	0
255	0.00632721	0
265	0.00361555	0.00202363
275	0.00331425	0
285	0.00451943	0
295	0.00451943	0
305	0.00542332	0.00202363
315	0.00331425	0.00404726
325	0.00361555	0
335	0.00361555	0
345	0.00451943	0
355	0.00301296	0
365	0.00391684	0
375	0.00301296	0
385	0.00361555	0
395	0.00421814	0
405	0.00210907	0.00202363
415	0.000903887	0.00202363
425	0.00331425	0.00202363
435	0.00120518	0
445	0.00361555	0
455	0.00120518	0.00202363
465	0.00180777	0
475	0.00150648	0
485	0.00241036	0
495	0.00120518	0
505	0.00331425	0
515	0.000903887	0.00202363
525	0.000301296	0
535	0.000903887	0
545	0.00150648	0
555	0.000301296	0
565	0.000301296	0
575	0.00120518	0.00202363
585	0.000903887	0
595	0.000903887	0
605	0.000903887	0
615	0.000301296	0
625	0.000301296	0
635	0	0
645	0.000301296	0
655	0.000301296	0
665	0.000602591	0
675	0.000301296	0
685	0.000602591	0
695	0.000301296	0
705	0.000602591	0
715	0	0
725	0	0
735	0.000602591	0
745	0	0
755	0.000301296	0
765	0	0
775	0.000301296	0
785	0	0.00202363
795	0	0
805	0.000301296	0
815	0.000301296	0
825	0	0
835	0	0
845	0.000301296	0
855	0	0
865	0	0
875	0.000301296	0
885	0.000301296	0.00202363
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0.000602591	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0.000301296	0
1055	0	0
1065	0	0
1075	0	0
1085	0.000301296	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0.000301296	0
1195	0	0
