FG time = 2409.4	BG time = 365.478
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0.000415041	0
95	0.000830082	0
105	0.000830082	0
115	0.00249025	0
125	0.00415041	0.00273615
135	0.00332033	0.00273615
145	0.00456545	0
155	0.0070557	0
165	0.00498049	0
175	0.00581058	0
185	0.00913091	0
195	0.00622562	0
205	0.00581058	0
215	0.0112061	0
225	0.00788578	0
235	0.00622562	0
245	0.00830082	0
255	0.00581058	0
265	0.00539554	0.00273615
275	0.00664066	0.00273615
285	0.00664066	0.00273615
295	0.00622562	0
305	0.00747074	0
315	0.00664066	0
325	0.00581058	0
335	0.00207521	0
345	0.00249025	0
355	0.00207521	0
365	0.00332033	0
375	0.00456545	0
385	0.00249025	0
395	0.00415041	0
405	0.00124512	0.00273615
415	0.00373537	0
425	0.00249025	0
435	0.00373537	0
445	0.00332033	0.00273615
455	0.000415041	0
465	0.000830082	0
475	0.000830082	0
485	0.00166016	0
495	0.00249025	0
505	0.000415041	0
515	0.00166016	0
525	0.00124512	0
535	0.000830082	0
545	0.000415041	0
555	0.00207521	0
565	0	0
575	0.00124512	0
585	0.00124512	0
595	0.000415041	0
605	0.000415041	0
615	0.000830082	0
625	0.000415041	0
635	0.00124512	0
645	0.00124512	0
655	0.000830082	0
665	0.000415041	0
675	0.000415041	0
685	0	0
695	0.000415041	0
705	0	0
715	0	0
725	0	0
735	0	0
745	0	0
755	0.000415041	0
765	0.000415041	0
775	0.000415041	0
785	0	0
795	0	0
805	0	0
815	0.000415041	0
825	0.000415041	0
835	0	0
845	0.000415041	0
855	0	0
865	0.000415041	0
875	0	0
885	0.000830082	0
895	0	0
905	0.000415041	0
915	0	0
925	0	0
935	0	0
945	0.000415041	0
955	0.000415041	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0.000415041	0
1035	0	0
1045	0	0
1055	0.000415041	0
1065	0.000415041	0.00273615
1075	0	0
1085	0	0
1095	0.000415041	0
1105	0	0
1115	0	0
1125	0	0
1135	0.000415041	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
