FG time = 3019	BG time = 615.128
5	0	0
15	0	0
25	0	0
35	0	0
45	0.000331236	0
55	0.0119245	0.00325135
65	0.0443856	0.00650271
75	0.0847963	0.0130054
85	0.118914	0.0162568
95	0.136469	0.00812839
105	0.134813	0.0130054
115	0.147069	0.00162568
125	0.13945	0.00487703
135	0.148725	0.00162568
145	0.156012	0.00162568
155	0.154356	0.00487703
165	0.139781	0.00487703
175	0.163299	0.00975406
185	0.160649	0.00162568
195	0.154025	0.00325135
205	0.175886	0.00162568
215	0.149718	0.00162568
225	0.164955	0.00487703
235	0.157006	0.00650271
245	0.156012	0.00162568
255	0.164293	0.00487703
265	0.168599	0.00162568
275	0.156343	0
285	0.153693	0.00650271
295	0.151375	0
305	0.144419	0
315	0.162637	0.00487703
325	0.146406	0
335	0.140444	0
345	0.148062	0.00162568
355	0.142431	0.00162568
365	0.127857	0.00487703
375	0.131832	0.00487703
385	0.135807	0.00487703
395	0.137463	0.00487703
405	0.127526	0
415	0.106327	0.00487703
425	0.111295	0.00650271
435	0.111958	0.00162568
445	0.119907	0.00487703
455	0.110633	0
465	0.0887711	0.00162568
475	0.0963896	0
485	0.0944021	0.00162568
495	0.0844651	0.00325135
505	0.0808215	0.00162568
515	0.0788341	0.00162568
525	0.080159	0.00162568
535	0.0679033	0.00162568
545	0.0715469	0.00487703
555	0.068897	0.00162568
565	0.0573038	0
575	0.0622723	0
585	0.0476979	0
595	0.050679	0.00325135
605	0.0476979	0.00162568
615	0.0427294	0.00162568
625	0.0347797	0
635	0.0327923	0
645	0.0308049	0.00162568
655	0.0304737	0.00162568
665	0.0321299	0
675	0.0208678	0
685	0.0178867	0
695	0.016893	0.00162568
705	0.0122557	0.00325135
715	0.0135807	0.00162568
725	0.00828089	0
735	0.00894336	0.00162568
745	0.00529977	0.00650271
755	0.00794965	0.00162568
765	0.00364359	0
775	0.0046373	0.00325135
785	0.00298112	0.00325135
795	0.00397483	0.00162568
805	0.00264988	0.00162568
815	0.00331236	0
825	0.00364359	0.00162568
835	0.00198741	0
845	0.00264988	0.00162568
855	0.00264988	0
865	0.00132494	0.00325135
875	0.00264988	0.00650271
885	0.00198741	0.00162568
895	0.000662471	0
905	0.00198741	0
915	0.00231865	0.00162568
925	0.00198741	0.00162568
935	0.00198741	0.00325135
945	0.00298112	0.00325135
955	0.00165618	0.00325135
965	0.00231865	0.00162568
975	0.00298112	0.00162568
985	0.00132494	0.00162568
995	0.00165618	0
1005	0.00198741	0.00162568
1015	0.00231865	0
1025	0.00331236	0.00162568
1035	0.00264988	0
1045	0.00132494	0.00162568
1055	0.00264988	0.00162568
1065	0.00132494	0.00162568
1075	0.00298112	0
1085	0.00132494	0.00162568
1095	0.00264988	0.00162568
1105	0.000662471	0
1115	0.00231865	0
1125	0.000662471	0.00162568
1135	0.00231865	0
1145	0.000662471	0.00487703
1155	0.00231865	0.00325135
1165	0.00264988	0
1175	0.00132494	0.00162568
1185	0.00298112	0.00325135
1195	0.000993707	0.00162568
