FG time = 3612	BG time = 485.978
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0.000276855	0
115	0.00055371	0
125	0.00166113	0
135	0.00055371	0
145	0.00221484	0
155	0.00221484	0
165	0.0024917	0
175	0.00526025	0.0020577
185	0.00526025	0
195	0.00387597	0
205	0.00526025	0
215	0.00581396	0
225	0.00609082	0
235	0.00913622	0
245	0.00941308	0
255	0.00858251	0
265	0.00968993	0
275	0.00609082	0
285	0.00913622	0.0020577
295	0.00830566	0
305	0.00858251	0
315	0.0110742	0
325	0.00885937	0.0020577
335	0.0113511	0.0020577
345	0.00941308	0.0020577
355	0.00996679	0
365	0.00941308	0
375	0.0102436	0
385	0.00885937	0
395	0.00913622	0
405	0.00830566	0
415	0.00636767	0
425	0.00996679	0.00411541
435	0.00636767	0
445	0.0080288	0
455	0.00664453	0
465	0.00498339	0.00411541
475	0.00747509	0
485	0.00719824	0.0020577
495	0.00609082	0
505	0.00387597	0.0020577
515	0.00719824	0
525	0.00387597	0.0020577
535	0.00387597	0
545	0.00664453	0
555	0.00359912	0
565	0.00138428	0
575	0.00470654	0
585	0.00581396	0.00411541
595	0.00304541	0
605	0.00387597	0
615	0.00304541	0.0020577
625	0.00221484	0
635	0.00193799	0
645	0.00166113	0
655	0.00276855	0.0020577
665	0.0024917	0
675	0.000830566	0
685	0.00304541	0
695	0.00110742	0.00411541
705	0.00138428	0.0020577
715	0.00166113	0
725	0.000830566	0
735	0.00138428	0
745	0.00055371	0
755	0.000830566	0
765	0.000276855	0.0020577
775	0	0
785	0.00055371	0
795	0	0
805	0.00055371	0
815	0.00055371	0.0020577
825	0	0.0020577
835	0.000276855	0.0020577
845	0.00138428	0
855	0.000830566	0
865	0.000830566	0
875	0.00110742	0
885	0.000830566	0
895	0.000830566	0
905	0.000276855	0
915	0.000276855	0
925	0.00055371	0
935	0.000830566	0
945	0.000830566	0
955	0.000830566	0
965	0.00138428	0.0020577
975	0.00110742	0
985	0.00110742	0
995	0.00138428	0
1005	0.00055371	0
1015	0.00138428	0
1025	0.00055371	0
1035	0.00055371	0
1045	0.0024917	0
1055	0.00138428	0.00411541
1065	0.000830566	0.0020577
1075	0	0.00411541
1085	0.00110742	0.0020577
1095	0.00110742	0
1105	0.000276855	0
1115	0.00110742	0
1125	0.00110742	0
1135	0.00110742	0
1145	0.000830566	0
1155	0.00055371	0
1165	0.000830566	0
1175	0.000276855	0.0020577
1185	0.00193799	0
1195	0.00055371	0.0020577
