FG time = 3612.68	BG time = 486.795
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0.000276803	0.00205425
115	0.00110721	0
125	0.00470565	0
135	0.00608967	0
145	0.00775049	0
155	0.0138402	0
165	0.0107953	0
175	0.014117	0
185	0.0110721	0
195	0.0135633	0
205	0.0121793	0
215	0.014117	0
225	0.0121793	0
235	0.0157778	0
245	0.0149474	0
255	0.0135633	0
265	0.00996491	0
275	0.0110721	0
285	0.0102417	0
295	0.0113489	0
305	0.0094113	0
315	0.00608967	0
325	0.00968811	0
335	0.00996491	0
345	0.00525926	0.00205425
355	0.00636647	0
365	0.00636647	0
375	0.00553606	0
385	0.00470565	0
395	0.00442885	0
405	0.00553606	0
415	0.00664327	0
425	0.00470565	0
435	0.00387524	0
445	0.00415205	0
455	0.00249123	0
465	0.00332164	0
475	0.00249123	0
485	0.00304483	0
495	0.00138402	0
505	0.00332164	0
515	0.00138402	0
525	0.00221442	0
535	0.00166082	0
545	0.00221442	0.00205425
555	0.00249123	0
565	0.00138402	0
575	0.00110721	0
585	0.00221442	0
595	0.000830409	0
605	0.00138402	0
615	0	0
625	0.00110721	0
635	0.00138402	0
645	0.000830409	0
655	0.000276803	0
665	0.00110721	0
675	0	0
685	0.000830409	0
695	0.000553606	0
705	0	0
715	0.000276803	0
725	0	0
735	0.000553606	0
745	0.000276803	0
755	0.000553606	0.00205425
765	0	0
775	0.000553606	0
785	0.000276803	0.00205425
795	0	0
805	0.000276803	0
815	0	0
825	0	0
835	0.000276803	0
845	0.000276803	0
855	0	0
865	0	0.00205425
875	0	0
885	0.000276803	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0.000276803	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0.000276803	0
995	0	0
1005	0	0
1015	0	0
1025	0.000276803	0
1035	0	0
1045	0	0
1055	0.000276803	0
1065	0	0
1075	0	0
1085	0.000276803	0
1095	0	0
1105	0	0
1115	0.000276803	0
1125	0.000553606	0
1135	0.000276803	0
1145	0.000830409	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
