FG time = 3337	BG time = 614.003
5	0	0
15	0	0
25	0	0
35	0.00029967	0
45	0.000899011	0
55	0.00719209	0
65	0.0314654	0.0146579
75	0.053641	0.00977194
85	0.0494456	0.00651463
95	0.0488463	0.00814328
105	0.0617321	0.00325731
115	0.0635301	0.00651463
125	0.0560384	0
135	0.0674258	0.00325731
145	0.0605334	0.00325731
155	0.0689242	0.00488597
165	0.0680252	0.00162866
175	0.0635301	0.00488597
185	0.0674258	0.00651463
195	0.0662272	0.00488597
205	0.0746179	0.00488597
215	0.0638298	0.00162866
225	0.0749176	0
235	0.0668265	0.00325731
245	0.0674258	0.00488597
255	0.0683249	0.00325731
265	0.0686245	0
275	0.0677255	0.00651463
285	0.0689242	0.00488597
295	0.0665268	0.00977194
305	0.0692239	0.00651463
315	0.0566377	0.00651463
325	0.0617321	0
335	0.0689242	0
345	0.0521427	0.00162866
355	0.0593347	0
365	0.0551394	0
375	0.0662272	0.00325731
385	0.05454	0.00325731
395	0.051843	0.00162866
405	0.051843	0.00325731
415	0.055439	0
425	0.0473479	0.00162866
435	0.0530417	0.00162866
445	0.0413545	0.00488597
455	0.0425532	0.00325731
465	0.0467486	0
475	0.0413545	0
485	0.0413545	0
495	0.0404555	0.00325731
505	0.0389572	0.00325731
515	0.0389572	0
525	0.0353611	0
535	0.0347618	0
545	0.0326641	0
555	0.0368595	0
565	0.0302667	0
575	0.0266707	0.00325731
585	0.0188792	0.00162866
595	0.026371	0
605	0.0218759	0.00162866
615	0.0239736	0.00488597
625	0.0215763	0.00162866
635	0.0131855	0.00162866
645	0.0188792	0
655	0.0110878	0
665	0.0146839	0.00162866
675	0.0146839	0.00488597
685	0.0107881	0.00325731
695	0.00779143	0.00162866
705	0.00779143	0
715	0.00659275	0.00162866
725	0.0050944	0.00162866
735	0.00629308	0.00488597
745	0.00419539	0
755	0.00419539	0.00162866
765	0.00539407	0.00162866
775	0.00269703	0.00488597
785	0.00359605	0.00162866
795	0.00389572	0.00325731
805	0.00329637	0
815	0.00209769	0.00325731
825	0.00239736	0
835	0.00329637	0.00162866
845	0.00209769	0.00488597
855	0.00179802	0.00325731
865	0.00209769	0.00162866
875	0.0029967	0.00162866
885	0.00119868	0.00162866
895	0.000899011	0.00325731
905	0.00239736	0.00325731
915	0.00179802	0.00162866
925	0.00209769	0
935	0.000899011	0
945	0.00389572	0.00488597
955	0.00269703	0.00325731
965	0.00329637	0
975	0.00149835	0.00162866
985	0.000599341	0.00162866
995	0.00329637	0.00651463
1005	0.00239736	0
1015	0.00209769	0.00162866
1025	0.000899011	0
1035	0.00209769	0.00488597
1045	0.00359605	0.00488597
1055	0.00239736	0.00162866
1065	0.000899011	0
1075	0.00119868	0.00325731
1085	0.000899011	0
1095	0.00179802	0.00162866
1105	0.00179802	0.00488597
1115	0.000599341	0.00162866
1125	0.000599341	0.00488597
1135	0.00209769	0
1145	0.00209769	0.00162866
1155	0.00179802	0
1165	0.00179802	0
1175	0.00119868	0
1185	0.00179802	0.00325731
1195	0.000899011	0.00488597
