FG time = 2717	BG time = 494.879
5	0	0
15	0	0
25	0	0
35	0.00110416	0
45	0.00331248	0
55	0.013618	0
65	0.062201	0
75	0.103791	0
85	0.134707	0
95	0.149798	0
105	0.165256	0
115	0.175193	0
125	0.173353	0
135	0.183291	0
145	0.197277	0
155	0.196172	0
165	0.209422	0
175	0.207582	0
185	0.197277	0
195	0.20979	0
205	0.223776	0
215	0.220832	0
225	0.207582	0
235	0.219728	0
245	0.218624	0
255	0.225985	0
265	0.226353	0
275	0.208686	0
285	0.212367	0
295	0.218624	0
305	0.217151	0
315	0.212367	0
325	0.186235	0
335	0.205006	0
345	0.200589	0
355	0.190284	0
365	0.188811	0
375	0.180714	0
385	0.203165	0
395	0.172249	0
405	0.183659	0
415	0.165256	0
425	0.166728	0
435	0.165992	0
445	0.157527	0
455	0.15127	0
465	0.157895	0
475	0.131763	0
485	0.132499	0
495	0.137652	0
505	0.113728	0
515	0.110048	0
525	0.10784	0
535	0.105631	0
545	0.106367	0
555	0.0883328	0
565	0.0942216	0
575	0.0772912	0
585	0.075819	0
595	0.0596246	0
605	0.0563121	0
615	0.0577844	0
625	0.048215	0
635	0.0496872	0
645	0.0456386	0
655	0.0368053	0
665	0.0371734	0
675	0.0334928	0
685	0.027972	0
695	0.0250276	0
705	0.0172985	0
715	0.0154582	0
725	0.013986	0
735	0.0121458	0
745	0.0132499	0
755	0.00368053	0
765	0.00662496	0
775	0.00257637	0
785	0.00331248	0
795	0.00184027	0
805	0.00257637	0
815	0.00184027	0
825	0.00147221	0
835	0.000368053	0
845	0.00110416	0
855	0.000736107	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
