FG time = 3019.45	BG time = 615.234
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0.00529898	0.0016254
65	0.0351057	0.00812699
75	0.0774975	0.0195048
85	0.113266	0.016254
95	0.120883	0.0130032
105	0.1285	0.0032508
115	0.138436	0.00812699
125	0.127507	0
135	0.13678	0.00650159
145	0.157976	0.0032508
155	0.159963	0.00650159
165	0.151021	0.00650159
175	0.149034	0
185	0.160294	0
195	0.149696	0.0032508
205	0.16195	0.00650159
215	0.141748	0
225	0.152346	0.0032508
235	0.152677	0.0016254
245	0.145059	0.0032508
255	0.146053	0.0016254
265	0.1593	0.0016254
275	0.151021	0.0016254
285	0.133799	0.0016254
295	0.158307	0.0016254
305	0.146384	0
315	0.130487	0.00487619
325	0.1285	0.00650159
335	0.13413	0.0016254
345	0.13678	0
355	0.137773	0.0032508
365	0.125851	0.00650159
375	0.124195	0.0032508
385	0.134793	0.0032508
395	0.129825	0.0016254
405	0.11459	0.0016254
415	0.116246	0
425	0.128831	0
435	0.113266	0.0016254
445	0.107967	0
455	0.100681	0.0032508
465	0.0927321	0
475	0.0924009	0
485	0.0884267	0.0032508
495	0.0781599	0.00487619
505	0.0738545	0.0016254
515	0.0778287	0.0016254
525	0.0702114	0.00487619
535	0.074848	0
545	0.0678931	0
555	0.0662372	0
565	0.0586199	0
575	0.0579575	0
585	0.0486843	0.0032508
595	0.0483532	0.0032508
605	0.0443789	0.00487619
615	0.0387488	0.0016254
625	0.0394111	0.0016254
635	0.0347745	0
645	0.0311315	0
655	0.01954	0.0016254
665	0.0245078	0.0016254
675	0.0208647	0
685	0.0202023	0
695	0.014241	0.0016254
705	0.0122539	0
715	0.0132474	0.0032508
725	0.00894202	0
735	0.00827965	0.0032508
745	0.00827965	0.0032508
755	0.00496779	0
765	0.00563016	0.0016254
775	0.00331186	0.0016254
785	0.00198712	0
795	0.00165593	0.0016254
805	0.00198712	0
815	0.00198712	0.00812699
825	0.00198712	0.0016254
835	0.00298067	0.0016254
845	0.00331186	0.0016254
855	0.00132474	0.00650159
865	0.00331186	0.0016254
875	0.00198712	0
885	0.00165593	0
895	0.000993558	0.0016254
905	0.000662372	0.0016254
915	0.000993558	0.0016254
925	0.000662372	0.0016254
935	0.000662372	0.0016254
945	0.000662372	0.0016254
955	0.000331186	0
965	0.00264949	0.0016254
975	0.000993558	0.0032508
985	0.00165593	0.0016254
995	0.00198712	0
1005	0.000993558	0
1015	0.000993558	0.0016254
1025	0.000662372	0.0016254
1035	0.000993558	0
1045	0.00165593	0
1055	0.000662372	0
1065	0	0.0032508
1075	0.000331186	0.0032508
1085	0.000662372	0
1095	0.000662372	0.00487619
1105	0.000662372	0
1115	0.00264949	0
1125	0.00132474	0
1135	0.000993558	0
1145	0.000993558	0
1155	0.000662372	0
1165	0.00132474	0.0016254
1175	0.000331186	0
1185	0.000662372	0.0016254
1195	0.00132474	0
