FG time = 2682.74	BG time = 493.287
5	0	0
15	0	0
25	0	0
35	0	0
45	0.00298203	0
55	0.0160284	0
65	0.0827512	0
75	0.158047	0
85	0.181904	0
95	0.215079	0
105	0.225516	0
115	0.255709	0
125	0.252727	0
135	0.285156	0
145	0.271737	0
155	0.288884	0
165	0.301557	0
175	0.305658	0
185	0.318331	0
195	0.315349	0
205	0.308267	0
215	0.31274	0
225	0.311622	0
235	0.307149	0
245	0.306403	0
255	0.31274	0
265	0.306776	0
275	0.309385	0
285	0.324668	0
295	0.295593	0
305	0.301557	0
315	0.306776	0
325	0.307149	0
335	0.271364	0
345	0.290375	0
355	0.284038	0
365	0.27621	0
375	0.278447	0
385	0.280311	0
395	0.263164	0
405	0.252354	0
415	0.25049	0
425	0.247508	0
435	0.237071	0
445	0.222161	0
455	0.222906	0
465	0.200541	0
475	0.206878	0
485	0.195323	0
495	0.174821	0
505	0.182649	0
515	0.162148	0
525	0.172958	0
535	0.150592	0
545	0.143137	0
555	0.146865	0
565	0.122263	0
575	0.108471	0
585	0.125245	0
595	0.102134	0
605	0.0961704	0
615	0.0894608	0
625	0.0730597	0
635	0.0741779	0
645	0.0495762	0
655	0.060386	0
665	0.0477124	0
675	0.0342933	0
685	0.0339206	0
695	0.028702	0
705	0.0298203	0
715	0.0201287	0
725	0.0186377	0
735	0.0119281	0
745	0.0130464	0
755	0.00782782	0
765	0.00782782	0
775	0.00670956	0
785	0.00372753	0
795	0.00186377	0
805	0.00223652	0
815	0.00111826	0
825	0.00186377	0
835	0	0
845	0.000372753	0
855	0	0
865	0.000372753	0
875	0	0
885	0	0
895	0	0
905	0.000372753	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
