FG time = 3604.4	BG time = 484.907
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0.000277439	0
115	0.00138719	0
125	0.000554877	0
135	0.000277439	0
145	0.00138719	0
155	0.00305182	0
165	0.0036067	0
175	0.00416158	0
185	0.0036067	0
195	0.00554877	0
205	0.0072134	0.00206225
215	0.00527133	0
225	0.0072134	0
235	0.00832316	0
245	0.00943291	0
255	0.00749084	0
265	0.0110975	0
275	0.00943291	0
285	0.00915547	0
295	0.00915547	0
305	0.00943291	0.00206225
315	0.0108201	0
325	0.0105427	0
335	0.0102652	0
345	0.00998779	0
355	0.00582621	0.00206225
365	0.0141494	0.00206225
375	0.0119299	0
385	0.00998779	0.00206225
395	0.011375	0
405	0.0072134	0
415	0.0108201	0
425	0.00638109	0.00206225
435	0.0119299	0
445	0.00749084	0
455	0.00665852	0
465	0.00887803	0
475	0.0072134	0
485	0.00499389	0
495	0.00554877	0
505	0.00693596	0
515	0.00471646	0
525	0.00832316	0
535	0.00582621	0.00206225
545	0.00499389	0.00206225
555	0.00443902	0
565	0.00638109	0
575	0.00249695	0
585	0.00443902	0
595	0.00305182	0
605	0.00277439	0.00206225
615	0.00332926	0.00206225
625	0.00416158	0
635	0.00277439	0.00206225
645	0.00249695	0
655	0.00277439	0
665	0.00166463	0
675	0.00138719	0
685	0.00166463	0
695	0.00138719	0
705	0.00221951	0
715	0.00166463	0
725	0.00138719	0.0041245
735	0.00166463	0.00206225
745	0.000554877	0
755	0.000832316	0
765	0.000277439	0
775	0.000554877	0.00206225
785	0.000277439	0
795	0.000554877	0
805	0.00110975	0
815	0.000832316	0
825	0.00110975	0
835	0.000277439	0.00206225
845	0.00110975	0
855	0.000832316	0
865	0.000554877	0
875	0.000277439	0
885	0.000554877	0
895	0.000832316	0
905	0.000554877	0
915	0.000554877	0.00206225
925	0.00138719	0
935	0.00166463	0.00206225
945	0.000277439	0
955	0.000554877	0
965	0.000554877	0
975	0	0.00206225
985	0.000277439	0
995	0.000832316	0
1005	0.000832316	0
1015	0.000277439	0
1025	0.000554877	0
1035	0.000554877	0.00206225
1045	0.000832316	0
1055	0.000277439	0
1065	0	0
1075	0.000554877	0
1085	0.00110975	0
1095	0.000832316	0
1105	0.000832316	0
1115	0.00138719	0
1125	0.000277439	0
1135	0.000832316	0
1145	0.000277439	0.00206225
1155	0.000277439	0
1165	0.000277439	0
1175	0.000277439	0
1185	0.00194207	0
1195	0.000832316	0
