FG time = 2232.86	BG time = 493.452
5	0	0
15	0	0
25	0	0
35	0	0.00202654
45	0.00134357	0
55	0.00403071	0.00202654
65	0.0223928	0.0101327
75	0.0506078	0.0182389
85	0.0707613	0.00607962
95	0.0721049	0.0141858
105	0.0734485	0.00810616
115	0.0913627	0.00810616
125	0.0886756	0.00607962
135	0.0940499	0.00607962
145	0.0971848	0.00405308
155	0.104798	0.00405308
165	0.111964	0.00405308
175	0.0931541	0
185	0.0994241	0.00202654
195	0.103455	0.00202654
205	0.111964	0.00202654
215	0.102111	0.00202654
225	0.093602	0
235	0.102111	0
245	0.0980806	0
255	0.0985284	0
265	0.099872	0.00202654
275	0.109277	0.00405308
285	0.105246	0
295	0.105246	0.00405308
305	0.101663	0.00202654
315	0.0994241	0
325	0.104351	0.00202654
335	0.0931541	0.00405308
345	0.0989763	0
355	0.096737	0
365	0.0859884	0
375	0.0864363	0.00405308
385	0.0855406	0.00202654
395	0.0788227	0.00202654
405	0.0792706	0.00607962
415	0.0877799	0
425	0.0644913	0.00405308
435	0.0698656	0
445	0.0707613	0
455	0.0604606	0
465	0.0649392	0
475	0.0595649	0
485	0.065387	0.00202654
495	0.0640435	0
505	0.0671785	0
515	0.0640435	0
525	0.0582213	0
535	0.0465771	0.00202654
545	0.0474728	0
555	0.0420985	0
565	0.0394114	0
575	0.0429942	0
585	0.0376199	0.00405308
595	0.0317978	0.00202654
605	0.0326935	0
615	0.0286628	0
625	0.0268714	0
635	0.0201535	0.00202654
645	0.0255278	0.00202654
655	0.0192578	0.00202654
665	0.0170185	0.00202654
675	0.0170185	0
685	0.0152271	0
695	0.0103007	0.00607962
705	0.0107486	0.00405308
715	0.00895713	0.00405308
725	0.00806142	0
735	0.00806142	0
745	0.00537428	0.00607962
755	0.003135	0.00405308
765	0.00626999	0.00202654
775	0.00537428	0.00405308
785	0.00537428	0
795	0.00537428	0.00405308
805	0.00358285	0.00405308
815	0.00179143	0.00202654
825	0.00268714	0
835	0.00134357	0.00202654
845	0.000895713	0.00202654
855	0.000895713	0.00405308
865	0.00223928	0.00202654
875	0.00134357	0.00405308
885	0.00179143	0
895	0.00179143	0
905	0.00179143	0
915	0.00134357	0.00202654
925	0.000895713	0
935	0.000895713	0.00202654
945	0.000447856	0
955	0.00134357	0.00202654
965	0.000447856	0
975	0.00134357	0
985	0.00179143	0
995	0.00134357	0.00202654
1005	0.000447856	0
1015	0.000895713	0
1025	0	0.00405308
1035	0.000895713	0.00202654
1045	0	0.00202654
1055	0.000447856	0
1065	0.00223928	0.00405308
1075	0.000895713	0.00405308
1085	0.000447856	0
1095	0.00134357	0
1105	0.000447856	0
1115	0.00134357	0
1125	0.00179143	0
1135	0.00179143	0.00202654
1145	0.00179143	0.00202654
1155	0.00134357	0
1165	0.000447856	0
1175	0.00223928	0.00405308
1185	0.00179143	0.00202654
1195	0.000895713	0
