FG time = 3013	BG time = 613.918
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0.00066379	0
135	0.000331895	0
145	0.000995685	0
155	0.00232327	0.00162888
165	0.00398274	0
175	0.00232327	0
185	0.00431464	0
195	0.00365085	0
205	0.00531032	0.00162888
215	0.00564222	0.00651553
225	0.00796548	0
235	0.00531032	0
245	0.0106206	0
255	0.0109525	0.00162888
265	0.0102887	0.00162888
275	0.00995685	0
285	0.0112844	0
295	0.00896117	0
305	0.00995685	0
315	0.00464653	0
325	0.0066379	0
335	0.00929306	0
345	0.00564222	0.00162888
355	0.00763359	0
365	0.00630601	0
375	0.00962496	0
385	0.00896117	0.00162888
395	0.00730169	0
405	0.00796548	0.00325777
415	0.00796548	0.00162888
425	0.00597411	0
435	0.0066379	0
445	0.00564222	0.00162888
455	0.00730169	0
465	0.00531032	0
475	0.00564222	0.00162888
485	0.00497843	0
495	0.00298706	0.00488665
505	0.00630601	0.00162888
515	0.00497843	0.00488665
525	0.00531032	0
535	0.00331895	0
545	0.00331895	0.00162888
555	0.00431464	0
565	0.00298706	0.00162888
575	0.00365085	0
585	0.00398274	0.00162888
595	0.00331895	0
605	0.00265516	0
615	0.00132758	0.00162888
625	0.00331895	0.00162888
635	0.00265516	0
645	0.00398274	0.00325777
655	0.00232327	0.00162888
665	0.00265516	0
675	0.00165948	0
685	0.00232327	0
695	0.000995685	0
705	0.00199137	0
715	0.00232327	0.00162888
725	0.00199137	0.00162888
735	0.000331895	0
745	0.00165948	0.00162888
755	0.00165948	0.00325777
765	0.00132758	0.00162888
775	0.000331895	0
785	0.000995685	0
795	0	0.00162888
805	0.00066379	0
815	0.000995685	0.00162888
825	0.00165948	0
835	0.000995685	0
845	0.000995685	0
855	0.000331895	0
865	0.00066379	0.00488665
875	0.00132758	0
885	0.000995685	0.00162888
895	0.000995685	0
905	0.00066379	0
915	0.00132758	0
925	0.00165948	0
935	0.00199137	0
945	0.00165948	0
955	0.000331895	0.00162888
965	0.000995685	0.00325777
975	0.000995685	0.00325777
985	0.00165948	0.00162888
995	0.00165948	0.00325777
1005	0.00165948	0
1015	0.000331895	0
1025	0.00165948	0
1035	0	0.00325777
1045	0.000995685	0.00162888
1055	0.000331895	0
1065	0.00199137	0
1075	0.00066379	0
1085	0.00066379	0
1095	0.00066379	0.00162888
1105	0.00165948	0
1115	0.00165948	0
1125	0.000995685	0.00162888
1135	0.000995685	0.00162888
1145	0.00132758	0.00162888
1155	0.00132758	0.00162888
1165	0.000995685	0
1175	0.000331895	0.00162888
1185	0.00066379	0
1195	0.00232327	0.00162888
