FG time = 1207	BG time = 185.317
5	0	0
15	0	0
25	0	0
35	0	0
45	0.0024855	0
55	0.0140845	0
65	0.077879	0
75	0.168186	0
85	0.228666	0
95	0.228666	0
105	0.267606	0
115	0.257664	0
125	0.292461	0
135	0.295775	0
145	0.34797	0
155	0.29826	0
165	0.347142	0
175	0.340514	0
185	0.314002	0
195	0.35377	0
205	0.334714	0
215	0.341342	0
225	0.346313	0
235	0.323944	0
245	0.34797	0
255	0.338028	0
265	0.346313	0
275	0.355427	0
285	0.352113	0
295	0.345485	0
305	0.339685	0
315	0.336371	0
325	0.314002	0
335	0.31483	0
345	0.333057	0
355	0.299917	0
365	0.316487	0
375	0.28749	0
385	0.296603	0
395	0.302403	0
405	0.255178	0
415	0.271748	0
425	0.260149	0
435	0.244408	0
445	0.247722	0
455	0.25435	0
465	0.203811	0
475	0.199669	0
485	0.211268	0
495	0.191384	0
505	0.190555	0
515	0.199669	0
525	0.200497	0
535	0.1657	0
545	0.148302	0
555	0.153273	0
565	0.135874	0
575	0.129246	0
585	0.113505	0
595	0.101906	0
605	0.077879	0
615	0.089478	0
625	0.0919635	0
635	0.057995	0
645	0.0704225	0
655	0.064623	0
665	0.0505385	0
675	0.046396	0
685	0.046396	0
695	0.0240265	0
705	0.023198	0
715	0.0240265	0
725	0.0223695	0
735	0.0223695	0
745	0.011599	0
755	0.0091135	0
765	0.009942	0
775	0.008285	0
785	0.003314	0
795	0.003314	0
805	0.0024855	0
815	0.001657	0
825	0.001657	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
