5.000000	-15.9106593	213.5924477
15.000000	-0.4588716	0.1406766
25.000000	-0.8612463	0.3467676
35.000000	0.8106583	1.4179107
45.000000	-0.0333545	0.2310197
55.000000	0.0407620	0.0069171
65.000000	0.0423632	0.0056894
75.000000	0.0424423	0.0055306
85.000000	0.0510162	0.0062812
95.000000	0.0442172	0.0128346
105.000000	0.0470903	0.0322682
115.000000	0.0417049	0.0075035
125.000000	0.0509406	0.0099917
135.000000	0.0557409	0.0129931
145.000000	0.0597299	0.0175247
155.000000	0.0489819	0.0144634
165.000000	0.0540737	0.0147715
175.000000	0.0567296	0.0173049
185.000000	0.0476410	0.0138669
195.000000	0.0500714	0.0141071
205.000000	0.0479406	0.0126536
215.000000	0.0420463	0.0121615
225.000000	0.0384215	0.0110943
235.000000	0.0326227	0.0099644
245.000000	0.0292569	0.0093820
255.000000	0.0305218	0.0087258
265.000000	0.0278224	0.0082431
275.000000	0.0253731	0.0077775
285.000000	0.0275702	0.0076382
295.000000	0.0278512	0.0080689
305.000000	0.0248352	0.0074435
315.000000	0.0253128	0.0070655
325.000000	0.0280496	0.0070976
335.000000	0.0197207	0.0064481
345.000000	0.0203742	0.0066278
355.000000	0.0197635	0.0061432
365.000000	0.0198432	0.0054888
375.000000	0.0120869	0.0046872
385.000000	0.0166580	0.0052992
395.000000	0.0140961	0.0045781
405.000000	0.0125306	0.0041510
415.000000	0.0135875	0.0044602
425.000000	0.0082499	0.0041360
435.000000	0.0127652	0.0043250
445.000000	0.0082309	0.0040613
455.000000	0.0092853	0.0039213
465.000000	0.0075091	0.0039559
475.000000	0.0085505	0.0037887
485.000000	0.0065265	0.0034473
495.000000	0.0050594	0.0036033
505.000000	0.0100523	0.0037716
515.000000	0.0011311	0.0037146
525.000000	0.0041655	0.0033958
535.000000	0.0096101	0.0038331
545.000000	0.0064215	0.0036219
555.000000	0.0159380	0.0039157
565.000000	0.0078386	0.0036410
575.000000	0.0105159	0.0042111
585.000000	0.0138659	0.0038434
595.000000	0.0118923	0.0038727
605.000000	0.0153181	0.0040482
615.000000	0.0130919	0.0043041
625.000000	0.0097338	0.0044562
635.000000	0.0039275	0.0035659
645.000000	0.0115877	0.0048816
655.000000	0.0112319	0.0036022
665.000000	0.0075055	0.0040586
675.000000	0.0117254	0.0053087
685.000000	0.0118008	0.0062571
695.000000	0.0091112	0.0047053
705.000000	0.0067380	0.0048423
715.000000	0.0074038	0.0061069
725.000000	0.0048434	0.0154153
735.000000	0.0122264	0.0458118
745.000000	0.0063255	0.0045842
755.000000	0.0256232	0.1102287
765.000000	0.0180398	0.3081038
775.000000	0.0237356	0.0282107
785.000000	0.0083371	0.0038964
795.000000	0.0202935	0.0520241
805.000000	0.0495352	0.0580500
815.000000	0.0337936	0.0556579
825.000000	-0.0090930	24.9464038
835.000000	0.0353470	0.4912500
845.000000	-0.0656029	0.1523007
855.000000	0.0335169	488.1705391
865.000000	-0.0487690	0.3546722
875.000000	0.0521281	0.0519304
885.000000	0.1624581	4.1840617
895.000000	-0.3371757	0.1354130
905.000000	-0.0999243	2.0664028
915.000000	-0.1344830	0.0572878
925.000000	5.8111187	90.8864149
935.000000	0.3446916	1.1332650
945.000000	-0.7048445	6.6471332
955.000000	41.7021974	269436.9780951
965.000000	0.0000000	0.0030414
975.000000	0.0000000	0.0030414
985.000000	0.0000000	0.0030414
995.000000	0.0000000	0.0030414
