0.05  Beam_Burst_Time
0     Number_Time_Windows
200.  East_MWPC_Anode
140.  West_MWPC_Anode
130.  East_Two_Fold
140.  West_Two_Fold
700.  East_Top_Veto_QADC
500.  East_Top_Veto_TDC
500.  East_Drift_Tube_TAC
500.  West_Drift_Tube_TAC
350.  East_Backing_Veto_QADC
1500. East_Backing_Veto_TDC
500.  West_Backing_Veto_QADC
1500. West_Backing_Veto_TDC
