totalTime	737859.384
5		0		0		0		0
15		0		0		0		0
25		0		0		0		0
35		85		9.21954446		2638		51.3614642
45		902		30.0333148		22504		150.013333
55		8344		91.345498		58656		242.190008
65		34639		186.115556		98230		313.416656
75		73128		270.421893		127687		357.333178
85		107147		327.333164		148607		385.495785
95		130057		360.634164		164950		406.14037
105		148700		385.61639		179082		423.180812
115		161311		401.635407		190606		436.584471
125		173060		416.004808		201046		448.381534
135		182097		426.728251		211087		459.442053
145		190662		436.6486		219032		468.008547
155		197064		443.918912		226096		475.495531
165		202645		450.161082		233037		482.73906
175		208457		456.570915		237728		487.573584
185		212600		461.085675		243059		493.010142
195		215562		464.286549		246513		496.500755
205		217950		466.851154		249503		499.502753
215		220870		469.968084		252558		502.55149
225		221179		470.296715		253973		503.957339
235		221822		470.97983		256650		506.606356
245		222913		472.136633		255862		505.828034
255		223733		473.004228		256899		506.852049
265		222279		471.464739		256465		506.423736
275		221367		470.496546		255998		505.962449
285		219627		468.643788		252587		502.580342
295		218938		467.908111		251469		501.466848
305		216364		465.149438		248693		498.691287
315		213337		461.884185		246283		496.26908
325		211343		459.720567		243199		493.152106
335		208336		456.438386		240296		490.199959
345		204791		452.538396		235866		485.660375
355		201295		448.659113		231223		480.856527
365		197147		444.012387		227680		477.158255
375		192485		438.731125		223159		472.397079
385		188871		434.592913		218573		467.517914
395		184423		429.444991		211761		460.174967
405		179663		423.866724		206980		454.950547
415		174172		417.339191		200757		448.059148
425		170401		412.79656		194526		441.051017
435		164125		405.123438		188806		434.518124
445		159749		399.686127		182250		426.907484
455		154609		393.20351		175990		419.511621
465		149143		386.190368		169249		411.398833
475		143262		378.49967		162100		402.616443
485		137824		371.246549		156241		395.273323
495		131312		362.369977		148936		385.922272
505		125301		353.978813		142381		377.334069
515		120746		347.485251		135506		368.111396
525		113750		337.268439		128318		358.215019
535		107647		328.096023		121812		349.015759
545		102388		319.981249		114378		338.198167
555		96518		310.673462		108078		328.752186
565		90552		300.918594		100965		317.749902
575		84986		291.523584		94083		306.729523
585		79102		281.250778		87314		295.489425
595		73304		270.747114		81012		284.62607
605		68497		261.719315		74872		273.627484
615		62447		249.893978		69088		262.845962
625		57151		239.062753		63051		251.099582
635		52397		228.90391		57016		238.780234
645		47829		218.698422		51626		227.213556
655		42818		206.925107		46213		214.972091
665		38669		196.644349		41605		203.973037
675		34751		186.416201		36718		191.619414
685		30647		175.062846		32377		179.9361
695		26592		163.070537		27870		166.943104
705		23157		152.174242		24403		156.214596
715		20354		142.667445		20947		144.730785
725		17240		131.30118		17899		133.787144
735		14867		121.930308		15039		122.633601
745		12383		111.278929		12514		111.865991
755		10370		101.833197		10840		104.115321
765		8708		93.3166652		8874		94.2019108
775		7116		84.3563868		7246		85.1234398
785		5828		76.3413387		5947		77.1167945
795		4805		69.3181073		4851		69.6491206
805		4059		63.7102817		4276		65.3911309
815		3413		58.4208867		3690		60.7453702
825		2905		53.8980519		3131		55.9553393
835		2550		50.4975247		2666		51.6333226
845		2214		47.0531614		2465		49.6487663
855		2072		45.5192267		2276		47.7074418
865		1876		43.3128157		2084		45.6508488
875		1739		41.7013189		1876		43.3128157
885		1627		40.3360881		1888		43.451122
895		1535		39.179076		1795		42.3674403
905		1556		39.4461658		1694		41.1582313
915		1512		38.8844442		1648		40.5955663
925		1422		37.7094153		1698		41.2067956
935		1439		37.9341535		1601		40.012498
945		1388		37.255872		1565		39.5600809
955		1393		37.3229152		1501		38.7427413
965		1312		36.2215406		1434		37.8681925
975		1393		37.3229152		1531		39.1279951
985		1283		35.8189894		1416		37.6297754
995		1344		36.6606056		1424		37.7359245
1005		1263		35.5387113		1466		38.2883794
1015		1236		35.1567917		1430		37.8153408
1025		1263		35.5387113		1428		37.7888873
1035		1232		35.0998575		1352		36.7695526
1045		1117		33.4215499		1341		36.6196668
1055		1158		34.0293991		1322		36.3593179
1065		1207		34.7419055		1333		36.5102725
1075		1187		34.4528664		1291		35.9304884
1085		1106		33.2565783		1288		35.8887169
1095		1136		33.7045991		1326		36.4142829
1105		1097		33.1209903		1296		36
1115		1113		33.3616546		1271		35.6510869
1125		1100		33.1662479		1217		34.8855271
1135		1060		32.5576412		1156		34
1145		1080		32.8633535		1151		33.9263909
1155		1048		32.3728281		1253		35.39774
1165		990		31.4642654		1143		33.808283
1175		1025		32.0156212		1175		34.278273
1185		981		31.3209195		1113		33.3616546
1195		1007		31.7332633		1090		33.015148
