totalTime	55988.7159
5		0		0		0		0
15		0		0		0		0
25		0		0		0		0
35		17		4.12310563		350		18.7082869
45		222		14.8996644		2379		48.7749936
55		1085		32.9393382		5173		71.9235705
65		3085		55.5427763		7195		84.8233458
75		5379		73.3416662		8791		93.7603328
85		7044		83.928541		9850		99.2471662
95		8313		91.1756546		10981		104.790267
105		9590		97.9285454		11845		108.834737
115		10250		101.242284		12618		112.329871
125		10811		103.975959		13038		114.184062
135		11456		107.032705		13571		116.494635
145		12216		110.526015		14391		119.962494
155		12285		110.837719		14789		121.610032
165		12664		112.534439		15395		124.076589
175		13238		115.056508		15802		125.706006
185		13321		115.416637		16064		126.743836
195		13850		117.686023		16317		127.738013
205		14055		118.553785		16538		128.600156
215		13997		118.308918		16803		129.626386
225		14154		118.970585		16751		129.425654
235		14069		118.612815		17107		130.793731
245		14254		119.390117		16994		130.361037
255		14278		119.490585		17500		132.287566
265		14150		118.953773		17066		130.636901
275		14229		119.285372		17021		130.464555
285		14099		118.73921		16860		129.846063
295		14344		119.766439		16789		129.572374
305		14317		119.653667		16792		129.58395
315		13905		117.919464		16505		128.471787
325		13682		116.970082		16284		127.608777
335		13370		115.628716		16307		127.698865
345		13413		115.814507		16094		126.86213
355		13301		115.329961		15934		126.229949
365		12896		113.560557		15351		123.899153
375		12660		112.516665		15085		122.821008
385		12344		111.103555		14839		121.815434
395		12039		109.722377		14640		120.995868
405		11783		108.549528		14126		118.85285
415		11405		106.794195		13559		116.443119
425		11134		105.517771		13472		116.068945
435		10694		103.411798		12735		112.849457
445		10447		102.210567		12455		111.601971
455		10291		101.444566		12168		110.308658
465		9701		98.4936546		11608		107.740429
475		9499		97.4628134		10930		104.54664
485		9161		95.713113		10624		103.07279
495		8545		92.4391692		10224		101.113797
505		8336		91.3016977		9844		99.216934
515		7769		88.141931		9337		96.6281532
525		7474		86.452299		8959		94.6519942
535		7121		84.3860178		8623		92.8601098
545		6875		82.9156198		7814		88.3968325
555		6356		79.7245257		7547		86.8734712
565		6101		78.1088983		7029		83.8391317
575		5669		75.2927619		6557		80.9753049
585		5294		72.7598791		6039		77.7110031
595		4895		69.9642766		5702		75.5115885
605		4708		68.6148672		5065		71.1688134
615		4135		64.3039657		4815		69.390201
625		3899		62.4419731		4430		66.5582452
635		3615		60.1248701		3980		63.0872412
645		3263		57.122675		3547		59.5566957
655		2964		54.4426304		3095		55.6327242
665		2594		50.9313263		2891		53.7680202
675		2336		48.3321839		2487		49.8698306
685		2039		45.1552876		2187		46.7653718
695		1861		43.1393092		1883		43.3935479
705		1597		39.9624824		1653		40.6571027
715		1423		37.7226722		1424		37.7359245
725		1207		34.7419055		1215		34.8568501
735		1055		32.4807635		1017		31.8904374
745		896		29.9332591		910		30.1662063
755		784		28		739		27.1845544
765		663		25.7487864		613		24.7588368
775		555		23.558438		534		23.10844
785		450		21.2132034		446		21.1187121
795		405		20.1246118		387		19.6723156
805		350		18.7082869		346		18.6010752
815		328		18.1107703		313		17.691806
825		245		15.6524758		258		16.0623784
835		243		15.5884573		246		15.6843871
845		198		14.0712473		239		15.4596248
855		221		14.8660687		238		15.4272486
865		188		13.7113092		226		15.0332964
875		173		13.1529464		168		12.9614814
885		156		12.489996		207		14.3874946
895		127		11.2694277		202		14.2126704
905		164		12.8062485		218		14.7648231
915		149		12.2065556		203		14.2478068
925		125		11.1803399		203		14.2478068
935		136		11.6619038		210		14.4913767
945		134		11.5758369		182		13.4907376
955		150		12.2474487		193		13.892444
965		137		11.7046999		161		12.6885775
975		153		12.3693169		193		13.892444
985		137		11.7046999		169		13
995		135		11.61895		176		13.2664992
1005		130		11.4017543		181		13.453624
1015		124		11.1355287		185		13.6014705
1025		133		11.5325626		171		13.0766968
1035		119		10.9087121		172		13.114877
1045		101		10.0498756		160		12.6491106
1055		140		11.8321596		165		12.8452326
1065		122		11.045361		155		12.4498996
1075		124		11.1355287		182		13.4907376
1085		119		10.9087121		159		12.6095202
1095		119		10.9087121		159		12.6095202
1105		111		10.5356538		154		12.4096736
1115		135		11.61895		171		13.0766968
1125		145		12.0415946		152		12.328828
1135		112		10.5830052		124		11.1355287
1145		119		10.9087121		159		12.6095202
1155		129		11.3578167		145		12.0415946
1165		128		11.3137085		141		11.8743421
1175		117		10.8166538		163		12.7671453
1185		104		10.198039		170		13.0384048
1195		116		10.7703296		134		11.5758369
