5	0	0	0	0
15	0	0	0	0
25	0	0	0	0
35	0.0012891	0.000332844	0.00240632	0.000454751
45	0.00446888	0.000619722	0.0117738	0.0010059
55	0.00996903	0.000925601	0.0178755	0.00123944
65	0.0160708	0.00117521	0.0193365	0.0012891
75	0.014352	0.00111059	0.0178755	0.00123944
85	0.014266	0.00110726	0.0184771	0.00126013
95	0.0117738	0.0010059	0.0129769	0.00105605
105	0.0108284	0.000964673	0.0122035	0.00102409
115	0.00867993	0.000863686	0.0123753	0.00103128
125	0.00739083	0.000796974	0.0120316	0.00101685
135	0.0051564	0.000665688	0.00971121	0.000913554
145	0.00747677	0.000801594	0.00893775	0.000876419
155	0.00524234	0.000671212	0.00859399	0.000859399
165	0.00541422	0.000682127	0.00850805	0.000855091
175	0.00464076	0.000631527	0.00661737	0.00075412
185	0.0025782	0.000470712	0.00704707	0.000778219
195	0.00309384	0.00051564	0.00644549	0.000744262
205	0.00232038	0.000446557	0.00696113	0.000773459
215	0.00378136	0.000570061	0.00541422	0.000682127
225	0.00232038	0.000446557	0.00550016	0.000687519
235	0.00266414	0.000478493	0.00524234	0.000671212
245	0.00240632	0.000454751	0.00524234	0.000671212
255	0.00240632	0.000454751	0.00524234	0.000671212
265	0.0017188	0.000384335	0.00489858	0.000648832
275	0.00240632	0.000454751	0.00446888	0.000619722
285	0.00189068	0.000403094	0.00412512	0.000595409
295	0.00154692	0.000364612	0.00326572	0.000529769
305	0.0030079	0.000508427	0.00438294	0.000613734
315	0.000859399	0.000271766	0.00352354	0.000550284
325	0.0017188	0.000384335	0.00335166	0.000536695
335	0.00154692	0.000364612	0.00438294	0.000613734
345	0.0017188	0.000384335	0.0030079	0.000508427
355	0.0012891	0.000332844	0.00292196	0.000501112
365	0.00163286	0.000374603	0.00335166	0.000536695
375	0.00137504	0.00034376	0.00137504	0.00034376
385	0.00120316	0.000321558	0.0030079	0.000508427
395	0.00120316	0.000321558	0.00266414	0.000478493
405	0.000859399	0.000271766	0.00189068	0.000403094
415	0.00103128	0.000297705	0.0030079	0.000508427
425	0.000945339	0.00028503	0.00317978	0.000522752
435	0.00120316	0.000321558	0.0021485	0.0004297
445	0.00120316	0.000321558	0.00309384	0.00051564
455	0.00103128	0.000297705	0.0025782	0.000470712
465	0.000859399	0.000271766	0.00240632	0.000454751
475	0.0012891	0.000332844	0.00283602	0.000493687
485	0.00146098	0.000354339	0.00240632	0.000454751
495	0.00163286	0.000374603	0.00275008	0.00048615
505	0.00146098	0.000354339	0.0025782	0.000470712
515	0.00189068	0.000403094	0.00266414	0.000478493
525	0.00154692	0.000364612	0.00317978	0.000522752
535	0.00163286	0.000374603	0.00326572	0.000529769
545	0.00146098	0.000354339	0.00249226	0.000462801
555	0.00103128	0.000297705	0.00283602	0.000493687
565	0.00120316	0.000321558	0.00189068	0.000403094
575	0.0012891	0.000332844	0.00189068	0.000403094
585	0.00163286	0.000374603	0.00240632	0.000454751
595	0.0017188	0.000384335	0.0025782	0.000470712
605	0.00206256	0.000421018	0.00189068	0.000403094
615	0.0021485	0.0004297	0.00197662	0.000412153
625	0.00189068	0.000403094	0.00232038	0.000446557
635	0.00137504	0.00034376	0.00292196	0.000501112
645	0.0021485	0.0004297	0.00309384	0.00051564
655	0.00103128	0.000297705	0.00275008	0.00048615
665	0.00189068	0.000403094	0.00249226	0.000462801
675	0.00180474	0.000393826	0.00395324	0.000582873
685	0.00146098	0.000354339	0.00283602	0.000493687
695	0.00137504	0.00034376	0.00292196	0.000501112
705	0.00275008	0.00048615	0.00249226	0.000462801
715	0.00154692	0.000364612	0.0034376	0.000543532
725	0.00223444	0.000438209	0.0038673	0.000576503
735	0.00223444	0.000438209	0.00283602	0.000493687
745	0.00206256	0.000421018	0.00395324	0.000582873
755	0.0017188	0.000384335	0.00206256	0.000421018
765	0.00206256	0.000421018	0.00283602	0.000493687
775	0.00326572	0.000529769	0.00275008	0.00048615
785	0.00154692	0.000364612	0.00309384	0.00051564
795	0.00163286	0.000374603	0.00240632	0.000454751
805	0.00197662	0.000412153	0.0034376	0.000543532
815	0.00120316	0.000321558	0.00352354	0.000550284
825	0.00163286	0.000374603	0.0021485	0.0004297
835	0.00163286	0.000374603	0.00240632	0.000454751
845	0.00206256	0.000421018	0.00309384	0.00051564
855	0.0017188	0.000384335	0.00240632	0.000454751
865	0.00249226	0.000462801	0.00180474	0.000393826
875	0.00189068	0.000403094	0.00266414	0.000478493
885	0.00120316	0.000321558	0.00283602	0.000493687
895	0.00154692	0.000364612	0.0034376	0.000543532
905	0.00163286	0.000374603	0.0030079	0.000508427
915	0.00103128	0.000297705	0.0025782	0.000470712
925	0.00189068	0.000403094	0.00266414	0.000478493
935	0.00154692	0.000364612	0.0017188	0.000384335
945	0.00146098	0.000354339	0.0030079	0.000508427
955	0.0012891	0.000332844	0.00283602	0.000493687
965	0.00146098	0.000354339	0.0021485	0.0004297
975	0.00120316	0.000321558	0.00180474	0.000393826
985	0.0017188	0.000384335	0.00206256	0.000421018
995	0.00163286	0.000374603	0.00197662	0.000412153
1005	0.00146098	0.000354339	0.00197662	0.000412153
1015	0.00197662	0.000412153	0.00223444	0.000438209
1025	0.00120316	0.000321558	0.00197662	0.000412153
1035	0.00111722	0.000309861	0.0017188	0.000384335
1045	0.00120316	0.000321558	0.0012891	0.000332844
1055	0.0012891	0.000332844	0.00120316	0.000321558
1065	0.00120316	0.000321558	0.00163286	0.000374603
1075	0.00111722	0.000309861	0.0017188	0.000384335
1085	0.0012891	0.000332844	0.0012891	0.000332844
1095	0.000945339	0.00028503	0.00163286	0.000374603
1105	0.000773459	0.00025782	0.00189068	0.000403094
1115	0.0012891	0.000332844	0.00163286	0.000374603
1125	0.000859399	0.000271766	0.00292196	0.000501112
1135	0.000945339	0.00028503	0.00180474	0.000393826
1145	0.000945339	0.00028503	0.00163286	0.000374603
1155	0.00120316	0.000321558	0.00146098	0.000354339
1165	0.00120316	0.000321558	0.00206256	0.000421018
1175	0.00103128	0.000297705	0.0017188	0.000384335
1185	0.00103128	0.000297705	0.00137504	0.00034376
1195	0.000945339	0.00028503	0.00154692	0.000364612
