22215 Bi1 984.054 74.9649 984.168 66.8002
22215 Bi2 490.248 58.0885 487.468 49.4975
22216 Bi1 983.708 73.4613 984.033 66.3751
22216 Bi2 488.546 53.6584 488.759 50.1055
22217 Bi1 984.231 73.3765 984.066 64.9214
22217 Ce 122.07 26.316 122.786 24.3199
22217 Bi2 489.275 55.3462 487.5 50.1754
22218 Bi1 983.504 75.0846 984.243 64.9062
22218 Ce 121.888 25.8448 122.65 23.8929
22218 Bi2 490.151 58.0803 488.246 48.4426
22219 Bi1 983.479 76.4125 983.916 63.6747
22219 Ce 121.834 25.9461 122.809 23.8004
22219 Sn 361.902 41.8732 363.047 36.0812
22219 Bi2 490.937 58.4914 486.992 45.5577
22220 Bi1 983.225 81.0256 983.744 64.356
22220 Ce 122.068 26.6519 123.147 22.9799
22220 Sn 362.455 40.093 363.194 35.021
22220 Bi2 489.892 61.6981 486.615 46.8954
22221 Bi1 982.132 89.3436 983.739 64.6115
22221 Ce 121.434 26.944 123.381 22.4191
22221 Sn 361.954 40.5238 363.243 34.7464
22221 Bi2 489.219 68.4718 486.617 47.1071
22222 Ce 120.511 28.0514 123.171 22.5416
22222 Sn 361.816 41.6256 363.393 34.7413
22223 Ce 120.554 30.3974 123.14 23.0624
22223 Sn 361.206 43.4201 363.17 34.2561
22224 Sn 361.614 44.6707 363.061 34.5386
22225 Sn 360.516 48.0907 363.647 34.8898
22232 In 169.444 32.8273 162.677 30.268
22233 In 162.269 32.2883 170.523 29.6076
22234 In 169.536 32.3891 163.261 28.879
22235 In 161.665 33.0957 171.155 28.5452
22236 In 169.116 33.6177 163.812 28.3608
22237 In 161.039 34.535 170.98 28.0337
22238 In 167.555 37.4367 163.227 28.9327
