19899 Sn 316.023 315.594 316.701 315.606 318.04 316.446 316.803 1.61132
19900 Sn 316.917 315.013 316.594 315.052 317.92 317.282 317.098 1.61021
19902 Sn 316.019 315.971 317.117 315.67 318.42 316.571 317.946 1.61124
19904 Sn 316.425 315.907 316.774 315.785 317.683 316.864 317.632 1.61133
19924 Sn 313.703 313.39 317.351 318.381 322.787 317.757 317.444 1.61141
19925 Sn 316.153 314.873 316.054 315.704 317.238 317.732 317.199 1.61129
19927 Sn 315.799 314.112 316.053 316.834 318.28 317.706 317.178 1.61093
19929 Sn 316.236 315.192 315.773 316.958 317.204 317.557 317.388 1.61123
19952 Sn 316.7 315.491 315.936 316.684 317.355 317.342 317.249 1.61124
19954 Sn 316.972 314.534 315.942 316.39 317.327 317.563 317.185 1.61123
19956 Sn 315.939 315.265 316.081 316.409 317.397 317.163 317.561 1.61123
19958 Sn 316.18 314.798 315.97 317.183 317.424 317.258 316.628 1.6113
19959 Sn 316.27 314.609 316.896 316.615 316.703 317.628 316.937 1.61089
