20515 Bi1 0.573635 0.700766 0.519501 0.461534 0.289884 0.498461 0.205274 1.7213 
20515 Bi2 0.928403 0.985775 0.687047 0.745016 0.423003 0.725785 0.29864 2.20186 
20516 Bi1 0.516525 0.441639 0.396313 0.366884 0.222308 0.415978 0.203222 0.829706 
20516 Bi2 0.831552 0.657468 0.567191 0.605417 0.364056 0.603515 0.29796 1.12203 
20517 Bi1 0.504236 0.384561 0.380937 0.332074 0.20148 0.372067 0.183533 0.637462 
20517 Ce 0.216513 0.178995 0.18406 0.146355 0.124924 0.2206 0.111746 0.337578 
20517 Bi2 0.804626 0.581425 0.551856 0.526765 0.354238 0.529489 0.289068 0.934909 
20519 Bi1 0.594117 0.492935 0.502018 0.359585 0.2538 0.435603 0.222088 0.675048 
20519 Ce 0.231073 0.191562 0.192718 0.138753 0.129164 0.216585 0.120175 0.340935 
20519 Bi2 0.929033 0.793413 0.702897 0.555842 0.406919 0.568628 0.307194 0.975712 
20520 Bi1 0.445213 0.450033 0.4267 0.263911 0.240188 0.344492 0.176965 0.633286 
20520 Ce 0.22503 0.16815 0.186559 0.117478 0.120168 0.182274 0.118931 0.324502 
20520 Sn 0.313065 0.233115 0.221669 0.197006 0.144074 0.247236 0.111507 0.452574 
20520 Bi2 0.696783 0.744726 0.638322 0.410111 0.391249 0.475331 0.270958 0.907365 
20522 Bi1 0.584448 0.603391 0.503319 0.272907 0.277595 0.370337 0.214996 0.722975 
20522 Ce 0.230688 0.209685 0.219333 0.120102 0.128384 0.216836 0.13078 0.356312 
20522 Sn 0.379527 0.297925 0.240589 0.250471 0.147048 0.27296 0.124483 0.471415 
20522 Bi2 0.862972 1.06506 0.769184 0.418129 0.45745 0.509026 0.310251 1.09354 
20523 Bi1 0.932141 0.691144 0.515076 0.271034 0.281162 0.39985 0.318355 0.730786 
20523 Ce 0.222626 0.209065 0.228072 0.113462 0.144213 0.185628 0.119707 0.351135 
20523 Sn 0.33495 0.256026 0.223973 0.206829 0.146854 0.239879 0.126477 0.393321 
20523 Bi2 1.27903 1.29848 0.867482 0.416372 0.448303 0.513135 0.367653 1.15304 
20524 Ce 0.22743 0.233437 0.237968 0.115987 0.153967 0.173272 0.111573 0.315891 
20524 Sn 0.320889 0.265172 0.233687 0.183152 0.145459 0.214063 0.123509 0.389181 
20525 Ce 0.254567 0.238078 0.25672 0.12169 0.174612 0.177941 0.121124 0.325174 
20525 Sn 0.332283 0.298201 0.270948 0.183447 0.156179 0.201839 0.119472 0.420224 
20526 Sn 0.307415 0.293848 0.266327 0.15952 0.156224 0.190008 0.113019 0.40305 
20527 Sn 0.339354 0.297357 0.284968 0.150169 0.158944 0.187084 0.124126 0.406948 
20528 Bi1 0.521133 0.539547 0.44107 0.240231 0.247 0.329476 0.193703 0.64505 
20528 Ce 0.206205 0.195115 0.186491 0.114196 0.115337 0.190519 0.107981 0.314985 
20528 Sn 0.318129 0.23734 0.18996 0.205551 0.14299 0.252621 0.125192 0.438856 
20528 Bi2 0.793698 0.96986 0.717897 0.394043 0.40266 0.449851 0.273977 0.992458 
