22215 Bi1 1.72409 2.04709 1.11076 1.57558 1.36815 1.2961 1.00477 0 
22215 Bi2 2.72572 2.89036 1.44077 2.38026 1.60958 1.72278 1.45251 0 
22216 Bi1 1.69423 1.24515 0.995817 1.43345 1.22697 1.19354 1.03603 1.99121 
22216 Bi2 2.66222 1.90751 1.40428 2.2685 1.55042 1.56021 1.51248 2.51291 
22217 Bi1 1.66826 1.10473 1.00921 1.26966 1.13839 1.09311 0.954873 1.4979 
22217 Ce 0.980724 0.624403 0.534031 0.595824 0.568083 0.760381 0.57376 1.05222 
22217 Bi2 2.51456 1.6208 1.46393 1.80146 1.53899 1.47191 1.48574 2.22415 
22218 Bi1 1.82966 1.22001 1.16281 1.217 1.26882 1.10944 1.07076 1.58361 
22218 Ce 0.879161 0.610134 0.547013 0.606362 0.594308 0.621552 0.601168 0.993177 
22218 Bi2 2.69399 1.86702 1.60149 1.79295 1.6729 1.39451 1.40349 2.22463 
22219 Bi1 1.61225 1.20697 1.14287 1.00965 1.2272 0.928162 0.921215 1.46625 
22219 Ce 0.876843 0.537988 0.506426 0.569289 0.557243 0.57749 0.557889 0.806067 
22219 Sn 1.22977 0.830653 0.604844 1.01803 0.728537 0.795446 0.704412 1.30911 
22219 Bi2 2.32304 1.92874 1.61357 1.51492 1.65662 1.23497 1.3177 2.06314 
22220 Bi1 2.08241 1.48069 1.26728 0.971071 1.34267 0.933508 1.06741 1.62201 
22220 Ce 0.912812 0.670513 0.555722 0.499369 0.680958 0.565566 0.542682 0.935853 
22220 Sn 1.23981 0.835161 0.600868 1.02771 0.717232 0.801435 0.693611 1.30155 
22220 Bi2 2.8475 2.51183 1.94533 1.53961 1.8774 1.24757 1.45076 2.40329 
22221 Bi1 3.88562 1.80922 1.43647 1.0193 1.35074 1.05455 1.58985 1.74613 
22221 Ce 0.878451 0.70316 0.60551 0.590268 0.651415 0.529007 0.541419 1.0432 
22221 Sn 1.32188 0.822978 0.647725 0.918392 0.716042 0.78762 0.757285 1.14332 
22221 Bi2 4.69717 3.03987 2.19821 1.45604 1.97412 1.33932 1.93344 2.66676 
22222 Ce 0.96348 0.70541 0.690595 0.571246 0.677864 0.596347 0.549671 0.987377 
22222 Sn 1.27364 0.843158 0.690115 0.805811 0.803788 0.707543 0.753206 1.11677 
22223 Ce 1.03159 0.836526 0.782391 0.560512 0.798897 0.627908 0.639726 1.07298 
22223 Sn 1.25256 0.903887 0.780086 0.741699 0.829039 0.660524 0.723348 1.13548 
22224 Sn 1.14253 0.872141 0.799308 0.660716 0.823972 0.551412 0.651208 1.09678 
22225 Sn 1.47974 1.0861 0.938147 0.683014 0.948508 0.59712 0.743343 1.19339 
22232 In 0.605785 0.401452 0.329692 0.481194 0.495556 0.510576 0.437766 0.819251 
22233 In 0.709578 0.436382 0.37647 0.523266 0.364274 0.390312 0.333433 0.558077 
22234 In 0.622211 0.404476 0.317587 0.430616 0.479492 0.510855 0.417128 0.717609 
22235 In 0.676741 0.466056 0.407448 0.465504 0.395657 0.334888 0.356036 0.555379 
22236 In 0.601174 0.446988 0.387602 0.361453 0.552454 0.372424 0.43518 0.670658 
22237 In 0.673191 0.555586 0.473721 0.408252 0.457603 0.306896 0.33798 0.593425 
22238 In 0.577425 0.478289 0.409993 0.304038 0.475113 0.361842 0.378039 0.685049 
