18357 Ce 0.398091 77.7877 
18358 Ce 76.1531 73.3999 
18359 Ce 76.9818 75.26 
18359 Sn 321.276 320.308 
18360 Ce 76.8762 72.9353 
18360 Sn 318.935 320.64 
18361 Ce 78.3421 74.0214 
18361 Sn 318.713 322.892 
18361 Bi1 917.933 907.674 
18361 Bi2 440.86 441.814 
18362 Ce 0.449151 77.2875 
18362 Sn 322.137 320.308 
18362 Bi1 916.027 918.801 
18362 Bi2 437.147 437.492 
18363 Ce 0.0229181 76.1612 
18363 Sn 317.487 330.344 
18363 Bi1 899.922 930.557 
18363 Bi2 436.035 442.093 
18364 Sn 321.234 324.442 
18364 Bi1 905.961 927.293 
18364 Bi2 437.992 451.126 
18365 Sn 328.746 328.118 
18365 Bi1 907.473 941.191 
18365 Bi2 441.844 446.21 
18367 Bi1 923.345 930.979 
18367 Bi2 446.667 447.268 
18370 In 109.921 133.478 
18371 In 0.00777492 166.186 
18372 In 5.27229e-05 127.095 
18373 In 121.304 128.169 
18374 In 120.429 131.517 
18375 In 119.328 133.099 
18376 In 118.287 129.261 
18380 In 125.785 121.591 
18381 In 124.284 124.765 
18382 In 124.14 124.91 
18383 In 125.729 123.408 
18384 In 124.564 117.774 
18385 In 126.275 117.061 
18386 In 0.400524 123.146 
