19825 In 0.265809 0.410518 0.40513 0.237745 0.309053 0.189428 0.243988 0.239934 
19826 In 0.274591 0.405947 0.389104 0.268068 0.295295 0.207555 0.220895 0.278308 
19827 In 0.297662 0.409403 0.382277 0.291813 0.284918 0.22797 0.235409 0.302365 
19828 In 0.118463 0.133586 0.136858 0.140376 0.107039 0.0999684 0.0914108 0.107087 
19829 In 0.117742 0.137533 0.140322 0.140779 0.108406 0.100564 0.0931352 0.107811 
19830 In 0.116701 0.135982 0.137826 0.142661 0.10713 0.100205 0.0896521 0.107829 
19831 In 0.38448 0.439366 0.461018 0.4485 0.360206 0.341412 0.293782 0.349888 
19832 In 0.299435 0.320698 0.300999 0.41157 0.245529 0.276442 0.229868 0.261119 
19833 In 0.27409 0.254717 0.246015 0.37219 0.203971 0.27578 0.218443 0.226978 
19834 In 0.308015 0.314773 0.277874 0.487539 0.236588 0.337293 0.25849 0.268105 
19843 In 0.268936 0.251524 0.217591 0.417748 0.296734 0.397084 0.325992 0.322619 
19844 In 0.313329 0.270594 0.240253 0.372195 0.295236 0.405585 0.338141 0.349221 
19845 In 0.3312 0.325768 0.294662 0.378639 0.350347 0.401241 0.353344 0.381805 
19846 In 0.326637 0.397134 0.36665 0.359982 0.456374 0.42694 0.374906 0.474472 
19847 In 0.287928 0.408412 0.353107 0.29538 0.412864 0.338053 0.320866 0.42138 
19848 In 0.25618 0.382338 0.358536 0.249916 0.400408 0.271847 0.314135 0.378539 
19849 In 0.254801 0.367187 0.360911 0.218024 0.416666 0.261344 0.330087 0.323399 
19853 Ce 0.388476 0.50768 0.577681 0.347228 0.517848 0.346714 0.449412 0.374113 
19854 Ce 0.373792 0.571904 0.57003 0.410677 0.559801 0.361324 0.41677 0.488774 
19855 Ce 0.356239 0.503368 0.509498 0.376709 0.437982 0.377864 0.355672 0.438706 
19855 Sn 0.457818 0.638452 0.684958 0.411949 0.574713 0.398115 0.479687 0.466054 
19856 Ce 0.489869 0.503198 0.48889 0.517259 0.458427 0.487028 0.425732 0.495824 
19856 Sn 0.532133 0.791661 0.754364 0.534763 0.652014 0.474623 0.533113 0.636638 
19857 Ce 0.466949 0.461455 0.392067 0.537211 0.427777 0.516841 0.448455 0.466482 
19857 Sn 0.544918 0.756953 0.707267 0.572753 0.626636 0.501817 0.507672 0.649388 
19857 Bi1 0.329089 0.493617 0.496076 0.328656 0.441688 0.284141 0.34681 0.354168 
19857 Bi2 0.595494 0.963578 0.894062 0.64206 0.798494 0.540393 0.61661 0.694833 
19858 Ce 0.396641 0.332721 0.330635 0.534425 0.335463 0.47089 0.423375 0.351127 
19858 Sn 0.501222 0.578108 0.571977 0.563145 0.525124 0.498473 0.461847 0.550198 
19858 Bi1 0.285314 0.416525 0.445726 0.293804 0.390688 0.258377 0.29246 0.325489 
19858 Bi2 0.511961 0.766629 0.803604 0.552391 0.716188 0.472279 0.514432 0.601331 
19859 Ce 0.340727 0.322361 0.320524 0.617524 0.336563 0.465378 0.371832 0.374139 
19859 Sn 0.525153 0.548603 0.512322 0.615096 0.491553 0.556531 0.497745 0.51227 
19859 Bi1 0.297714 0.425076 0.448786 0.332685 0.398819 0.28993 0.295798 0.350571 
19859 Bi2 0.53631 0.805284 0.804188 0.607301 0.751789 0.521939 0.530363 0.636121 
19860 Sn 0.516249 0.532852 0.492699 0.716836 0.459445 0.593403 0.50664 0.523934 
19860 Bi1 0.311229 0.42393 0.412814 0.374602 0.374409 0.325187 0.300726 0.356174 
19860 Bi2 0.55065 0.822776 0.740668 0.664682 0.686132 0.588028 0.539304 0.652297 
19861 Sn 0.383046 0.373276 0.354737 0.59323 0.353502 0.474452 0.392945 0.380167 
19861 Bi1 0.262498 0.328046 0.298341 0.32967 0.271492 0.292221 0.248574 0.276511 
19861 Bi2 0.46988 0.645123 0.540593 0.596522 0.487985 0.538474 0.452969 0.507775 
19862 Bi1 0.35891 0.435989 0.365147 0.49348 0.329242 0.427512 0.343333 0.368307 
19862 Bi2 0.633805 0.874234 0.678606 0.897564 0.579912 0.793336 0.609969 0.65831 
19863 Bi1 0.250373 0.332819 0.261473 0.387635 0.232175 0.327297 0.25028 0.266896 
19863 Bi2 0.443097 0.720595 0.522347 0.711681 0.414268 0.61165 0.4472 0.487157 
