17871 Ce 121.204 24.8095 117.712 24.3737
17872 Ce 120.047 23.6306 115.638 23.6976
17873 Ce 123.625 24.2828 120.135 22.8828
17873 Sn 361.723 41.0206 358.576 39.966
17874 Ce 122.239 23.9137 120.335 22.9125
17874 Sn 363.432 39.5509 362.12 37.688
17875 Ce 121.978 24.8257 121.994 21.9974
17875 Sn 363.437 38.7182 366.322 36.7532
17876 Ce 120.273 25.2326 123.546 22.5141
17876 Sn 363.193 39.3965 364.605 34.3562
17876 Bi1 982.727 74.9836 978.445 74.6772
17876 Bi2 490.323 58.1346 483.09 49.826
17877 Ce 120.298 25.1514 120.791 22.4915
17877 Sn 361.377 38.8222 363.606 34.4129
17877 Bi1 983.649 70.0693 975.791 73.4047
17877 Bi2 488.243 54.5579 481.607 52.1818
17878 Sn 361.114 40.981 365.841 33.8198
17878 Bi1 982.097 69.6912 980.622 67.6446
17878 Bi2 487.606 55.3108 483.059 49.3889
17879 Sn 361.867 41.8788 363.553 35.1941
17879 Bi1 983.505 69.6178 983.357 66.2512
17879 Bi2 487.981 53.1267 486.346 47.3794
17880 Bi1 986.281 71.7661 985.473 61.2628
17880 Bi2 491.013 55.7371 487.479 47.7079
17881 Bi1 980.805 78.6434 986.587 64.6291
17881 Bi2 485.348 56.5757 489.461 48.0945
17887 Bi1 984.208 77.3905 984.65 63.5988
17887 Bi2 488.422 54.6662 488.354 44.5812
17888 Bi1 988.915 70.8917 985.536 61.5212
17888 Bi2 491.583 53.7552 489.888 46.8099
17889 Sn 365.949 41.6246 366.144 34.5002
17889 Bi1 986.128 70.1327 984.55 66.1312
17889 Bi2 490.601 53.283 487.388 46.1577
17890 Sn 364.949 39.6749 367.953 34.161
17890 Bi1 984.021 69.0672 985.316 67.1346
17890 Bi2 489.845 54.7214 488.236 47.3101
17892 Ce 120.006 25.5392 124.088 20.9034
17892 Sn 364.685 39.0087 365.842 34.2469
17892 Bi1 986.665 70.6883 974.981 73.4739
17892 Bi2 488.924 52.1453 483.688 50.3598
17893 Ce 119.883 25.4369 124.129 20.8678
17893 Sn 359.57 38.5078 367.077 34.7058
17893 Bi1 982.506 75.496 977.86 73.4069
17893 Bi2 487.569 54.4545 483.54 50.1117
17894 Ce 120.625 25.0561 122.567 22.1546
17894 Sn 364.76 39.0256 365.942 35.5449
17894 Bi1 968.696 81.6133 976.688 95.4389
17894 Bi2 480.424 56.3918 489.123 58.9304
17895 Ce 120.535 24.7571 120.702 22.7589
17895 Sn 362.8 40.4552 361.113 36.8525
17896 Ce 120.8 24.5473 120.889 23.1074
17896 Sn 359.618 41.2761 358.984 39.3326
17897 Ce 120.889 24.545 120.609 23.1045
17898 Ce 120.96 24.0099 117.804 24.2781
17899 Ce 120.285 24.4897 118.37 24.5663
17900 Ce 120.366 25.1097 120.786 22.8662
17901 Ce 120.615 25.0319 121.63 23.7384
17901 Sn 361.699 40.2026 361.593 37.5926
17902 Ce 120.184 24.749 123.208 21.7047
17902 Sn 364.819 39.225 363.106 36.4779
17903 Ce 122.573 24.835 123.871 20.8626
17903 Sn 363.475 38.7044 367.767 35.8965
17903 Bi1 979.155 78.6004 977.354 79.8356
17903 Bi2 486.517 56.4841 484.9 52.0203
17904 Ce 120.832 26.7475 125.577 22.8276
17904 Sn 365.153 40.3826 363.349 34.5275
17904 Bi1 986.474 71.6687 975.125 74.2015
17904 Bi2 487.416 53.9332 482.961 49.7483
17905 Sn 366.803 40.2364 366.283 34.2154
17905 Bi1 985.053 70.2319 987.469 68.8873
17905 Bi2 485.867 53.1262 490.565 51.5207
17906 Sn 362.395 41.0136 366.655 34.4388
17906 Bi1 985.503 70.8373 981.584 65.5262
17906 Bi2 488.461 54.6426 485 47.8252
17907 Sn 354.78 42.9906 359.905 35.2346
17907 Bi1 988.333 70.0986 985.212 62.713
17907 Bi2 490.027 54.337 487.999 46.7292
17908 Bi1 977.169 73.6626 985.183 62.7005
17908 Bi2 482.509 56.8804 487.598 46.2928
17909 Bi1 970.8 80.8971 971.771 67.2739
17909 Bi2 478.768 60.7838 480.954 48.1898
17913 Bi1 980.49 76.3896 984.892 63.0435
17913 Bi2 484.633 57.1153 487.567 46.1171
17914 Bi1 985.247 70.9305 983.599 62.0799
17914 Bi2 487.735 54.0932 485.836 45.8079
17915 Sn 360.004 42.0853 365.43 35.3754
17915 Bi1 982.613 69.8477 983.257 65.2468
17915 Bi2 487.339 53.8176 485.763 48.6508
17916 Sn 363.947 40.0568 365.739 34.2192
17916 Bi1 982.433 70.3755 980.388 69.1366
17916 Bi2 485.497 55.1771 483.346 48.4323
17917 Ce 121.285 26.5622 123.338 22.8888
17917 Sn 361.407 39.1643 363.919 34.1565
17917 Bi1 981.362 70.3484 974.733 74.3055
17917 Bi2 486.377 55.1858 481.614 51.7621
17918 Ce 123.492 24.8561 122.542 22.1279
17918 Sn 362.152 39.3119 365.399 36.3449
17918 Bi1 979.382 77.5241 974.056 80.5798
17918 Bi2 486.027 57.9327 483.372 54.2734
17919 Ce 120.803 24.7 121.906 22.1157
17919 Sn 364.018 39.6623 362.149 36.6582
17920 Ce 121.658 24.1405 121.269 22.72
17920 Sn 361.956 40.869 362.791 37.7279
17921 Ce 121.852 24.6355 119.516 23.6958
17922 Ce 120.038 25.374 117.782 24.2818
