Ce 18357 -2.924 1.339
Ce 18358 -1.436 1.237
Ce 18359 -2.147 2.74
Sn 18359 -5.162 -0.76
Ce 18360 0.64 -0.213
Sn 18360 -0.668 -1.282
Ce 18361 0.681 1.155
Sn 18361 -1.858 1.433
Bi1 18361 -1.903 -5.556
Bi2 18361 3.072 1.534
Ce 18362 -2.681 0.378
Sn 18362 1.76 -3.462
Bi1 18362 -1.557 -3.464
Bi2 18362 -2.977 -12.129
Ce 18363 -0.892 0.465
Sn 18363 3.667 -3.558
Bi1 18363 0.286 -0.875
Bi2 18363 -1.26 -4.621
Sn 18364 -6.636 -4.856
Bi1 18364 0.793 0.779
Bi2 18364 -3.334 -11.691
Sn 18365 0.927 -6.458
Bi1 18365 17.174 1.564
Bi2 18365 9.088 -6.763
Bi1 18367 10.312 -4.13
Bi2 18367 6.616 2.095
In 18370 -0.217 1.04
In 18371 -3.245 1.755
In 18372 -7.018 -0.065
In 18373 -1.216 2.676
In 18374 0.069 2.281
In 18375 -2.39 1.176
In 18376 -1.071 0.677
In 18380 -3.452 0.006
In 18381 -5.545 1.107
In 18382 -0.812 -0.021
In 18383 -2.013 0.682
In 18384 -3.919 1.351
In 18385 -2.657 1.399
In 18386 -4.814 2.861
Ce 18617 -2.501 1.503
Ce 18618 -3.151 0.297
Ce 18619 -3.795 3.072
Sn 18619 -8.263 -1.756
Ce 18620 -1.872 -0.737
Sn 18620 -1.487 -1.874
Ce 18621 -3.543 -1.049
Sn 18621 -4.063 7.108
Ce 18622 -1.338 -0.931
Sn 18622 -2.194 -0.282
Bi1 18622 8.062 -2.952
Bi2 18622 0.329 -2.339
Ce 18623 -1.382 -1.35
Sn 18623 -4.75 -5.377
Bi1 18623 -2.255 4.651
Bi2 18623 -0.258 6.218
Sn 18624 -7.937 -1.424
Bi1 18624 1.899 1.274
Bi2 18624 -3.122 -1.648
Sn 18625 -5.09 -8.34
Bi1 18625 11.783 2.888
Bi2 18625 3.838 -10.857
Bi1 18626 3.75 -2.21
Bi2 18626 -11.987 -4.965
Bi1 18627 9.299 -10.803
Bi2 18627 5.441 -9.889
In 18631 -4.436 2.985
In 18632 6.085 -7.666
In 18633 -2.622 4.31
In 18634 -2.151 0.849
In 18635 -3.641 -1.476
In 18636 -3.821 -0.182
In 18637 -3.412 -0.904
