18617 Ce 122.968 24.6575 122.977 23.2203
18618 Ce 123.585 23.6889 123.588 22.0679
18619 Ce 123.222 22.7885 123.248 21.7241
18619 Sn 362.6 38.9069 363.529 34.1752
18620 Ce 122.768 23.4494 123.246 22.1476
18620 Sn 362.798 36.7206 364.241 32.8004
18621 Ce 123.589 23.1924 123.504 21.1201
18621 Sn 363.281 35.904 363.963 32.0247
18622 Ce 123.043 23.299 123.811 21.3307
18622 Sn 363.232 35.9037 363.864 32.3456
18622 Bi1 984.093 67.7919 983.775 61.9164
18622 Bi2 489.209 51.5781 487.675 46.4482
18623 Ce 123.055 23.8122 123.511 22.2572
18623 Sn 363.324 35.2963 364.052 31.6128
18623 Bi1 983.855 66.9118 983.928 61.4916
18623 Bi2 487.806 49.155 487.29 44.5156
18624 Sn 363.062 35.4392 364.041 31.9226
18624 Bi1 984.074 66.0612 983.396 60.861
18624 Bi2 488.647 49.2311 485.912 42.5957
18625 Sn 362.743 36.6296 363.542 33.0558
18625 Bi1 983.974 65.3538 984.042 60.4527
18625 Bi2 487.524 47.5479 486.505 43.3358
18626 Bi1 984.524 65.2483 984.047 60.01
18626 Bi2 487.704 48.0418 486.322 43.4512
18627 Bi1 984.82 66.6335 983.772 61.6724
18627 Bi2 488.064 50.0357 487.32 44.8861
18631 In 172.212 29.9141 180.543 28.0646
18632 In 172.331 29.6187 180.955 27.4224
18633 In 172.357 29.2998 180.914 27.2556
18634 In 180.2 29.1722 173.337 27.4526
18635 In 172.449 29.1379 180.994 26.8014
18636 In 179.909 29.1762 173.134 27.5409
18637 In 172 29.9731 180.507 27.6414
