19347 Ce 80.5354 79.9106 80.1269 83.7093 84.1655 84.4882 85.8185 54.5122
19355 Ce 83.9527 75.2514 78.6705 82.272 84.9811 84.4263 82.8932 54.5122
19356 Ce 83.9861 79.0092 79.6425 84.7124 82.2246 83.2865 83.5034 54.5122
19356 Sn 315.156 310.229 313.238 327.017 327.773 313.083 335.324 54.5122
19357 Ce 84.7795 77.3814 79.873 84.1361 81.4179 83.7942 82.3378 54.5122
19357 Sn 319.869 313.609 320.113 329.409 329.752 313.988 317.36 54.5122
19358 Ce 81.468 75.2183 79.0507 84.8753 82.3103 82.5361 82.3003 54.5122
19358 Sn 312.238 312.569 313.062 320.273 324.574 319.34 321.842 54.5122
19359 Ce 84.4495 79.153 77.8019 84.3564 81.0686 81.2079 81.6889 54.5122
19359 Sn 316.184 317.571 318.604 316.956 327.433 325.727 320.138 54.5122
19359 Bi1 918.539 880.688 880.834 956.008 944.561 907.739 938.784 54.5122
19359 Bi2 440.315 452.797 429.79 461.928 457.701 433.668 444.101 -19750.5
19360 Ce 88.1119 73.5598 80.3006 83.2726 75.2818 76.032 77.4535 54.5122
19360 Sn 318.002 336.09 334.945 314.023 325.042 326.782 317.682 54.5122
19360 Bi1 923.319 893.813 888.645 937.533 944.522 919.561 932.171 54.5122
19360 Bi2 444.994 454.025 444.537 446.35 455.129 442.01 440.655 -19750.5
19361 Sn 321.699 336.621 341.558 315.051 315.413 324.557 312.905 54.5122
19361 Bi1 931.203 900.401 899.75 926.164 946.933 934.581 937.303 54.5122
19361 Bi2 444.611 453.804 442.792 447.867 458.614 451.443 437.744 -19750.5
19362 Sn 328.656 337.444 255.355 312.621 309.317 321.19 313.329 54.5122
19362 Bi1 922.487 933.877 927.682 918.297 936.39 942.716 931.249 54.5122
19362 Bi2 451.013 473.026 462.83 442.882 451.204 455.398 441.788 -19750.5
19363 Bi1 922.994 953 958.289 904.008 905.269 931.784 914.45 54.5122
19363 Bi2 442.849 474.728 474.003 433.114 443.339 448.303 430.961 -19750.5
19364 Bi1 950.568 976.823 990.306 915.22 885.199 935.488 913.001 54.5122
19364 Bi2 466.54 496.627 487.895 439.11 430.244 452.082 435.33 -19750.5
19368 In 122.079 114.109 115.874 116.6 130.296 130.674 131.601 54.5122
19369 In 132.757 124.662 129.97 127.676 123.473 120.449 119.34 54.5122
19370 In 124.031 117.015 120.671 119.768 130.727 132.094 128.428 54.5122
19371 In 129.759 127.314 127.424 128.847 122.634 125.24 119.98 54.5122
19372 In 125.929 121.065 123.731 122.645 128.118 132.005 129.032 54.5122
19373 In 132.806 130.041 132.57 130.62 118.26 121.291 119.98 54.5122
19374 In 132.377 127.643 128.123 124.015 123.007 128.128 125.799 54.5122
