20818 Bi1 1006.86 83.994 994.634 81.5028
20818 Bi2 510.821 62.3784 504.169 58.8448
20819 Bi1 1010.26 76.6536 1003.5 77.4759
20819 Bi2 509.698 59.9359 491.459 60.8792
20820 Bi1 1008.58 71.9809 1003.53 71.9604
20820 Bi2 508.267 55.5475 493.882 53.1191
20821 Bi1 987.33 81.9211 1002.67 70.8848
20821 Ce 134.092 25.6775 126.439 28.0404
20821 Bi2 497.49 53.7572 496.142 56.8346
20822 Bi1 990.096 76.4678 985.943 64.7766
20822 Ce 131.209 25.0246 125.121 27.3555
20822 Bi2 494.082 60.9505 494.836 56.5084
20828 Ce 129.256 27.9148 131.389 26.9145
20828 Sn 383.117 42.8428 377.283 38.0773
20830 Sn 367.665 45.4205 381.503 37.869
20831 Bi1 982.022 91.0733 987.223 59.5638
20831 Ce 133.497 25.719 126.53 27.4739
20831 Sn 376.204 40.9618 370.636 38.6903
20831 Bi2 494.296 62.2247 504.637 50.5864
20832 Bi1 985.51 91.208 984.829 60.5752
20832 Ce 134.101 25.8816 126.845 27.0586
20832 Sn 376.823 40.2302 371.132 38.9198
20832 Bi2 495.466 61.3691 504.241 55.6509
20833 Bi1 979.961 92.4078 986.113 59.6544
20833 Ce 133.565 25.6962 128.597 26.9021
20833 Sn 375.645 40.4634 372.953 38.5971
20833 Bi2 492.971 56.8804 506.059 54.9767
20834 Bi1 983.851 92.144 989.749 59.2579
20834 Ce 132.696 25.323 127.797 27.3337
20834 Sn 375.233 40.6956 373.221 38.7523
20834 Bi2 494.959 61.0572 506.017 49.9098
20835 Bi1 984.186 91.4083 985.371 60.249
20835 Ce 132.348 25.3304 124.431 26.8764
20835 Sn 374.819 40.2047 368.287 38.2735
20835 Bi2 494.027 57.9543 502.59 53.7511
20836 Bi1 984.559 90.6133 987.292 59.7381
20836 Ce 131.586 25.4141 123.903 26.6277
20836 Sn 373.786 40.8685 367.852 38.1173
20836 Bi2 494.95 62.7158 502.411 51.1678
20837 Bi1 982.451 90.3033 989.052 60.6848
20837 Ce 131.209 25.6768 123.737 27.281
20837 Sn 373.509 40.902 368.735 38.324
20837 Bi2 493.812 57.1648 503.865 57.8099
