Ce 17233 -5.685 0.784
Ce 17234 -5.49 2.526
Ce 17235 -4.828 -0.696
Sn 17235 -5.225 15.958
Ce 17236 -3.519 -3.356
Sn 17236 1.813 13.936
Ce 17237 -2.808 -2.339
Sn 17237 2.773 13.164
Bi1 17237 -12.339 21.437
Bi2 17237 -8.118 14.36
Ce 17238 -3.707 -3.313
Sn 17238 6.188 2.102
Bi1 17238 1.772 6.822
Bi2 17238 -0.854 11.93
Ce 17239 -6.182 -3.529
Sn 17239 10.201 -1.152
Bi1 17239 11.038 2.636
Bi2 17239 4.017 11.965
Sn 17240 2.479 -3.378
Bi1 17240 8.215 -15.867
Bi2 17240 3.356 -0.104
Sn 17241 -2.869 -4.532
Bi1 17241 13.987 -11.282
Bi2 17241 9.441 0.289
Bi1 17242 13.681 -19.895
Bi2 17242 5.321 -5.37
Bi1 17243 7.852 -23.43
Bi2 17243 6.767 -7.787
Ce 17245 -2.61 -2.299
Sn 17245 7.405 2.294
Bi1 17245 1.57 0.779
Bi2 17245 -0.437 6.258
Ce 17246 -4.443 -3.699
Sn 17246 4.906 1.99
Bi1 17246 -2.134 -4.542
Bi2 17246 0.799 9.15
Ce 17247 -4.859 -6.23
Sn 17247 6.907 2.147
Bi1 17247 3.886 9.782
Bi2 17247 1.641 17.587
Ce 17248 -1.421 -4.297
Sn 17248 1.556 8.198
Bi1 17248 -10.53 13.837
Bi2 17248 -6.196 13.603
Ce 17249 -1.997 -3.227
Sn 17249 3.318 7.112
Bi1 17249 -2.311 24.28
Bi2 17249 -2.11 18.276
Ce 17359 -1.075 -2.597
Ce 17360 -2.891 -3.853
Ce 17361 -0.167 -1.708
Ce 17364 -0.675 -0.098
Ce 17368 -1.739 1.785
Sn 17368 5.793 6.377
Bi1 17368 7.367 -6.833
Bi2 17368 0.009 -5.443
Ce 17369 -1.613 2.236
Sn 17369 -0.411 3.584
Ce 17370 0.077 -0.143
Sn 17370 2.324 8.554
Bi1 17370 -8.452 -6.866
Bi2 17370 -3.606 -10.441
Ce 17371 -1.69 -1.419
Sn 17371 4.748 4.095
Bi1 17371 5.803 3.777
Bi2 17371 -2.769 -0.081
Sn 17372 0.484 0.937
Bi1 17372 15.624 -0.639
Bi2 17372 3.904 0.262
Bi1 17373 18.722 -1.964
Bi2 17373 3.368 0.253
Bi1 17374 12.015 7.141
Bi2 17374 3.598 1.067
Sn 17375 -2.258 5.295
Bi1 17375 5.903 -0.088
Bi2 17375 -1.46597e+08 0.696
Ce 17376 -1.369 0.049
Sn 17376 -1.31 6.94
Ce 17377 -3.724 -2.171
Ce 17378 -3.465 -2.841
Ce 17379 -2.767 0.151
Ce 17380 -2.977 -0.719
Sn 17380 -2.808 2.11
Ce 17381 -2.156 -1.02
Sn 17381 -1.416 2.77
Ce 17382 -0.567 -1.628
Sn 17382 -2.061 3.112
Bi1 17382 -1.387 -4.219
Bi2 17382 -8.603 -2.984
Ce 17383 -1.841 -0.758
Sn 17383 0.314 4.284
Bi1 17383 -1.419 -6.282
Bi2 17383 -6.568 -2.841
Sn 17384 1.18 9.857
Bi1 17384 0.842 10.209
Bi2 17384 -3.352 3.827
Sn 17385 -0.088 2.524
Bi1 17385 6.365 -2.634
Bi2 17385 3.012 0.692
Bi1 17386 12.837 9.602
Bi2 17386 3.879 505.801
Bi1 17387 8.818 6.007
Bi2 17387 -2.51 3.287
Ce 17517 -3.882 -1.476
Ce 17518 -5.078 -1.578
Ce 17519 -3.555 0.614
Sn 17519 -2.553 8.27
Ce 17520 -0.76 -0.901
Sn 17520 -0.574 9.923
Ce 17521 0.829 -1.368
Sn 17521 2.687 9.229
Bi1 17521 -6.074 -7.504
Bi2 17521 -4.286 -8.265
Ce 17522 -1.664 -1.386
Sn 17522 4.875 3.76
Bi1 17522 1.173 -6.043
Bi2 17522 0.105 -7.794
Ce 17523 -1.53 -2.538
Sn 17523 3.383 1.491
Bi1 17523 4.263 6.023
Bi2 17523 -1.523 -1.066
Sn 17524 1.547 5.163
Sn 17525 1.729 1.154
Bi1 17525 15.012 -0.82
Bi2 17525 6.343 -0.845
Bi1 17526 7.284 7.679
Bi2 17526 0.95 3.362
Bi1 17527 6.863 -5.329
Bi2 17527 -4.128 -1.639
Ce 17871 -1.768 -1.047
Ce 17872 -4.036 -4.663
Ce 17873 -0.095 -1.474
Sn 17873 0.423 0.888
Ce 17874 -0.426 -1.772
Sn 17874 0.884 1.929
Ce 17875 -2.135 -1.064
Sn 17875 0.973 6.798
Ce 17876 -1.049 -1.951
Sn 17876 2.057 2.975
Bi1 17876 5.198 -3.753
Bi2 17876 -1.71 -5.113
Ce 17877 -0.821 -3.673
Sn 17877 3.242 0.262
Bi1 17877 1.375 -3.878
Bi2 17877 -4.69 -4.374
Sn 17878 0.425 3.226
Bi1 17878 -0.029 -2.34
Bi2 17878 -4.949 -4.332
Sn 17879 1.458 0.299
Bi1 17879 8.371 1.644
Bi2 17879 1.935 -0.377
Bi1 17880 9.44 3.127
Bi2 17880 1.565 1.81
Bi1 17881 6.496 -0.542
Bi2 17881 -3.477 3.735
Bi1 17887 11.305 -0.874
Bi2 17887 1.082 1.148
Bi1 17888 11.832 3.645
Bi2 17888 3.123 6.054
Sn 17889 7.08 2.971
Bi1 17889 9.412 5.255
Bi2 17889 3.769 4.145
Sn 17890 6.246 4.771
Bi1 17890 1.525 3.336
Bi2 17890 -3.083 0.839
Ce 17892 -0.959 -1.264
Sn 17892 6.338 3.196
Bi1 17892 4.231 -2.082
Bi2 17892 -2.154 -1.879
Ce 17893 -0.859 0.023
Sn 17893 -1.927 6.147
Bi1 17893 3.455 -2.558
Bi2 17893 -3.252 -3.808
Ce 17894 -2.365 -0.019
Sn 17894 2.78 7.793
Bi1 17894 -6.116 5.385
Bi2 17894 -6.457 9.462
Ce 17895 -3.185 -0.8
Sn 17895 -0.13 1.038
Ce 17896 -3.298 0.077
Sn 17896 -2.8 0.175
Ce 17897 -3.107 -0.201
Ce 17898 -1.691 -0.566
Ce 17899 -3.488 -2.343
Ce 17900 -4.321 0.445
Ce 17901 -3.057 -0.848
Sn 17901 -2.486 1.811
Ce 17902 -3.022 1.037
Sn 17902 -1.045 6.296
Ce 17903 -0.248 -0.363
Sn 17903 -0.432 8.219
Bi1 17903 -1.656 3.754
Bi2 17903 -3.724 2.138
Ce 17904 -0.51 0.002
Sn 17904 5.348 4.33
Bi1 17904 4.777 -1.479
Bi2 17904 -4.629 -1.595
Sn 17905 4.657 6.596
Bi1 17905 2.503 7.253
Bi2 17905 -4.094 4.18
Sn 17906 1.422 3.077
Bi1 17906 9.002 3.574
Bi2 17906 1.412 2.271
Sn 17907 -11.293 -3.278
Bi1 17907 11.153 2.55
Bi2 17907 3.667 1.04
Bi1 17908 6.043 -0.841
Bi2 17908 -3.739 -0.311
Bi1 17909 -8.065 -12.706
Bi2 17909 -8.132 -6.595
Bi1 17913 8.181 -0.957
Bi2 17913 -3.536 -0.138
Bi1 17914 8.113 1.328
Bi2 17914 0.793 -0.519
Sn 17915 -2.823 3.117
Bi1 17915 6.575 5.781
Bi2 17915 -2.426 2.226
Sn 17916 0.088 4.393
Bi1 17916 -4.107 -2.032
Bi2 17916 -7.467 -3.224
Ce 17917 -0.445 -1.272
Sn 17917 -1.107 3.484
Bi1 17917 -1.258 -3.542
Bi2 17917 -5.35 -3.945
Ce 17918 1.438 -0.787
Sn 17918 -0.75 5.319
Bi1 17918 0.303 2.079
Bi2 17918 -3.769 0.385
Ce 17919 -1.83 -0.855
Sn 17919 -0.895 4.552
Ce 17920 -2.485 -1.941
Sn 17920 -0.593 1.58
Ce 17921 -2.714 -2.207
Ce 17922 -3.538 -3.563
Ce 18357 -3.055 -2.971
Ce 18358 -0.538 -1.31
Ce 18359 -1.128 0.28
Sn 18359 -2.372 4.902
Ce 18360 2.462 -2.238
Sn 18360 1.187 3.274
Ce 18361 2.946 -1.683
Sn 18361 0.698 8.394
Bi1 18361 -0.842 -1.138
Bi2 18361 -2.68 5.798
Ce 18362 -0.398 -1.886
Sn 18362 5.663 4.055
Bi1 18362 -1.202 -2.023
Bi2 18362 -5.941 1.193
Ce 18363 1.193 -2.504
Sn 18363 8.48 4.804
Bi1 18363 -0.697 -2.612
Bi2 18363 -5.21 -496.486
Sn 18364 -1.724 2.209
Bi1 18364 -0.009 1.21
Bi2 18364 -4.784 -0.889
Sn 18365 7.212 1.075
Bi1 18365 13.421 -0.678
Bi2 18365 2.307 1.339
Bi1 18367 2.999 -6.829
Bi2 18367 0.327 2.956
In 18370 1.917 1.69
In 18371 -2.143 0.872
In 18372 -5.567 -1.934
In 18373 0.58 2.112
In 18374 2.353 2.378
In 18375 0.728 1.755
In 18376 1.803 0.642
In 18380 0.288 -0.823
In 18381 -2.556 1.185
In 18382 1.605 0.685
In 18383 -0.078 0.604
In 18384 -2.686 0.708
In 18385 -1.282 -0.07
In 18386 -3.311 1.238
Ce 18617 -0.868 -1.686
Ce 18618 -2.381 -0.884
Ce 18619 -2.156 1.915
Sn 18619 -2.599 2.096
Ce 18620 -0.626 -1.191
Sn 18620 3.672 1.842
Ce 18621 -2.273 -1.851
Sn 18621 1.895 11.319
Ce 18622 -0.539 -2.09
Sn 18622 3.059 4.484
Bi1 18622 7.915 -3.014
Bi2 18622 0.321 0.004
Ce 18623 -1.155 -2.123
Sn 18623 1.245 -0.734
Bi1 18623 -3.274 2.967
Bi2 18623 -5.053 2.171
Sn 18624 -1.564 3.436
Bi1 18624 0.209 1.984
Bi2 18624 -6.12898e+07 0.866
Sn 18625 0.919 -2.305
Bi1 18625 7.338 5.327
Bi2 18625 4.163 1.351
Bi1 18626 -0.925 0.934
Bi2 18626 -0.388 -0.063
Bi1 18627 9.295 -8.005
Bi2 18627 1.749 -4.883
In 18631 -2.296 2.937
In 18632 7.611 -7.749
In 18633 -1.32 4.898
In 18634 -0.11 1.499
In 18635 -1.808 -0.3
In 18636 -1.047 0.935
In 18637 -1.164 -0.657
Ce 18745 -4.328 2.027
Ce 18746 -2.379 -3.511
Ce 18747 -2.013 -4.4
Sn 18747 1.143 29.699
Ce 18748 -0.362 -4.92
Sn 18748 2.401 7.288
Ce 18749 -2.051 -4.267
Sn 18749 3.435 5.815
Bi1 18749 -10.077 -5.657
Bi2 18749 -4.591 10.556
Ce 18750 -1.518 -2.811
Sn 18750 7.031 0.857
Bi1 18750 2.604 0.203
Bi2 18750 -0.883 3.964
Ce 18751 0.075 -2.536
Sn 18751 2.224 3.23
Bi1 18751 0.019 -1.223
Bi2 18751 -0.086 5.121
Sn 18752 2.971 2.69
Bi1 18752 4.125 -5.153
Bi2 18752 -0.499 -1.981
Sn 18753 6.299 2.911
Bi1 18753 1.218 7.945
Bi2 18753 -1.462 7.544
Bi1 18754 9.727 -2.081
Bi2 18754 0.713 -1.91
Bi1 18755 1.771 -4.109
Bi2 18755 -0.866 -0.846
In 18759 -2.729 7.305
In 18760 -1.715 1.241
In 18761 -0.022 2.089
In 18762 1.254 -1.437
In 18763 -1.026 -2.952
In 18764 -0.355 -0.557
In 18765 0.677 -1.13
In 19205 -0.168 18.054
In 19206 -1.631 3.87
In 19207 1.311 0.112
In 19208 0.833 -4.68
In 19209 -0.878 -3.011
In 19210 0.057 -4.138
In 19211 1.696 -3.794
In 19218 0.866 5.982
In 19219 1.46 2.486
In 19220 1.421 -1.956
In 19221 -1.205 -2.292
In 19222 0.367 -4.936
In 19223 -0.351 -3.551
Ce 19228 -2.396 8.728
Ce 19229 -2.296 -0.583
Ce 19230 -0.051 -2.312
Sn 19230 -0.796 49.821
Ce 19231 -0.535 -4.06
Sn 19231 2.491 7.163
Ce 19233 -3.754 -4.11
Sn 19233 3.71 -10.013
Bi1 19233 -3.036 27.418
Bi2 19233 1.46 5.309
Ce 19234 -0.73 -3.29
Sn 19234 2.631 -4.61
Bi1 19234 2.096 10.221
Bi2 19234 2.198 0.618
Sn 19235 0.246 -5.953
Bi1 19235 4.975 -6.332
Bi2 19235 1.117 -9.286
Sn 19236 3.992 -9.132
Bi1 19236 1.913 5.49
Bi2 19236 1.596 -3.815
Bi1 19237 3.989 -7.408
Bi2 19237 2.276 -11.954
Bi1 19238 4.559 -9.746
Bi2 19238 2.482 -14.012
Ce 19347 -4.913 4.76
Ce 19355 -3.645 -0.614
Ce 19356 -1.114 -0.476
Sn 19356 -2.718 16.938
Ce 19357 -0.459 0.209
Sn 19357 -2.458 1.983
Ce 19358 -0.974 0.148
Sn 19358 0.607 0.849
Ce 19359 0.699 -1.006
Sn 19359 5.377 2.665
Bi1 19359 -2.52 1.07
Bi2 19359 -2.292 -1.009
Ce 19360 -0.027 -4.599
Sn 19360 5.391 1.344
Bi1 19360 -3.096 -4.039
Bi2 19360 -4.61 -5.912
Sn 19361 2.408 0.714
Bi1 19361 0.77 4.237
Bi2 19361 -1.009 -0.549
Sn 19362 8.009 -2.54
Bi1 19362 5.477 10.28
Bi2 19362 4.864 0.431
Bi1 19363 -2.537 -3.197
Bi2 19363 -1.13829e+10 -4.302
Bi1 19364 16.961 -4.965
Bi2 19364 8.987 -6.155
In 19368 -3.335 4.201
In 19369 -1.665 -2.177
In 19370 -1.287 0.319
In 19371 1.477 -1.714
In 19372 0.969 -1.122
In 19373 1.203 -1.688
In 19374 3.369 -3.496
In 19513 -6.199 7.817
In 19516 -4.443 1.444
In 19518 -2.519 2.45
In 19520 -1.051 0.896
In 19521 -0.049 1.001
In 19523 -2.028 0.275
In 19524 0.568 -1.923
In 19534 -0.178 -1.031
In 19535 -0.108 1.066
In 19536 -0.374 1.124
In 19537 -0.251 0.25
In 19538 -2.231 0.612
In 19540 -3.849 0.036
In 19541 -5.15 7.301
In 19825 -1.504 8.466
In 19826 -1.132 1.607
In 19827 1.906 3.186
In 19828 2.971 0.761
In 19829 2.355 0.784
In 19830 2.422 0.721
In 19831 2.801 0.587
In 19832 3.767 1.14
In 19833 0.125 -1.733
In 19834 2.801 -2.894
In 19843 2.206 -5.929
In 19844 -0.022 -4.604
In 19845 -1.235 -3.39
In 19846 -3.507 -5.52
In 19847 -5.088 -5.816
In 19848 -6.137 -5.193
In 19849 -7.812 -0.205
Ce 19853 -1.765 6.487
Ce 19854 -2.347 2.895
Ce 19855 -1.003 1.069
Sn 19855 -3.893 17.424
Ce 19856 -0.339 -0.005
Sn 19856 0.014 5.081
Ce 19857 2.729 1.575
Sn 19857 1.178 5.79
Bi1 19857 -3.82 33.587
Bi2 19857 -3.926 19.26
Ce 19858 2.59 2.009
Sn 19858 5.478 3.177
Bi1 19858 -0.827 -7.463
Bi2 19858 -498.388 -1.766
Ce 19859 1.538 0.965
Sn 19859 6.416 2.621
Bi1 19859 -1.519 -9.353
Bi2 19859 -3.079 -4.327
Sn 19860 3.629 -0.632
Bi1 19860 1.543 -3.455
Bi2 19860 -0.268 -1.802
Sn 19861 10.454 -1.574
Bi1 19861 6.974 4.584
Bi2 19861 6.13 3.587
Bi1 19862 -0.19 -3.781
Bi2 19862 2.09 -2.344
Bi1 19863 17.187 -11.298
Bi2 19863 13.334 -6.912
