19823 1 1 1 1 1 1 1 1
19824 1 1 1 1 1 1 1 1
19825 1 1 1 1 1 1 1 1
19826 1 1 1 1 1 1 1 1
19827 1 1 1 1 1 1 1 1
19828 1 1 1 1 1 1 1 1
19829 1 1 1 1 1 1 1 1
19830 1 1 1 1 1 1 1 1
19831 1 1 1 1 1 1 1 1
19832 1 1 1 1 1 1 1 1
19833 1 1 1 1 1 1 1 1
19834 1 1 1 1 1 1 1 1
19835 1 1 1 1 1 1 1 1
19836 1 1 1 1 1 1 1 1
19837 1 1 1 1 1 1 1 1
19839 1 1 1 1 1 1 1 1
19840 1 1 1 1 1 1 1 1
19841 1 1 1 1 1 1 1 1
19842 1 1 1 1 1 1 1 1
19843 1 1 1 1 1 1 1 1
19844 1 1 1 1 1 1 1 1
19845 1 1 1 1 1 1 1 1
19846 1 1 1 1 1 1 1 1
19847 1 1 1 1 1 1 1 1
19848 1 1 1 1 1 1 1 1
19849 1 1 1 1 1 1 1 1
19850 1 1 1 1 1 1 1 1
19851 1 1 1 1 1 1 1 1
19853 1 1 1 1 1 1 1 1
19854 1 1 1 1 1 1 1 1
19855 1 1 1 1 1 1 1 1
19856 1 1 1 1 1 1 1 1
19857 1 1 1 1 1 1 1 1
19858 1 1 1 1 1 1 1 1
19859 1 1 1 1 1 1 1 1
19860 1 1 1 1 1 1 1 1
19861 1 1 1 1 1 1 1 1
19862 1 1 1 1 1 1 1 1
19863 1 1 1 1 1 1 1 1
