19825 In 171.508 31.2362 179.571 30.6365
19826 In 172.187 29.9083 179.915 30.2636
19827 In 172.209 29.8193 179.501 30.4627
19828 In 172.251 29.6833 180.023 29.4429
19829 In 172.187 29.839 179.954 29.5571
19830 In 172.224 29.638 180.053 29.481
19831 In 172.598 28.9407 180.768 28.8906
19832 In 172.223 29.3555 179.901 29.1563
19833 In 172.801 29.1908 180.307 28.7167
19834 In 172.567 30.2169 180.265 29.2149
19843 In 179.727 30.171 173.042 29.6261
19844 In 180.084 29.2832 173.036 29.0857
19845 In 179.884 29.3243 172.414 29.3637
19846 In 179.472 29.4877 171.553 30.3855
19847 In 180.124 29.6483 172.528 29.6286
19848 In 179.865 29.6805 172.354 30.8347
19849 In 179.83 30.2843 172.145 31.0548
19853 Ce 122.718 25.0331 122.767 25.0775
19854 Ce 122.902 24.6545 123.404 24.5831
19855 Ce 122.961 24.0325 122.444 24.9937
19855 Sn 362.067 39.3351 362.54 37.9912
19856 Ce 122.909 24.5978 122.954 25.264
19856 Sn 363.156 36.8477 362.135 37.3287
19857 Ce 123.478 23.1286 123.56 23.6609
19857 Sn 363.194 36.2578 363.553 36.4684
19857 Bi1 983.732 71.5984 983.323 68.3891
19857 Bi2 488.95 55.0715 489.092 52.1958
19858 Ce 123.166 23.3804 123.287 23.6514
19858 Sn 363.158 35.6176 363.473 36.3822
19858 Bi1 984.044 69.3688 983.778 67.9197
19858 Bi2 487.373 50.5313 488.44 50.3917
19859 Ce 123.097 24.7574 123.1 24.1037
19859 Sn 362.617 36.0161 363.434 35.2958
19859 Bi1 983.917 67.847 983.779 66.9582
19859 Bi2 487.807 49.6975 487.945 49.0334
19860 Sn 363.426 35.8393 363.077 35.6713
19860 Bi1 984.191 66.7995 983.686 66.8287
19860 Bi2 487.977 50.1041 488.179 49.3212
19861 Sn 362.821 37.1429 362.94 36.1138
19861 Bi1 984.331 66.423 983.586 65.9181
19861 Bi2 488.218 50.4949 487.962 48.5388
19862 Bi1 984.348 66.0702 983.847 65.6193
19862 Bi2 488.205 49.669 488.165 49.2428
19863 Bi1 984.356 68.2372 983.55 65.9587
19863 Bi2 487.858 50.9569 487.466 49.1588
