Ce 17233 -1.676 -1.984
Ce 17234 -1.395 -0.186
Ce 17235 -1.882 -1.105
Sn 17235 -5.932 10.523
Ce 17236 -0.197 -4.412
Sn 17236 0.552 7.74
Ce 17237 -1.069 -2.103
Sn 17237 -0.005 6.616
Bi1 17237 -18.957 19.745
Bi2 17237 -9.552 11.623
Ce 17238 -1.059 -0.169
Sn 17238 1.906 -3.769
Bi1 17238 -3.999 10.251
Bi2 17238 -1.889 7.246
Ce 17239 -3.194 -1.286
Sn 17239 3.5 -1.051
Bi1 17239 3.551 4.33
Bi2 17239 1.6 6.743
Sn 17240 -0.068 -2.148
Bi1 17240 -3.009 -6.585
Bi2 17240 -2.275 -1.125
Sn 17241 1.159 -4.759
Bi1 17241 1.664 -9.17
Bi2 17241 1.738 -2.799
Bi1 17242 -1.311 -11.57
Bi2 17242 1.637 -4.324
Bi1 17243 -1.413 -19.009
Bi2 17243 1.388 -8.438
Ce 17245 -1.411 0.731
Sn 17245 0.722 0.984
Bi1 17245 -4.612 10.281
Bi2 17245 -2.336 7.02
Ce 17246 -0.311 -1.485
Sn 17246 1.819 -0.952
Bi1 17246 -5.997 -0.624
Bi2 17246 -0.889 3.68
Ce 17247 -0.283 -1.615
Sn 17247 4.674 -3.457
Bi1 17247 1.059 11.28
Bi2 17247 -0.294 9.468
Ce 17248 0.53 -2.239
Sn 17248 -0.209 3.637
Bi1 17248 -9.763 10.081
Bi2 17248 -7.482 6.09
Ce 17249 -1.071 -0.989
Sn 17249 -0.311 4.784
Bi1 17249 -8.137 16.914
Bi2 17249 -5.404 10.968
