21087 Bi1 984.408 74.9443 984.757 67.4716
21087 Bi2 489.829 55.7391 488.921 51.5706
21088 Bi1 984.188 72.7608 983.782 66.6742
21088 Bi2 489.77 54.74 486.881 51.0296
21089 Bi1 983.88 73.0561 984.018 66.2823
21089 Ce 121.79 26.1466 123.48 24.8303
21089 Bi2 488.827 55.7403 486.459 47.9572
21090 Bi1 983.426 75.1061 983.638 65.215
21090 Ce 121.862 26.1718 122.982 24.9666
21090 Bi2 487.82 53.7365 487.335 49.2438
21091 Bi1 983.463 76.0838 984.528 64.1641
21091 Ce 121.873 26.0367 122.976 24.3287
21091 Sn 361.877 41.0957 362.779 36.7806
21091 Bi2 488.89 55.5542 487.71 46.5239
21092 Bi1 983.035 78.9795 983.985 63.9362
21092 Ce 121.66 26.6198 123.257 23.6647
21092 Sn 362.067 40.0895 362.982 36.2679
21092 Bi2 491.192 60.9228 488.032 46.9888
21093 Bi1 983.149 86.0652 984.452 65.0467
21093 Ce 121.615 27.3277 123.729 23.236
21093 Sn 362.068 40.1834 362.962 36.0293
21093 Bi2 490.466 65.0767 487.38 47.7158
21094 Ce 121.272 28.4945 124.07 22.7477
21094 Sn 362.073 41.3563 363.334 35.3502
21095 Ce 120.278 30.924 124.129 23.3643
21095 Sn 361.829 42.559 363.232 34.8905
21096 Sn 361.396 44.241 363.398 34.6445
21097 Sn 360.496 48.1895 363.13 35.1939
